createdat,createdby,modifiedat,modifiedby,codigo,descripcion,tipoorden,claseorden,moneda_code,fechainicio,valorinversion,liberado,division_codigo,centrologistico_codigo,centrocosto_codigo
2025-08-27 22:33:26.341,DBULNES,2025-08-27 22:33:26.341,DBULNES,601389,FP2023_101 CARROCERIA  LOG TEA5545,01,Y600,HNL,2023-05-29,0.0100,t,9999,6000,1113000004
2025-08-27 22:33:26.341,DBULNES,2025-08-27 22:33:26.341,DBULNES,601390,FP2023_102 CAJA DE SEGU LOG TEA5545,01,Y600,HNL,2023-05-29,0.0100,t,9999,6000,1113000004
2025-08-27 22:33:26.341,DBULNES,2025-08-27 22:33:26.341,DBULNES,601391,FP2023_104 CAJA DE SEGU SVL,01,Y600,HNL,2023-05-29,2900.0000,t,9999,6000,1112330001
2025-08-27 22:33:26.341,DBULNES,2025-08-27 22:33:26.341,DBULNES,601392,FP2023_105 COMPUTADORA JOSEP GP,01,Y600,HNL,2023-05-29,30200.0000,t,9999,6000,1111400001
2025-08-27 22:33:26.341,DBULNES,2025-08-27 22:33:26.341,DBULNES,600180,"CAMARA DE VIDEO, CADSUM/ CDTGU",01,Y600,HNL,2018-12-20,3470.0000,t,9999,6000,1113000002
2025-08-27 22:33:26.341,DBULNES,2025-08-27 22:33:26.341,DBULNES,601963,FP2025_061- 6 trocos 300Kg Logistica,01,Y600,HNL,2025-06-02,22350.0000,t,9999,6000,1113000004
2025-08-27 22:33:26.341,DBULNES,2025-08-27 22:33:26.341,DBULNES,600200,"PP2018-021 MOTOBOMBA, TAVI",01,Y600,HNL,2019-02-06,17000.0000,t,1000,6000,""
2025-08-27 22:33:26.341,DBULNES,2025-08-27 22:33:26.341,DBULNES,600201,"PP2018-022 MOTOBOMBA, TAVI",01,Y600,HNL,2019-02-06,17000.0000,t,1000,6000,1123900001
2025-08-27 22:33:26.341,DBULNES,2025-08-27 22:33:26.341,DBULNES,600202,"PP2018-023 MOTOBOMBA, TAVI",01,Y600,HNL,2019-02-06,17000.0000,t,1000,6000,1123900001
2025-08-27 22:33:26.341,DBULNES,2025-08-27 22:33:26.341,DBULNES,600204,PP2019-147 1 FREIDORA / COMODATO VTDTGU,01,Y600,HNL,2019-02-06,41000.0000,t,9999,6000,1112100001
2025-08-27 22:33:26.341,DBULNES,2025-08-27 22:33:26.341,DBULNES,600205,PP2019-117 1 CONGELADO/COMODATO VTDTGU,01,Y600,HNL,2019-02-06,21000.0000,t,9999,6000,1112100001
2025-08-27 22:33:26.341,DBULNES,2025-08-27 22:33:26.341,DBULNES,600206,PP2019-118 1 CONGELADO/COMODATO VTDTGU,01,Y600,HNL,2019-02-06,21000.0000,t,1000,6000,1112100001
2025-08-27 22:33:26.341,DBULNES,2025-08-27 22:33:26.341,DBULNES,600207,"PP2019-019 CAMION, SUSTITUCION, LOG",01,Y600,HNL,2019-02-06,1500000.0000,t,9999,6000,1113000004
2025-08-27 22:33:26.341,DBULNES,2025-08-27 22:33:26.341,DBULNES,600208,"PP2019-020 CAMION, SUSTITUCION, LOG",01,Y600,HNL,2019-02-06,1500000.0000,t,9999,6000,1113000004
2025-08-27 22:33:26.341,DBULNES,2025-08-27 22:33:26.341,DBULNES,600186,PP2019-183 DISPOSITIVOS GPS VTD-TGU,01,Y600,HNL,2019-01-29,3300.0000,t,9999,6000,1112100001
2025-08-27 22:33:26.341,DBULNES,2025-08-27 22:33:26.341,DBULNES,600187,PP2019-184 DISPOSITIVOS GPS VTD-TGU,01,Y600,HNL,2019-01-29,3450.0000,t,9999,6000,1112100001
2025-08-27 22:33:26.341,DBULNES,2025-08-27 22:33:26.341,DBULNES,600262,PP2019-067 MOTORES P/EQUIPO COMEDERO TAV,01,Y600,HNL,2019-04-25,22500.0000,t,1000,6000,1123900001
2025-08-27 22:33:26.341,DBULNES,2025-08-27 22:33:26.341,DBULNES,600263,PP2019-088 AIRE ACONDICIONADO IT,01,Y600,HNL,2019-04-25,18000.0000,t,9999,6000,1111100003
2025-08-27 22:33:26.341,DBULNES,2025-08-27 22:33:26.341,DBULNES,600264,PP2019-095 BOMBA DE LAVADO A PRESION TAV,01,Y600,HNL,2019-04-25,88000.0000,t,1000,6000,1123900001
2025-08-27 22:33:26.341,DBULNES,2025-08-27 22:33:26.341,DBULNES,600267,PP2019-166 MOTORES P/EQUIP COMEDEROS TAV,01,Y600,HNL,2019-04-25,22500.0000,t,1000,6000,1123900001
2025-08-27 22:33:26.341,DBULNES,2025-08-27 22:33:26.341,DBULNES,600268,FP2019-010 DISCO DURO IT,01,Y600,HNL,2019-04-25,3300.0000,t,9999,6000,1111100003
2025-08-27 22:33:26.341,DBULNES,2025-08-27 22:33:26.341,DBULNES,600269,FP2019-011 DISCO DURO IT,01,Y600,HNL,2019-04-25,3300.0000,t,9999,6000,1111100003
2025-08-27 22:33:26.341,DBULNES,2025-08-27 22:33:26.341,DBULNES,600270,PP2019-128 MOTOGUADAÑA AREP,01,Y600,HNL,2019-04-25,14000.0000,t,1000,6000,1129900099
2025-08-27 22:33:26.341,DBULNES,2025-08-27 22:33:26.341,DBULNES,601964,PP2025_062 1 Desktop DELL Telemercadeo,01,Y600,HNL,2025-06-06,26350.0000,t,"",6000,1112400001
2025-08-27 22:33:26.341,DBULNES,2025-08-27 22:33:26.341,DBULNES,600158,"FREEZERS N°44-1, COMODATO,VTAS/TGU",01,Y600,HNL,2018-12-07,19500.0000,t,9999,6000,1112100001
2025-08-27 22:33:26.341,DBULNES,2025-08-27 22:33:26.341,DBULNES,600159,"FREEZERS N°44-2, COMODATO,VTAS/TGU",01,Y600,HNL,2018-12-07,19500.0000,t,9999,6000,1112100001
2025-08-27 22:33:26.341,DBULNES,2025-08-27 22:33:26.341,DBULNES,600160,"FREEZERS N°44-3, COMODATO,VTAS/TGU",01,Y600,HNL,2018-12-07,19500.0000,t,9999,6000,1112100001
2025-08-27 22:33:26.341,DBULNES,2025-08-27 22:33:26.341,DBULNES,600161,"FREEZERS N°44-4, COMODATO,VTAS/TGU",01,Y600,HNL,2018-12-07,19500.0000,t,9999,6000,1112100001
2025-08-27 22:33:26.341,DBULNES,2025-08-27 22:33:26.341,DBULNES,600162,"FREEZERS N°44-5, COMODATO,VTAS/TGU",01,Y600,HNL,2018-12-07,19500.0000,t,9999,6000,1112100001
2025-08-27 22:33:26.341,DBULNES,2025-08-27 22:33:26.341,DBULNES,600163,"2 TELEVISORES 32"", ADMON/SEG",01,Y600,HNL,2018-12-12,13500.0000,t,9999,6000,1111100004
2025-08-27 22:33:26.341,DBULNES,2025-08-27 22:33:26.341,DBULNES,600164,"SILLA SEMIEJECUTIVA, GERENCIA CADSUM/CDT",01,Y600,HNL,2018-12-12,2600.0000,t,9999,6000,1113000002
2025-08-27 22:33:26.341,DBULNES,2025-08-27 22:33:26.341,DBULNES,600165,"CONGELADOR 20"" COMODATO, COMER-VTAS/TGU",01,Y600,HNL,2018-12-18,20640.0000,t,9999,6000,1112100001
2025-08-27 22:33:26.341,DBULNES,2025-08-27 22:33:26.341,DBULNES,600166,"CONGELADOR 20"" COMODATO, COMER-VTAS/TGU",01,Y600,HNL,2018-12-18,20640.0000,t,9999,6000,1112100001
2025-08-27 22:33:26.341,DBULNES,2025-08-27 22:33:26.341,DBULNES,600167,"CONGELADOR 20"" COMODATO, COMER-VTAS/TGU",01,Y600,HNL,2018-12-18,20640.0000,t,9999,6000,1112100001
2025-08-27 22:33:26.341,DBULNES,2025-08-27 22:33:26.341,DBULNES,600168,"CONGELADOR 20"" COMODATO, COMER-VTAS/TGU",01,Y600,HNL,2018-12-18,20640.0000,t,9999,6000,1112100001
2025-08-27 22:33:26.341,DBULNES,2025-08-27 22:33:26.341,DBULNES,600169,"COMPRESOR USADO, CADSUM/CDTGU",01,Y600,HNL,2018-12-20,40000.0000,t,9999,6000,1113000002
2025-08-27 22:33:26.341,DBULNES,2025-08-27 22:33:26.341,DBULNES,602000,PP2025_079 Caja Segur / Camión Local May,01,Y600,HNL,2025-07-23,18500.0000,t,9999,6000,1113000001
2025-08-27 22:33:26.341,DBULNES,2025-08-27 22:33:26.341,DBULNES,602001,PP2025_080 Caja Segu/ Camion Ruta Ceiba,01,Y600,HNL,2025-07-23,18500.0000,t,9999,6000,1113000001
2025-08-27 22:33:26.341,DBULNES,2025-08-27 22:33:26.341,DBULNES,600273,PP2019-127 MOTOGUADAÑA AREP,01,Y600,HNL,2019-05-02,14000.0000,t,1000,6000,1129900099
2025-08-27 22:33:26.341,DBULNES,2025-08-27 22:33:26.341,DBULNES,600284,PP2019-124 MOTOBOMBA  TAVI 4/8,01,Y600,HNL,2019-05-11,16100.0000,t,1000,6000,1123900001
2025-08-27 22:33:26.341,DBULNES,2025-08-27 22:33:26.341,DBULNES,600285,FP2019-013 SCANER PARA CARGAS CDTGU 1/4,01,Y600,HNL,2019-05-11,3400.0000,t,9999,6000,1113000002
2025-08-27 22:33:26.341,DBULNES,2025-08-27 22:33:26.341,DBULNES,600286,FP2019-014 SCANER PARA CARGAS CDTGU 2/4,01,Y600,HNL,2019-05-11,3400.0000,t,9999,6000,1113000002
2025-08-27 22:33:26.341,DBULNES,2025-08-27 22:33:26.341,DBULNES,600287,FP2019-015 SCANER PARA CARGAS CDTGU 3/4,01,Y600,HNL,2019-05-11,3400.0000,t,9999,6000,1113000002
2025-08-27 22:33:26.341,DBULNES,2025-08-27 22:33:26.341,DBULNES,600288,FP2019-016 SCANER PARA CARGAS CDTGU 4/4,01,Y600,HNL,2019-05-11,3400.0000,t,9999,6000,1113000002
2025-08-27 22:33:26.341,DBULNES,2025-08-27 22:33:26.341,DBULNES,600289,FP2019-017 SCANER PARA CARGAS CDSPS 1/2,01,Y600,HNL,2019-05-11,3400.0000,t,9999,6000,1113000001
2025-08-27 22:33:26.341,DBULNES,2025-08-27 22:33:26.341,DBULNES,600290,FP2019-018 SCARNER PARA CARGAS CDSPS 2/2,01,Y600,HNL,2019-05-11,3400.0000,t,9999,6000,1113000001
2025-08-27 22:33:26.341,DBULNES,2025-08-27 22:33:26.341,DBULNES,600291,FP2019-020 VIRTUAL DESKTOP CDTGU 1/2,01,Y600,HNL,2019-05-11,5705.0000,t,9999,6000,1113000002
2025-08-27 22:33:26.341,DBULNES,2025-08-27 22:33:26.341,DBULNES,600292,FP2019-021 VIRTUAL DESKTOP CDTGU 2/2,01,Y600,HNL,2019-05-11,5705.0000,t,9999,6000,1113000002
2025-08-27 22:33:26.341,DBULNES,2025-08-27 22:33:26.341,DBULNES,600293,"FP2019-022 TELEVISOR LED 32"" PUB",01,Y600,HNL,2019-05-17,3800.0000,t,9999,6000,1112310001
2025-08-27 22:33:26.341,DBULNES,2025-08-27 22:33:26.341,DBULNES,600294,PP2019-161 TERMOKING V500-20 VTDTGU,01,Y600,HNL,2019-05-17,641000.0000,t,9999,6000,1112100001
2025-08-27 22:33:26.341,DBULNES,2025-08-27 22:33:26.341,DBULNES,600154,ESCALERA DE 10 PIES MANT/DIST.,01,Y600,HNL,2018-10-16,4320.0000,t,9999,6000,1140000002
2025-08-27 22:33:26.341,DBULNES,2025-08-27 22:33:26.341,DBULNES,600147,SILLA SEMIEJECUTIVA PF/ADMON,01,Y600,HNL,2018-10-16,4963.0000,t,9999,6000,1111200002
2025-08-27 22:33:26.341,DBULNES,2025-08-27 22:33:26.341,DBULNES,600148,2 SILLAS SEMI EJECUTIVAS CONT/ADMON,01,Y600,HNL,2018-10-16,9925.0000,t,9999,6000,1111200001
2025-08-27 22:33:26.341,DBULNES,2025-08-27 22:33:26.341,DBULNES,600149,ESCRITORIO + PEDESTAL TAVI/GE,01,Y600,HNL,2018-10-16,5601.0000,t,1000,6000,1123900001
2025-08-27 22:33:26.341,DBULNES,2025-08-27 22:33:26.341,DBULNES,600150,AIRE ACONDICIONADO TAVI/GE,01,Y600,HNL,2018-10-16,13035.0000,t,1000,6000,1123900001
2025-08-27 22:33:26.341,DBULNES,2025-08-27 22:33:26.341,DBULNES,600151,AIRE ACONDICIONADO CDTGU/CADSUM,01,Y600,HNL,2018-10-16,13036.0000,t,9999,6000,1113000002
2025-08-27 22:33:26.341,DBULNES,2025-08-27 22:33:26.341,DBULNES,600152,HIDROLAVADORA MANT/DIST.,01,Y600,HNL,2018-10-16,6750.0000,t,9999,6000,1140000002
2025-08-27 22:33:26.341,DBULNES,2025-08-27 22:33:26.341,DBULNES,600153,ESCALERA DE 28 PIES MANT/DIST.,01,Y600,HNL,2018-10-16,7450.0000,t,9999,6000,1140000002
2025-08-27 22:33:26.341,DBULNES,2025-08-27 22:33:26.341,DBULNES,601709,FP2024_079  UPS 1500 VA (HOLDING) IT,01,Y600,HNL,2024-07-15,6600.0000,t,9999,6000,1111100003
2025-08-27 22:33:26.341,DBULNES,2025-08-27 22:33:26.341,DBULNES,601712,FP2024_082  HIDROLAVADORA ADMON GR REPR,01,Y600,HNL,2024-07-16,89620.0000,t,1000,6000,1129900099
2025-08-27 22:33:26.341,DBULNES,2025-08-27 22:33:26.341,DBULNES,601715,FP2024_085  MOB Y SILLAS CD COMAYAGUA,01,Y600,HNL,2024-07-17,42700.0000,t,9999,6000,1113000009
2025-08-27 22:33:26.341,DBULNES,2025-08-27 22:33:26.341,DBULNES,601716,FP2024_086 OASIS/DISP. CD COMAYAGUA LOG.,01,Y600,HNL,2024-07-17,11900.0000,t,9999,6000,1113000009
2025-08-27 22:33:26.341,DBULNES,2025-08-27 22:33:26.341,DBULNES,600213,FP2019-004 REMODELACION INST. CDTGU,01,Y600,HNL,2019-03-13,352157.0000,t,9999,6000,1113000001
2025-08-27 22:33:26.341,DBULNES,2025-08-27 22:33:26.341,DBULNES,600296,PP2019-094 BOMBA LAVADO A PRESION TAVI,01,Y600,HNL,2019-05-27,38500.0000,t,1000,6000,1123900001
2025-08-27 22:33:26.341,DBULNES,2025-08-27 22:33:26.341,DBULNES,600274,PP2019-086 ACCESO INTER- INALAMBRICO IT,01,Y600,HNL,2019-05-03,14000.0000,t,9999,6000,1111100003
2025-08-27 22:33:26.341,DBULNES,2025-08-27 22:33:26.341,DBULNES,600276,PP2019-135 PAQ. ARDUINO MONITOREO,01,Y600,HNL,2019-05-03,18000.0000,t,9999,6000,1111100003
2025-08-27 22:33:26.341,DBULNES,2025-08-27 22:33:26.341,DBULNES,600277,PP2019-143 UNIDAD DE ALMACENAMIENTO IT,01,Y600,HNL,2019-05-03,150000.0000,t,9999,6000,1111100003
2025-08-27 22:33:26.341,DBULNES,2025-08-27 22:33:26.341,DBULNES,600278,FP2019-012 REJOJ BIOMETRICO CDSPS,01,Y600,HNL,2019-05-03,3750.0000,t,9999,6000,1113000001
2025-08-27 22:33:26.341,DBULNES,2025-08-27 22:33:26.341,DBULNES,600660,FP2020_059 REFRIGERADORA TAVI/GP,01,Y600,HNL,2020-07-06,8300.0000,t,1000,6000,1123900001
2025-08-27 22:33:26.341,DBULNES,2025-08-27 22:33:26.341,DBULNES,600661,FP2020_060 SOFT COMPUT GG/ADMON,01,Y600,HNL,2020-07-08,2800941.7500,t,9999,6000,1111100001
2025-08-27 22:33:26.341,DBULNES,2025-08-27 22:33:26.341,DBULNES,601404,FP2023_111 DESGUADAÑADORA GPROY,01,Y600,HNL,2023-06-19,16000.0000,t,9999,6000,1111400001
2025-08-27 22:33:26.341,DBULNES,2025-08-27 22:33:26.341,DBULNES,600662,FP2020_061 FREEZER GRS GF 650 VTDSPS/COM,01,Y600,HNL,2020-07-16,17300.0000,t,9999,6000,1112100002
2025-08-27 22:33:26.341,DBULNES,2025-08-27 22:33:26.341,DBULNES,600303,PP2019-085 EQ-COM CONTENEDOR VTDTGU,01,Y600,HNL,2019-06-25,33000.0000,t,9999,6000,1112100001
2025-08-27 22:33:26.341,DBULNES,2025-08-27 22:33:26.341,DBULNES,600306,PP2019-111 COMPUT DE ESCRIT SEG PAT,01,Y600,HNL,2019-06-25,22000.0000,t,9999,6000,1111100004
2025-08-27 22:33:26.341,DBULNES,2025-08-27 22:33:26.341,DBULNES,600308,FP2019-025 RED DE TIERRA DATA CENTER IT,01,Y600,HNL,2019-06-26,101400.0000,t,9999,6000,1111100003
2025-08-27 22:33:26.341,DBULNES,2025-08-27 22:33:26.341,DBULNES,600312,FP2019-026 BASCULA CD/SPS CADSUM,01,Y600,HNL,2019-06-28,35300.0000,t,9999,6000,1113000001
2025-08-27 22:33:26.341,DBULNES,2025-08-27 22:33:26.341,DBULNES,600313,PP2019_165 PLANTA GENERADOR ADMON SG,01,Y600,HNL,2019-07-04,80500.0000,t,9999,6000,1111300002
2025-08-27 22:33:26.341,DBULNES,2025-08-27 22:33:26.341,DBULNES,600314,PP2019_137 REMOD CLINICA MED ADMON CM,01,Y600,HNL,2019-07-04,75000.0000,t,9999,6000,1111300003
2025-08-27 22:33:26.341,DBULNES,2025-08-27 22:33:26.341,DBULNES,600316,PP2019_114 EMBUTIDORA PPP PULT,01,Y600,HNL,2019-07-04,25000.0000,t,1001,6000,1131500001
2025-08-27 22:33:26.341,DBULNES,2025-08-27 22:33:26.341,DBULNES,600318,FP2019_027 ARCHIVO ADMON AV,01,Y600,HNL,2019-07-11,3991.0000,t,1000,6000,1123900001
2025-08-27 22:33:26.341,DBULNES,2025-08-27 22:33:26.341,DBULNES,600663,FP2020_062 FREEZER GF650 VTDTGU/COMER,01,Y600,HNL,2020-07-22,17300.0000,t,9999,6000,1112100001
2025-08-27 22:33:26.341,DBULNES,2025-08-27 22:33:26.341,DBULNES,600664,FP2020_063 FREIDORA VTDTGU/COMER,01,Y600,HNL,2020-07-22,32200.0000,t,9999,6000,1112100001
2025-08-27 22:33:26.341,DBULNES,2025-08-27 22:33:26.341,DBULNES,600440,FP2019_068 AIRE ACONDICIONADO SEG/GG,01,Y600,HNL,2019-11-04,11400.0000,t,9999,6000,1111100004
2025-08-27 22:33:26.341,DBULNES,2025-08-27 22:33:26.341,DBULNES,600323,FP2019-028 TANQ AUXILIAR DE COMB GE/AGP,01,Y600,HNL,2019-07-17,20000.0000,t,1000,6000,1123900003
2025-08-27 22:33:26.341,DBULNES,2025-08-27 22:33:26.341,DBULNES,600363,PP2019_002 BOMBA P/LAV-PRES LOG/CADSUM,01,Y600,HNL,2019-08-29,36000.0000,t,9999,6000,1113000004
2025-08-27 22:33:26.341,DBULNES,2025-08-27 22:33:26.341,DBULNES,600364,FP2019_050 THERMOKING LOG/CASUM,01,Y600,HNL,2019-08-29,253000.0000,t,9999,6000,1113000004
2025-08-27 22:33:26.341,DBULNES,2025-08-27 22:33:26.341,DBULNES,600362,PP2019_018 CABEZAL EQ/DIST,01,Y600,HNL,2019-08-29,500000.0000,t,9999,6000,1140000001
2025-08-27 22:33:26.341,DBULNES,2025-08-27 22:33:26.341,DBULNES,600365,FP2019_051 CAJÓN DE CAMIÓN LOG/CADSUM,01,Y600,HNL,2019-08-29,146000.0000,t,9999,6000,1113000004
2025-08-27 22:33:26.341,DBULNES,2025-08-27 22:33:26.341,DBULNES,600366,FP2019_052 CAMIÓN LOG/CADSUM,01,Y600,HNL,2019-08-29,626000.0000,t,9999,6000,1113000004
2025-08-27 22:33:26.341,DBULNES,2025-08-27 22:33:26.341,DBULNES,600367,FP2019_043 CAJÓN DE CAMIÓN LOG/CADSUM,01,Y600,HNL,2019-08-29,146000.0000,t,9999,6000,1113000004
2025-08-27 22:33:26.341,DBULNES,2025-08-27 22:33:26.341,DBULNES,600368,FP2019_042 THERMOKING P/CAMION LOG/CASUM,01,Y600,HNL,2019-08-29,253000.0000,t,9999,6000,1113000004
2025-08-27 22:33:26.341,DBULNES,2025-08-27 22:33:26.341,DBULNES,600369,FP2019_041 CAMIÓN LOG/CADSUM,01,Y600,HNL,2019-08-29,626000.0000,t,9999,6000,1113000004
2025-08-27 22:33:26.341,DBULNES,2025-08-27 22:33:26.341,DBULNES,600373,FP2019_040 UPS IT/GG,01,Y600,HNL,2019-08-29,5700.0000,t,9999,6000,1111100003
2025-08-27 22:33:26.341,DBULNES,2025-08-27 22:33:26.341,DBULNES,600340,"PP2019_032 FREEZER 25"" VTD,TGU/COMER",01,Y600,HNL,2019-08-01,21000.0000,t,9999,6000,1112100001
2025-08-27 22:33:26.341,DBULNES,2025-08-27 22:33:26.341,DBULNES,600341,"PP2019_029 FREEZER 25"" VTD,TGU/COMER",01,Y600,HNL,2019-08-01,21000.0000,t,9999,6000,1112100001
2025-08-27 22:33:26.341,DBULNES,2025-08-27 22:33:26.341,DBULNES,600342,"PP2019_030 FREEZER 25"" VTD,TGU/COMER",01,Y600,HNL,2019-08-01,21000.0000,t,9999,6000,1112100001
2025-08-27 22:33:26.341,DBULNES,2025-08-27 22:33:26.341,DBULNES,600343,PP2019_164 REMACHADORA AGP/PAV,01,Y600,HNL,2019-08-01,7260.0000,t,1000,6000,1123900003
2025-08-27 22:33:26.341,DBULNES,2025-08-27 22:33:26.341,DBULNES,600344,PP2019_104 COMPRESOR MANT GE/PAV,01,Y600,HNL,2019-08-01,8360.0000,t,1000,6000,1123900002
2025-08-27 22:33:26.341,DBULNES,2025-08-27 22:33:26.341,DBULNES,600346,FP2019_038 REMOD FACHADA GERMANIA GG,01,Y600,HNL,2019-08-01,260000.0000,t,9999,6000,1111100001
2025-08-27 22:33:26.341,DBULNES,2025-08-27 22:33:26.341,DBULNES,600374,FP2019_054 CISTERNA P/AGUA EP/DIST,01,Y600,HNL,2019-09-03,471000.0000,t,9999,6000,1140000001
2025-08-27 22:33:26.341,DBULNES,2025-08-27 22:33:26.341,DBULNES,600375,FP2019_049 CAMIÓN LOG/CADSUM,01,Y600,HNL,2019-09-03,773000.0000,t,9999,6000,1113000004
2025-08-27 22:33:26.341,DBULNES,2025-08-27 22:33:26.341,DBULNES,600376,FP2019_048 CAJÓN DE CAMÓN LOG/CADSUM,01,Y600,HNL,2019-09-03,164000.0000,t,9999,6000,1113000004
2025-08-27 22:33:26.341,DBULNES,2025-08-27 22:33:26.341,DBULNES,600377,FP2019_047 THERMOKING LOG/CADSUM,01,Y600,HNL,2019-09-03,524000.0000,t,9999,6000,1113000004
2025-08-27 22:33:26.341,DBULNES,2025-08-27 22:33:26.341,DBULNES,600378,PP2019_021 CAMIÓN LOG/CADSUM,01,Y600,HNL,2019-09-03,773000.0000,t,9999,6000,1113000004
2025-08-27 22:33:26.341,DBULNES,2025-08-27 22:33:26.341,DBULNES,600379,PP2019_021A THERMOKING LOG/CADSUM,01,Y600,HNL,2019-09-03,520000.0000,t,9999,6000,1113000004
2025-08-27 22:33:26.341,DBULNES,2025-08-27 22:33:26.341,DBULNES,600380,PP2019_021B CAJÓN DE CAMIÓN LOG/CADSUM,01,Y600,HNL,2019-09-03,162000.0000,t,9999,6000,1113000004
2025-08-27 22:33:26.341,DBULNES,2025-08-27 22:33:26.341,DBULNES,600381,FP2019_044 THERMOKING LOG/CADSUM,01,Y600,HNL,2019-09-03,524000.0000,t,9999,6000,1113000004
2025-08-27 22:33:26.341,DBULNES,2025-08-27 22:33:26.341,DBULNES,600382,FP2019_045 CAJÓN DE CAMIÓN LOG/CADSUM,01,Y600,HNL,2019-09-03,164000.0000,t,9999,6000,1113000004
2025-08-27 22:33:26.341,DBULNES,2025-08-27 22:33:26.341,DBULNES,600383,FP2019_046 CAMIÓN LOG/CADSUM,01,Y600,HNL,2019-09-03,773000.0000,t,9999,6000,1113000004
2025-08-27 22:33:26.341,DBULNES,2025-08-27 22:33:26.341,DBULNES,600385,PP2019_085 INST ELECT CONTENEDOR VTDTGU,01,Y600,HNL,2019-09-13,225000.0000,t,9999,6000,1112100001
2025-08-27 22:33:26.341,DBULNES,2025-08-27 22:33:26.341,DBULNES,600386,PP2019_035 FREEZER VTDTGU/COMER,01,Y600,HNL,2019-09-13,21000.0000,t,9999,6000,1112100001
2025-08-27 22:33:26.341,DBULNES,2025-08-27 22:33:26.341,DBULNES,600387,PP2019_033 FREEZER VTDTGU/COMER,01,Y600,HNL,2019-09-13,21000.0000,t,9999,6000,1112100001
2025-08-27 22:33:26.341,DBULNES,2025-08-27 22:33:26.341,DBULNES,600388,PP2019_034 FREEZER VTDTGU/COMER,01,Y600,HNL,2019-09-13,21000.0000,t,9999,6000,1112100001
2025-08-27 22:33:26.341,DBULNES,2025-08-27 22:33:26.341,DBULNES,600389,PP2019_039 FREEZER VTDTGU/COMER,01,Y600,HNL,2019-09-13,21000.0000,t,9999,6000,1112100001
2025-08-27 22:33:26.341,DBULNES,2025-08-27 22:33:26.341,DBULNES,600390,PP2019_036 FREEZER VTDTGU/COMER,01,Y600,HNL,2019-09-13,21000.0000,t,9999,6000,1112100001
2025-08-27 22:33:26.341,DBULNES,2025-08-27 22:33:26.341,DBULNES,600391,PP2019_038 FREEZER VTDTGU/COMER,01,Y600,HNL,2019-09-13,21000.0000,t,9999,6000,1112100001
2025-08-27 22:33:26.341,DBULNES,2025-08-27 22:33:26.341,DBULNES,600540,"FP2020_001 FREEZER VTD,SPS/COMER",01,Y600,HNL,2020-01-20,17300.0000,t,"",6000,1112100002
2025-08-27 22:33:26.341,DBULNES,2025-08-27 22:33:26.341,DBULNES,600554,PP2020_039 EXHIBIDOR DE TROFEOS GG/ADMON,01,Y600,HNL,2020-01-29,40300.0000,t,9999,6000,1111100001
2025-08-27 22:33:26.341,DBULNES,2025-08-27 22:33:26.341,DBULNES,600555,PP2020_040 EXHIBIDOR DE TROFEOS GG/ADMON,01,Y600,HNL,2020-01-29,18600.0000,t,9999,6000,1111100001
2025-08-27 22:33:26.341,DBULNES,2025-08-27 22:33:26.341,DBULNES,600556,FP2020_020 CD-TIZ INST - CDTGU/CADSUM,01,Y600,HNL,2020-01-29,36370000.0000,t,9999,6000,1113000002
2025-08-27 22:33:26.341,DBULNES,2025-08-27 22:33:26.341,DBULNES,600423,FP2019_063 COMPUTADORA ESCRITORIO SEG/GG,01,Y600,HNL,2019-10-15,21000.0000,t,9999,6000,1111100004
2025-08-27 22:33:26.341,DBULNES,2025-08-27 22:33:26.341,DBULNES,600665,"FP2020_064 FREEZER GF 240 VTD,TGU/COMER",01,Y600,HNL,2020-07-27,12200.0000,t,9999,6000,1112100001
2025-08-27 22:33:26.341,DBULNES,2025-08-27 22:33:26.341,DBULNES,600435,FP2019_069 COMPUT PORTATIL HYS/GP,01,Y600,HNL,2019-10-26,29000.0000,t,9999,6000,1111100001
2025-08-27 22:33:26.341,DBULNES,2025-08-27 22:33:26.341,DBULNES,600477,FP2019_074 AIRE ACONDICIONADO CMED/RH,01,Y600,HNL,2019-11-22,14500.0000,t,9999,6000,1111300003
2025-08-27 22:33:26.341,DBULNES,2025-08-27 22:33:26.341,DBULNES,600478,FP2019_075 EXHIBIDOR DE CARNE SV2/COMER,01,Y600,HNL,2019-11-22,96000.0000,t,9999,6000,1112100001
2025-08-27 22:33:26.341,DBULNES,2025-08-27 22:33:26.341,DBULNES,600479,"FP2019_076 FREEZER 25"" SV2/COMER",01,Y600,HNL,2019-11-22,17300.0000,t,9999,6000,1112100001
2025-08-27 22:33:26.341,DBULNES,2025-08-27 22:33:26.341,DBULNES,600480,"FP2019_077 FREEZER 25"" SV2/COMER",01,Y600,HNL,2019-11-22,17300.0000,t,9999,6000,1112100001
2025-08-27 22:33:26.341,DBULNES,2025-08-27 22:33:26.341,DBULNES,600780,FP2021_001 AMPLIACION SVK INFACON,01,Y600,HNL,2021-01-28,38000.0000,t,9999,6000,1112330002
2025-08-27 22:33:26.341,DBULNES,2025-08-27 22:33:26.341,DBULNES,600781,FP2021_001 INSTALACION ELECT SVK INFACON,01,Y600,HNL,2021-01-28,18000.0000,t,9999,6000,1112330002
