id,createdat,createdby,modifiedat,modifiedby,reqavicola_id,material_producto_codigo,material_centrologistico_codigo,clasificacion_id,numeroperiodo,cantidad,estimacionhuevo,escenario
3afa78ff-769e-4976-97dd-223f21aea07f,2025-08-29 21:39:39.099,NMATAMOROS,2025-08-29 21:39:39.099,NMATAMOROS,899852b6-3b9a-42cb-be86-81bae2be619e,17000010,2120,5572afc9-071e-4b2c-ae83-f51clas0defo,4,206.7940,1532919.3850,1
2fbb77d3-dc25-42c0-928f-08a173e7c6ef,2025-08-29 21:39:39.099,NMATAMOROS,2025-08-29 21:39:39.099,NMATAMOROS,899852b6-3b9a-42cb-be86-81bae2be619e,17000010,2120,5572afc9-071e-4b2c-ae83-f51clas0defo,5,219.7590,1532919.3850,1
bcf7177b-ee76-497a-98d5-f84e6335422a,2025-08-29 21:39:39.099,NMATAMOROS,2025-08-29 21:39:39.099,NMATAMOROS,00a9de0c-c821-4a48-8746-bd88ad441bab,17000000,2120,5572afc9-071e-4b2c-ae83-f51clas0jumb,1,7159.1890,1518165.4530,1
9a92f270-5ec4-4519-a652-2122b4e4192e,2025-08-29 21:39:39.099,NMATAMOROS,2025-08-29 21:39:39.099,NMATAMOROS,00a9de0c-c821-4a48-8746-bd88ad441bab,17000000,2120,5572afc9-071e-4b2c-ae83-f51clas0jumb,2,4286.5460,1518165.4530,1
ae9ab1b9-3605-4b26-ba58-bb8e587a7f4c,2025-08-29 21:39:39.099,NMATAMOROS,2025-08-29 21:39:39.099,NMATAMOROS,00a9de0c-c821-4a48-8746-bd88ad441bab,17000000,2120,5572afc9-071e-4b2c-ae83-f51clas0jumb,3,2231.7220,1518165.4530,1
b1765a22-d0c8-465b-8de5-d77a2d1f647d,2025-08-29 21:39:39.099,NMATAMOROS,2025-08-29 21:39:39.099,NMATAMOROS,00a9de0c-c821-4a48-8746-bd88ad441bab,17000001,2120,5572afc9-071e-4b2c-ae83-f51clas0suci,1,482.7080,1518165.4530,1
6404d156-859f-4631-ae9e-33b4d6efee63,2025-08-29 21:39:39.099,NMATAMOROS,2025-08-29 21:39:39.099,NMATAMOROS,00a9de0c-c821-4a48-8746-bd88ad441bab,17000001,2120,5572afc9-071e-4b2c-ae83-f51clas0suci,2,289.0200,1518165.4530,1
bdcf71c7-13cd-4b6b-82d9-4028f7b60117,2025-08-29 21:39:39.099,NMATAMOROS,2025-08-29 21:39:39.099,NMATAMOROS,00a9de0c-c821-4a48-8746-bd88ad441bab,17000001,2120,5572afc9-071e-4b2c-ae83-f51clas0suci,3,150.4740,1518165.4530,1
8b399c23-2bcc-4203-a11a-bbc66a1d7271,2025-08-29 21:39:39.099,NMATAMOROS,2025-08-29 21:39:39.099,NMATAMOROS,00a9de0c-c821-4a48-8746-bd88ad441bab,17000002,2120,5572afc9-071e-4b2c-ae83-f51clas0pewe,1,2417.1740,1518165.4530,1
9c38ed38-808c-4b1f-920e-8f14c1a54585,2025-08-29 21:39:39.099,NMATAMOROS,2025-08-29 21:39:39.099,NMATAMOROS,00a9de0c-c821-4a48-8746-bd88ad441bab,17000002,2120,5572afc9-071e-4b2c-ae83-f51clas0pewe,2,1447.2770,1518165.4530,1
598dcdd6-48e3-40c4-8e94-c094ec591bea,2025-08-29 21:39:39.099,NMATAMOROS,2025-08-29 21:39:39.099,NMATAMOROS,00a9de0c-c821-4a48-8746-bd88ad441bab,17000002,2120,5572afc9-071e-4b2c-ae83-f51clas0pewe,3,753.5020,1518165.4530,1
6ee1ab46-c48f-4f85-bfd6-77450fecbcf4,2025-08-29 21:39:39.099,NMATAMOROS,2025-08-29 21:39:39.099,NMATAMOROS,00a9de0c-c821-4a48-8746-bd88ad441bab,17000003,2120,5572afc9-071e-4b2c-ae83-f51clas0roto,1,405.6630,1518165.4530,1
fef1c1b6-734f-4068-9748-afcdf63c24b1,2025-08-29 21:39:39.099,NMATAMOROS,2025-08-29 21:39:39.099,NMATAMOROS,00a9de0c-c821-4a48-8746-bd88ad441bab,17000003,2120,5572afc9-071e-4b2c-ae83-f51clas0roto,2,242.8890,1518165.4530,1
3d99121d-171a-4e57-8165-4ae00c084f08,2025-08-29 21:39:39.099,NMATAMOROS,2025-08-29 21:39:39.099,NMATAMOROS,00a9de0c-c821-4a48-8746-bd88ad441bab,17000003,2120,5572afc9-071e-4b2c-ae83-f51clas0roto,3,126.4570,1518165.4530,1
ca76ca6d-aa10-4bbd-9f65-56d8bcfc20be,2025-08-29 21:39:39.099,NMATAMOROS,2025-08-29 21:39:39.099,NMATAMOROS,00a9de0c-c821-4a48-8746-bd88ad441bab,17000004,2120,5572afc9-071e-4b2c-ae83-f51clas0incu,1,56114.5170,1518165.4530,1
050c84ac-fa05-432d-84d3-93c03dca0e2d,2025-08-29 21:39:39.099,NMATAMOROS,2025-08-29 21:39:39.099,NMATAMOROS,00a9de0c-c821-4a48-8746-bd88ad441bab,17000004,2120,5572afc9-071e-4b2c-ae83-f51clas0incu,2,185536.3940,1518165.4530,1
42f5dfb0-5fa2-4692-b3ee-dd03552231ce,2025-08-29 21:39:39.099,NMATAMOROS,2025-08-29 21:39:39.099,NMATAMOROS,00a9de0c-c821-4a48-8746-bd88ad441bab,17000004,2120,5572afc9-071e-4b2c-ae83-f51clas0incu,3,228346.0110,1518165.4530,1
6f2d7b18-0aa8-43f8-8f96-e1e0b80d6b01,2025-08-29 21:39:39.099,NMATAMOROS,2025-08-29 21:39:39.099,NMATAMOROS,00a9de0c-c821-4a48-8746-bd88ad441bab,17000010,2120,5572afc9-071e-4b2c-ae83-f51clas0defo,1,1287.9790,1518165.4530,1
b749a09a-de5a-45a1-aca2-9e250c0918de,2025-08-29 21:39:39.099,NMATAMOROS,2025-08-29 21:39:39.099,NMATAMOROS,00a9de0c-c821-4a48-8746-bd88ad441bab,17000010,2120,5572afc9-071e-4b2c-ae83-f51clas0defo,2,771.1740,1518165.4530,1
005245e0-6309-4981-ab29-e0be9dd6a43d,2025-08-29 21:39:39.099,NMATAMOROS,2025-08-29 21:39:39.099,NMATAMOROS,00a9de0c-c821-4a48-8746-bd88ad441bab,17000010,2120,5572afc9-071e-4b2c-ae83-f51clas0defo,3,401.4990,1518165.4530,1
c755ef2b-f0fc-4acb-a577-cbdf0c91eb33,2025-08-29 21:39:39.099,NMATAMOROS,2025-08-29 21:39:39.099,NMATAMOROS,31b42bb9-dd83-42ce-85f4-184b8105bc17,17000000,2120,5572afc9-071e-4b2c-ae83-f51clas0jumb,1,131.4070,1398126.1910,1
fbae7837-7d0f-4fb6-8c8e-2867044b7f01,2025-08-29 21:39:39.099,NMATAMOROS,2025-08-29 21:39:39.099,NMATAMOROS,31b42bb9-dd83-42ce-85f4-184b8105bc17,17000000,2120,5572afc9-071e-4b2c-ae83-f51clas0jumb,2,571.5000,1398126.1910,1
8863d9e9-3e95-4b85-bcde-3cd267d247db,2025-08-29 21:39:39.099,NMATAMOROS,2025-08-29 21:39:39.099,NMATAMOROS,31b42bb9-dd83-42ce-85f4-184b8105bc17,17000001,2120,5572afc9-071e-4b2c-ae83-f51clas0suci,1,156.3640,1398126.1910,1
70bb4c91-b343-4ea5-ab2a-fb5baae623e8,2025-08-29 21:39:39.099,NMATAMOROS,2025-08-29 21:39:39.099,NMATAMOROS,31b42bb9-dd83-42ce-85f4-184b8105bc17,17000001,2120,5572afc9-071e-4b2c-ae83-f51clas0suci,2,680.0420,1398126.1910,1
5997e82d-29b0-4d43-a323-a67385df672b,2025-08-29 21:39:39.099,NMATAMOROS,2025-08-29 21:39:39.099,NMATAMOROS,31b42bb9-dd83-42ce-85f4-184b8105bc17,17000002,2120,5572afc9-071e-4b2c-ae83-f51clas0pewe,1,782.9960,1398126.1910,1
2ce333da-1fb0-42c6-98ae-92fe4ea758d0,2025-08-29 21:39:39.099,NMATAMOROS,2025-08-29 21:39:39.099,NMATAMOROS,31b42bb9-dd83-42ce-85f4-184b8105bc17,17000002,2120,5572afc9-071e-4b2c-ae83-f51clas0pewe,2,3405.3290,1398126.1910,1
f16b7403-3829-48bb-a9e1-07de4421f1bf,2025-08-29 21:39:39.099,NMATAMOROS,2025-08-29 21:39:39.099,NMATAMOROS,31b42bb9-dd83-42ce-85f4-184b8105bc17,17000003,2120,5572afc9-071e-4b2c-ae83-f51clas0roto,1,131.4070,1398126.1910,1
cec616f3-2422-437a-9b05-ccd0f9a0d15a,2025-08-29 21:39:39.099,NMATAMOROS,2025-08-29 21:39:39.099,NMATAMOROS,31b42bb9-dd83-42ce-85f4-184b8105bc17,17000003,2120,5572afc9-071e-4b2c-ae83-f51clas0roto,2,571.5000,1398126.1910,1
2681938c-9f0f-4be2-b03b-6ee9efede1df,2025-08-29 21:39:39.099,NMATAMOROS,2025-08-29 21:39:39.099,NMATAMOROS,31b42bb9-dd83-42ce-85f4-184b8105bc17,17000004,2120,5572afc9-071e-4b2c-ae83-f51clas0incu,1,3166.6410,1398126.1910,1
615ec013-ed0a-4249-80aa-227a8b243bce,2025-08-29 21:39:39.099,NMATAMOROS,2025-08-29 21:39:39.099,NMATAMOROS,31b42bb9-dd83-42ce-85f4-184b8105bc17,17000004,2120,5572afc9-071e-4b2c-ae83-f51clas0incu,2,124914.3780,1398126.1910,1
8d398563-0e87-47b4-a485-a2c1bf5fbacb,2025-08-29 21:39:39.099,NMATAMOROS,2025-08-29 21:39:39.099,NMATAMOROS,31b42bb9-dd83-42ce-85f4-184b8105bc17,17000010,2120,5572afc9-071e-4b2c-ae83-f51clas0defo,1,417.2160,1398126.1910,1
6e0e2196-5c22-4586-a4ca-0458d99f2ef8,2025-08-29 21:39:39.099,NMATAMOROS,2025-08-29 21:39:39.099,NMATAMOROS,31b42bb9-dd83-42ce-85f4-184b8105bc17,17000010,2120,5572afc9-071e-4b2c-ae83-f51clas0defo,2,1814.5120,1398126.1910,1
2630be9f-5ade-402b-9ef1-94622b4b2aff,2025-08-29 21:39:39.099,NMATAMOROS,2025-08-29 21:39:39.099,NMATAMOROS,5a3729ee-b356-451c-83a7-e8c7555a895d,17000000,2120,5572afc9-071e-4b2c-ae83-f51clas0jumb,11,251.5670,1313947.9115,1
ba891dfa-b6f3-4635-8171-79e9c52c71e3,2025-08-29 21:39:39.099,NMATAMOROS,2025-08-29 21:39:39.099,NMATAMOROS,5a3729ee-b356-451c-83a7-e8c7555a895d,17000001,2120,5572afc9-071e-4b2c-ae83-f51clas0suci,11,16.9620,1313947.9115,1
1d82a616-9a10-4d45-b246-15cab4861222,2025-08-29 21:39:39.099,NMATAMOROS,2025-08-29 21:39:39.099,NMATAMOROS,5a3729ee-b356-451c-83a7-e8c7555a895d,17000002,2120,5572afc9-071e-4b2c-ae83-f51clas0pewe,11,84.9370,1313947.9115,1
0b376f86-d7c9-4381-90cb-f8c818c61084,2025-08-29 21:39:39.099,NMATAMOROS,2025-08-29 21:39:39.099,NMATAMOROS,5a3729ee-b356-451c-83a7-e8c7555a895d,17000003,2120,5572afc9-071e-4b2c-ae83-f51clas0roto,11,14.2550,1313947.9115,1
b489b7eb-01ef-46b0-b184-eed93069c7d1,2025-08-29 21:39:39.099,NMATAMOROS,2025-08-29 21:39:39.099,NMATAMOROS,5a3729ee-b356-451c-83a7-e8c7555a895d,17000004,2120,5572afc9-071e-4b2c-ae83-f51clas0incu,11,5660.2310,1313947.9115,1
446c7490-a66f-4143-9e8c-6afbb27375b0,2025-08-29 21:39:39.099,NMATAMOROS,2025-08-29 21:39:39.099,NMATAMOROS,5a3729ee-b356-451c-83a7-e8c7555a895d,17000010,2120,5572afc9-071e-4b2c-ae83-f51clas0defo,11,45.2580,1313947.9115,1
d124d356-6857-4076-966a-2d6d26bd2c18,2025-08-29 21:39:39.099,NMATAMOROS,2025-08-29 21:39:39.099,NMATAMOROS,42b12260-e557-4571-8a48-789e2e8481d1,17000000,2120,5572afc9-071e-4b2c-ae83-f51clas0jumb,10,2299.4900,1309889.1107,1
fa730032-2b7d-4c10-864c-d1b031a303c4,2025-08-29 21:39:39.099,NMATAMOROS,2025-08-29 21:39:39.099,NMATAMOROS,42b12260-e557-4571-8a48-789e2e8481d1,17000000,2120,5572afc9-071e-4b2c-ae83-f51clas0jumb,11,742.1010,1309889.1107,1
1feeb226-e3fd-4c91-90e3-f8dbe8b940c5,2025-08-29 21:39:39.099,NMATAMOROS,2025-08-29 21:39:39.099,NMATAMOROS,42b12260-e557-4571-8a48-789e2e8481d1,17000001,2120,5572afc9-071e-4b2c-ae83-f51clas0suci,10,155.0430,1309889.1107,1
c9cc3649-2254-44b4-8df8-414fa193d0b9,2025-08-29 21:39:39.099,NMATAMOROS,2025-08-29 21:39:39.099,NMATAMOROS,42b12260-e557-4571-8a48-789e2e8481d1,17000001,2120,5572afc9-071e-4b2c-ae83-f51clas0suci,11,50.0360,1309889.1107,1
c5cdc524-0c23-4f02-b887-dfd549bb2049,2025-08-29 21:39:39.099,NMATAMOROS,2025-08-29 21:39:39.099,NMATAMOROS,42b12260-e557-4571-8a48-789e2e8481d1,17000002,2120,5572afc9-071e-4b2c-ae83-f51clas0pewe,10,776.3820,1309889.1107,1
f74ebbb2-bbf4-4611-91ca-6428a8c1d2b2,2025-08-29 21:39:39.099,NMATAMOROS,2025-08-29 21:39:39.099,NMATAMOROS,42b12260-e557-4571-8a48-789e2e8481d1,17000002,2120,5572afc9-071e-4b2c-ae83-f51clas0pewe,11,250.5570,1309889.1107,1
e1214dd2-2eb0-4286-9d97-37369532b802,2025-08-29 21:39:39.099,NMATAMOROS,2025-08-29 21:39:39.099,NMATAMOROS,42b12260-e557-4571-8a48-789e2e8481d1,17000003,2120,5572afc9-071e-4b2c-ae83-f51clas0roto,10,130.2970,1309889.1107,1
d95baee0-a43d-4d37-b630-9e3dc67dbea1,2025-08-29 21:39:39.099,NMATAMOROS,2025-08-29 21:39:39.099,NMATAMOROS,42b12260-e557-4571-8a48-789e2e8481d1,17000003,2120,5572afc9-071e-4b2c-ae83-f51clas0roto,11,42.0500,1309889.1107,1
cf860662-aac6-4fdb-a9a2-e52230a28057,2025-08-29 21:39:39.099,NMATAMOROS,2025-08-29 21:39:39.099,NMATAMOROS,42b12260-e557-4571-8a48-789e2e8481d1,17000004,2120,5572afc9-071e-4b2c-ae83-f51clas0incu,10,66641.5400,1309889.1107,1
63292e3c-153c-4159-ae09-fbb5028f2127,2025-08-29 21:39:39.099,NMATAMOROS,2025-08-29 21:39:39.099,NMATAMOROS,42b12260-e557-4571-8a48-789e2e8481d1,17000004,2120,5572afc9-071e-4b2c-ae83-f51clas0incu,11,21204.9960,1309889.1107,1
cbb4d5cd-6568-4874-9f67-a118d3016c02,2025-08-29 21:39:39.099,NMATAMOROS,2025-08-29 21:39:39.099,NMATAMOROS,42b12260-e557-4571-8a48-789e2e8481d1,17000010,2120,5572afc9-071e-4b2c-ae83-f51clas0defo,10,413.6910,1309889.1107,1
b1b3ce98-6014-4b09-88ff-5ffeac747e50,2025-08-29 21:39:39.099,NMATAMOROS,2025-08-29 21:39:39.099,NMATAMOROS,42b12260-e557-4571-8a48-789e2e8481d1,17000010,2120,5572afc9-071e-4b2c-ae83-f51clas0defo,11,133.5080,1309889.1107,1
d16c847a-5bd4-4593-80d8-1d6965c50245,2025-08-29 21:39:39.099,NMATAMOROS,2025-08-29 21:39:39.099,NMATAMOROS,9536d6b4-ea13-40c2-98d9-acaedfad0905,17000000,2120,5572afc9-071e-4b2c-ae83-f51clas0jumb,8,2427.0260,1426311.2305,1
9e24e822-1ebc-40dc-b2a2-8fc7a12f2bf7,2025-08-29 21:39:39.099,NMATAMOROS,2025-08-29 21:39:39.099,NMATAMOROS,9536d6b4-ea13-40c2-98d9-acaedfad0905,17000000,2120,5572afc9-071e-4b2c-ae83-f51clas0jumb,9,2244.2750,1426311.2305,1
36b68e01-dc61-4f2f-82a1-73e57c012c9c,2025-08-29 21:39:39.099,NMATAMOROS,2025-08-29 21:39:39.099,NMATAMOROS,9536d6b4-ea13-40c2-98d9-acaedfad0905,17000000,2120,5572afc9-071e-4b2c-ae83-f51clas0jumb,10,2530.8030,1426311.2305,1
caa2b278-fc9d-4f04-9138-1f769496c9f6,2025-08-29 21:39:39.099,NMATAMOROS,2025-08-29 21:39:39.099,NMATAMOROS,9536d6b4-ea13-40c2-98d9-acaedfad0905,17000000,2120,5572afc9-071e-4b2c-ae83-f51clas0jumb,11,1144.6390,1426311.2305,1
6556cfdb-6983-47d9-9cb7-1e77adf1f990,2025-08-29 21:39:39.099,NMATAMOROS,2025-08-29 21:39:39.099,NMATAMOROS,9536d6b4-ea13-40c2-98d9-acaedfad0905,17000001,2120,5572afc9-071e-4b2c-ae83-f51clas0suci,8,163.6420,1426311.2305,1
90c593cf-d39e-4f0f-84f5-ec72eaca3cd3,2025-08-29 21:39:39.099,NMATAMOROS,2025-08-29 21:39:39.099,NMATAMOROS,9536d6b4-ea13-40c2-98d9-acaedfad0905,17000001,2120,5572afc9-071e-4b2c-ae83-f51clas0suci,9,151.3200,1426311.2305,1
4ebc8060-3ae3-407f-ae0d-379f522244dc,2025-08-29 21:39:39.099,NMATAMOROS,2025-08-29 21:39:39.099,NMATAMOROS,9536d6b4-ea13-40c2-98d9-acaedfad0905,17000001,2120,5572afc9-071e-4b2c-ae83-f51clas0suci,10,170.6390,1426311.2305,1
6d679dbe-319d-48ec-83ad-289936ae625d,2025-08-29 21:39:39.099,NMATAMOROS,2025-08-29 21:39:39.099,NMATAMOROS,9536d6b4-ea13-40c2-98d9-acaedfad0905,17000001,2120,5572afc9-071e-4b2c-ae83-f51clas0suci,11,77.1770,1426311.2305,1
161e0889-0d4b-42a7-afb1-32ca6b5ee8ca,2025-08-29 21:39:39.099,NMATAMOROS,2025-08-29 21:39:39.099,NMATAMOROS,9536d6b4-ea13-40c2-98d9-acaedfad0905,17000002,2120,5572afc9-071e-4b2c-ae83-f51clas0pewe,8,819.4430,1426311.2305,1
d2f09798-7867-47b0-8364-a9c7e4d77726,2025-08-29 21:39:39.099,NMATAMOROS,2025-08-29 21:39:39.099,NMATAMOROS,9536d6b4-ea13-40c2-98d9-acaedfad0905,17000002,2120,5572afc9-071e-4b2c-ae83-f51clas0pewe,9,757.7400,1426311.2305,1
faf5c972-9a7a-4dcf-8e4a-dea748c070fb,2025-08-29 21:39:39.099,NMATAMOROS,2025-08-29 21:39:39.099,NMATAMOROS,9536d6b4-ea13-40c2-98d9-acaedfad0905,17000002,2120,5572afc9-071e-4b2c-ae83-f51clas0pewe,10,854.4810,1426311.2305,1
36242f63-60dc-4667-a251-b18b91815ad7,2025-08-29 21:39:39.099,NMATAMOROS,2025-08-29 21:39:39.099,NMATAMOROS,9536d6b4-ea13-40c2-98d9-acaedfad0905,17000002,2120,5572afc9-071e-4b2c-ae83-f51clas0pewe,11,386.4670,1426311.2305,1
2d492c41-f11b-4581-b805-7e908ddbd9f7,2025-08-29 21:39:39.099,NMATAMOROS,2025-08-29 21:39:39.099,NMATAMOROS,9536d6b4-ea13-40c2-98d9-acaedfad0905,17000003,2120,5572afc9-071e-4b2c-ae83-f51clas0roto,8,137.5230,1426311.2305,1
38a4ce0e-6b1e-43b2-a62e-55f09124b4fa,2025-08-29 21:39:39.099,NMATAMOROS,2025-08-29 21:39:39.099,NMATAMOROS,9536d6b4-ea13-40c2-98d9-acaedfad0905,17000003,2120,5572afc9-071e-4b2c-ae83-f51clas0roto,9,127.1680,1426311.2305,1
4609d426-8904-46aa-b9e9-12b8033c3414,2025-08-29 21:39:39.099,NMATAMOROS,2025-08-29 21:39:39.099,NMATAMOROS,9536d6b4-ea13-40c2-98d9-acaedfad0905,17000003,2120,5572afc9-071e-4b2c-ae83-f51clas0roto,10,143.4030,1426311.2305,1
0426c6b5-b3e9-4e4b-b0d1-bbfea6fca9fa,2025-08-29 21:39:39.099,NMATAMOROS,2025-08-29 21:39:39.099,NMATAMOROS,9536d6b4-ea13-40c2-98d9-acaedfad0905,17000003,2120,5572afc9-071e-4b2c-ae83-f51clas0roto,11,64.8590,1426311.2305,1
0698b257-4beb-4956-9712-a54f729a0956,2025-08-29 21:39:39.099,NMATAMOROS,2025-08-29 21:39:39.099,NMATAMOROS,9536d6b4-ea13-40c2-98d9-acaedfad0905,17000004,2120,5572afc9-071e-4b2c-ae83-f51clas0incu,8,113263.9780,1426311.2305,1
e2ba6c98-216d-44e6-9e21-d181e90018e1,2025-08-29 21:39:39.099,NMATAMOROS,2025-08-29 21:39:39.099,NMATAMOROS,9536d6b4-ea13-40c2-98d9-acaedfad0905,17000004,2120,5572afc9-071e-4b2c-ae83-f51clas0incu,9,98722.9670,1426311.2305,1
bb8a4a8e-7160-4bdb-9ef3-21251ad2e122,2025-08-29 21:39:39.099,NMATAMOROS,2025-08-29 21:39:39.099,NMATAMOROS,9536d6b4-ea13-40c2-98d9-acaedfad0905,17000004,2120,5572afc9-071e-4b2c-ae83-f51clas0incu,10,101949.0850,1426311.2305,1
d000202a-8bbe-4cd1-aaa2-979d62400c23,2025-08-29 21:39:39.099,NMATAMOROS,2025-08-29 21:39:39.099,NMATAMOROS,9536d6b4-ea13-40c2-98d9-acaedfad0905,17000004,2120,5572afc9-071e-4b2c-ae83-f51clas0incu,11,41801.2270,1426311.2305,1
83ec4a47-5287-481a-b943-3e6af31b4d75,2025-08-29 21:39:39.099,NMATAMOROS,2025-08-29 21:39:39.099,NMATAMOROS,9536d6b4-ea13-40c2-98d9-acaedfad0905,17000010,2120,5572afc9-071e-4b2c-ae83-f51clas0defo,8,436.6360,1426311.2305,1
a355f6fc-1bd3-4b0a-a41b-08b8283aa1ba,2025-08-29 21:39:39.099,NMATAMOROS,2025-08-29 21:39:39.099,NMATAMOROS,9536d6b4-ea13-40c2-98d9-acaedfad0905,17000010,2120,5572afc9-071e-4b2c-ae83-f51clas0defo,9,403.7580,1426311.2305,1
0262af17-44bb-4ec4-af6b-63844be4c87e,2025-08-29 21:39:39.099,NMATAMOROS,2025-08-29 21:39:39.099,NMATAMOROS,9536d6b4-ea13-40c2-98d9-acaedfad0905,17000010,2120,5572afc9-071e-4b2c-ae83-f51clas0defo,10,455.3060,1426311.2305,1
00b2e9f9-c516-480c-abd2-bddf8e2244c2,2025-08-29 21:39:39.099,NMATAMOROS,2025-08-29 21:39:39.099,NMATAMOROS,9536d6b4-ea13-40c2-98d9-acaedfad0905,17000010,2120,5572afc9-071e-4b2c-ae83-f51clas0defo,11,205.9270,1426311.2305,1
f870ca49-472e-4a61-a086-8d2aa32feb6a,2025-08-29 21:39:39.099,NMATAMOROS,2025-08-29 21:39:39.099,NMATAMOROS,899852b6-3b9a-42cb-be86-81bae2be619e,17000000,2120,5572afc9-071e-4b2c-ae83-f51clas0jumb,6,196.7650,1532919.3850,1
57aad674-ebdf-4424-8b9b-8970cb90022c,2025-08-29 21:39:39.099,NMATAMOROS,2025-08-29 21:39:39.099,NMATAMOROS,899852b6-3b9a-42cb-be86-81bae2be619e,17000000,2120,5572afc9-071e-4b2c-ae83-f51clas0jumb,7,239.9070,1532919.3850,1
e7a98eba-404e-4758-bda9-f27b8d610b3a,2025-08-29 21:39:39.099,NMATAMOROS,2025-08-29 21:39:39.099,NMATAMOROS,899852b6-3b9a-42cb-be86-81bae2be619e,17000000,2120,5572afc9-071e-4b2c-ae83-f51clas0jumb,8,392.7300,1532919.3850,1
3f9062c2-26e0-4ece-a176-c4f8a3feb5ab,2025-08-29 21:39:39.099,NMATAMOROS,2025-08-29 21:39:39.099,NMATAMOROS,899852b6-3b9a-42cb-be86-81bae2be619e,17000000,2120,5572afc9-071e-4b2c-ae83-f51clas0jumb,9,392.8330,1532919.3850,1
8ac93629-0d6b-44ec-b84c-686d5202be99,2025-08-29 21:39:39.099,NMATAMOROS,2025-08-29 21:39:39.099,NMATAMOROS,899852b6-3b9a-42cb-be86-81bae2be619e,17000000,2120,5572afc9-071e-4b2c-ae83-f51clas0jumb,10,457.3190,1532919.3850,1
b9b3eb6e-89a1-4703-b51f-1d464031712f,2025-08-29 21:39:39.099,NMATAMOROS,2025-08-29 21:39:39.099,NMATAMOROS,899852b6-3b9a-42cb-be86-81bae2be619e,17000000,2120,5572afc9-071e-4b2c-ae83-f51clas0jumb,11,260.2870,1532919.3850,1
5398b5a4-4219-425b-9d4b-b7e30312c0a4,2025-08-29 21:39:39.099,NMATAMOROS,2025-08-29 21:39:39.099,NMATAMOROS,899852b6-3b9a-42cb-be86-81bae2be619e,17000001,2120,5572afc9-071e-4b2c-ae83-f51clas0suci,6,73.7440,1532919.3850,1
d6053ef8-db9d-40bd-92c8-8830dd913bd4,2025-08-29 21:39:39.099,NMATAMOROS,2025-08-29 21:39:39.099,NMATAMOROS,899852b6-3b9a-42cb-be86-81bae2be619e,17000001,2120,5572afc9-071e-4b2c-ae83-f51clas0suci,7,89.9120,1532919.3850,1
7199a202-b70e-4865-9644-044967726cb3,2025-08-29 21:39:39.099,NMATAMOROS,2025-08-29 21:39:39.099,NMATAMOROS,899852b6-3b9a-42cb-be86-81bae2be619e,17000001,2120,5572afc9-071e-4b2c-ae83-f51clas0suci,8,147.1870,1532919.3850,1
d0222c94-4dfa-4abf-a0fc-45aa217f0850,2025-08-29 21:39:39.099,NMATAMOROS,2025-08-29 21:39:39.099,NMATAMOROS,899852b6-3b9a-42cb-be86-81bae2be619e,17000001,2120,5572afc9-071e-4b2c-ae83-f51clas0suci,9,147.2260,1532919.3850,1
2417b3d6-eba1-4b59-ae13-2b7131723314,2025-08-29 21:39:39.099,NMATAMOROS,2025-08-29 21:39:39.099,NMATAMOROS,899852b6-3b9a-42cb-be86-81bae2be619e,17000001,2120,5572afc9-071e-4b2c-ae83-f51clas0suci,10,171.3940,1532919.3850,1
63d2de56-b0f3-4e24-8c9d-01bdb9208f44,2025-08-29 21:39:39.099,NMATAMOROS,2025-08-29 21:39:39.099,NMATAMOROS,899852b6-3b9a-42cb-be86-81bae2be619e,17000001,2120,5572afc9-071e-4b2c-ae83-f51clas0suci,11,97.5500,1532919.3850,1
a64e21a6-6603-4a9d-99a5-7762390afc4e,2025-08-29 21:39:39.099,NMATAMOROS,2025-08-29 21:39:39.099,NMATAMOROS,899852b6-3b9a-42cb-be86-81bae2be619e,17000002,2120,5572afc9-071e-4b2c-ae83-f51clas0pewe,6,369.2730,1532919.3850,1
ad925621-382a-49c2-9e0e-0a91eaae5f01,2025-08-29 21:39:39.099,NMATAMOROS,2025-08-29 21:39:39.099,NMATAMOROS,899852b6-3b9a-42cb-be86-81bae2be619e,17000002,2120,5572afc9-071e-4b2c-ae83-f51clas0pewe,7,450.2380,1532919.3850,1
3256ea07-7ae5-4196-8573-93c37b3abadf,2025-08-29 21:39:39.099,NMATAMOROS,2025-08-29 21:39:39.099,NMATAMOROS,899852b6-3b9a-42cb-be86-81bae2be619e,17000002,2120,5572afc9-071e-4b2c-ae83-f51clas0pewe,8,737.0440,1532919.3850,1
37961121-8fbe-40ea-b9b8-7abbd5e6601d,2025-08-29 21:39:39.099,NMATAMOROS,2025-08-29 21:39:39.099,NMATAMOROS,899852b6-3b9a-42cb-be86-81bae2be619e,17000002,2120,5572afc9-071e-4b2c-ae83-f51clas0pewe,9,737.2360,1532919.3850,1
2ce49679-232c-4025-8bc9-7f76ab69f781,2025-08-29 21:39:39.099,NMATAMOROS,2025-08-29 21:39:39.099,NMATAMOROS,899852b6-3b9a-42cb-be86-81bae2be619e,17000002,2120,5572afc9-071e-4b2c-ae83-f51clas0pewe,10,858.2600,1532919.3850,1
5435347c-7d17-46d5-8bb8-cd33271d0a8e,2025-08-29 21:39:39.099,NMATAMOROS,2025-08-29 21:39:39.099,NMATAMOROS,899852b6-3b9a-42cb-be86-81bae2be619e,17000002,2120,5572afc9-071e-4b2c-ae83-f51clas0pewe,11,488.4860,1532919.3850,1
