id,createdat,createdby,modifiedat,modifiedby,unidadproductiva_codigo,centrologistico_codigo,lote_codigo,materialprincipal_codigo,materialsecundario_codigo,genetica_codigo,ejercicio,enero,febrero,marzo,abril,mayo,junio,julio,agosto,septiembre,octubre,noviembre,diciembre,bloqueouser,bloqueoadmin,escenario
4873791c-bb80-4764-8d5e-4f75f3c37946,2025-09-02 21:05:11.942,NMATAMOROS,2025-09-02 21:05:11.942,NMATAMOROS,ENG,2404,PAV-446,16000001,12000000,ELCO,2025,0.0000,0.0000,0.0000,0.0000,0.0000,645.0768,322.5384,0.0000,0.0000,0.0000,0.0000,0.0000,,,1
f6a57be8-482d-4c6a-91a9-255f6e1e1e00,2025-09-02 21:05:11.942,NMATAMOROS,2025-09-02 21:05:11.942,NMATAMOROS,ENG,2301,PAV-241,16000001,12000001,ELCO,2025,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,27926.8476,48871.9833,,,1
03b6a117-eec0-4fee-b5b6-bd2abd77ec80,2025-09-02 21:05:11.942,NMATAMOROS,2025-09-02 21:05:11.942,NMATAMOROS,ENG,2608,PAV-604,16000001,12000021,ELCO,2025,0.0000,0.0000,0.0000,218.7520,273.4400,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,,,1
16842bbb-efba-4e9e-9be7-0e003159ccd6,2025-09-02 21:05:11.942,NMATAMOROS,2025-09-02 21:05:11.942,NMATAMOROS,ENG,2302,PAV-174,16000001,12000002,ELCO,2025,0.0000,0.0000,0.0000,86108.5860,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,,,1
35f2c80f-ca4a-46e8-a1a3-328f6f3c88ab,2025-09-02 21:05:11.942,NMATAMOROS,2025-09-02 21:05:11.942,NMATAMOROS,ENG,2608,PAV-615,16000001,12000022,ELCO,2025,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,25090.2696,0.0000,,,1
d6430c93-1255-45f3-9e4c-6b0f13e9854e,2025-09-02 21:05:11.942,NMATAMOROS,2025-09-02 21:05:11.942,NMATAMOROS,ENG,2300,PAV-018,16000001,12000000,ELCO,2024,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,3392.1252,,,1
2dda638f-28ed-4e9b-baeb-a88f0fce7796,2025-09-02 21:05:11.942,NMATAMOROS,2025-09-02 21:05:11.942,NMATAMOROS,ENG,2404,PAV-308,16000001,12000000,ELCO,2025,0.0000,0.0000,14761.4715,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,,,1
7b21ace7-1099-41bc-b8d9-e4d0755f9162,2025-09-02 21:05:11.942,NMATAMOROS,2025-09-02 21:05:11.942,NMATAMOROS,ENG,2614,PAV-338,16000001,12000023,ELCO,2025,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,94308.9115,0.0000,0.0000,0.0000,0.0000,,,1
f6ef451d-05d1-4b86-920e-1479e9ac453b,2025-09-02 21:05:11.942,NMATAMOROS,2025-09-02 21:05:11.942,NMATAMOROS,POS,2120,R-130,14000005,18000310,ROSS,2024,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,12.0000,0.0000,,,1
29ec9dc7-87b4-4e1a-895f-e8fc066a8ebd,2025-09-02 21:05:11.942,NMATAMOROS,2025-09-02 21:05:11.942,NMATAMOROS,ENG,2608,PAV-576,16000001,12000021,ELCO,2025,0.0000,0.0000,0.0000,0.0000,0.0000,22005.4131,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,,,1
32689d76-283b-43d0-9c57-c3d94e283063,2025-09-02 21:05:11.942,NMATAMOROS,2025-09-02 21:05:11.942,NMATAMOROS,DES,2020,H-133,14000003,12000005,HUBB,2025,28018.7410,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,,,1
aef3a8ff-4ac6-4ca4-b2f6-306b23bb02f4,2025-09-02 21:05:11.942,NMATAMOROS,2025-09-02 21:05:11.942,NMATAMOROS,ENG,2301,PAV-202,16000001,12000001,ELCO,2025,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,88919.8310,0.0000,0.0000,0.0000,0.0000,0.0000,,,1
43f8b5ff-f856-41d5-ad7e-a6db45fef65a,2025-09-02 21:05:11.942,NMATAMOROS,2025-09-02 21:05:11.942,NMATAMOROS,ENG,2614,PAV-244,16000001,12000023,ELCO,2025,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,76784.6765,,,1
7a57db8d-b321-446d-97c0-0722190cd788,2025-09-02 21:05:11.942,NMATAMOROS,2025-09-02 21:05:11.942,NMATAMOROS,DES,2020,R-132,14000003,14000001,ROSS,2024,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,8300.0000,0.0000,0.0000,0.0000,0.0000,0.0000,,,1
873827fb-53bd-4da5-a34a-e50551bb4fba,2025-09-02 21:05:11.942,NMATAMOROS,2025-09-02 21:05:11.942,NMATAMOROS,ENG,2613,PAV-033,16000001,12000022,ELCO,2025,0.0000,21997.3699,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,,,1
50a6d19b-8f07-4376-bb30-ff5c450954c6,2025-09-02 21:05:11.942,NMATAMOROS,2025-09-02 21:05:11.942,NMATAMOROS,ENG,2404,PAV-186,16000001,12000001,ELCO,2025,0.0000,0.0000,0.0000,0.0000,85206.4961,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,,,1
ac8be841-36d7-4693-8922-a6e2fafeddce,2025-09-02 21:05:11.942,NMATAMOROS,2025-09-02 21:05:11.942,NMATAMOROS,ENG,2609,PAV-221,16000001,12000021,ELCO,2025,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,25134.1632,0.0000,0.0000,0.0000,,,1
d1300623-67ec-4251-9e33-9ee3406a78f5,2025-09-02 21:05:11.942,NMATAMOROS,2025-09-02 21:05:11.942,NMATAMOROS,ENG,2614,PAV-363,16000001,12000021,ELCO,2025,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,25134.1632,0.0000,0.0000,,,1
b65b0fcc-67fe-41b4-9ff3-c01d8433a750,2025-09-02 21:05:11.942,NMATAMOROS,2025-09-02 21:05:11.942,NMATAMOROS,ENG,2610,PAV-460,16000001,12000024,ELCO,2025,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,64968.3615,0.0000,0.0000,0.0000,,,1
3f03fe24-c192-4c7f-bc05-608afad668e9,2025-09-02 21:05:11.942,NMATAMOROS,2025-09-02 21:05:11.942,NMATAMOROS,POS,2120,C-134,14000005,14000003,COBB,2025,0.0000,0.0000,0.0000,8000.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,,,1
05195975-f8ba-45d2-a099-a5cbcff5f75a,2025-09-02 21:05:11.942,NMATAMOROS,2025-09-02 21:05:11.942,NMATAMOROS,DES,2020,R-132,14000003,18000320,ROSS,2024,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,3.0000,0.0000,0.0000,,,1
2d3f986a-3e6d-4d83-a5c1-7a2caa5c5428,2025-09-02 21:05:11.942,NMATAMOROS,2025-09-02 21:05:11.942,NMATAMOROS,ENG,2609,PAV-077,16000001,12000022,ELCO,2025,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,915.0120,2440.0320,0.0000,0.0000,0.0000,0.0000,,,1
f72db6f8-b8c4-441c-9b25-e48958b6a443,2025-09-02 21:05:11.942,NMATAMOROS,2025-09-02 21:05:11.942,NMATAMOROS,ENG,2301,PAV-150,16000001,12000003,ELCO,2025,77340.7205,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,,,1
a9c24553-22b5-4ded-983d-4873c38d2e5e,2025-09-02 21:05:11.942,NMATAMOROS,2025-09-02 21:05:11.942,NMATAMOROS,ENG,2302,PAV-161,16000001,12000002,ELCO,2025,0.0000,79984.0380,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,,,1
c9d7e872-036d-425e-95cf-72ae0dfc1565,2025-09-02 21:05:11.942,NMATAMOROS,2025-09-02 21:05:11.942,NMATAMOROS,ENG,2611,PAV-343,16000001,12000022,ELCO,2025,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,89331.4972,0.0000,0.0000,0.0000,0.0000,,,1
ab23d8ac-e62c-4125-85a3-0e6012a7d981,2025-09-02 21:05:11.942,NMATAMOROS,2025-09-02 21:05:11.942,NMATAMOROS,DES,2020,H-133,14000003,14000003,HUBB,2024,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,16536.0000,32898.0000,40796.0000,32376.0000,,,1
4fdb6f0b-cfb4-45da-bba1-64cdf7f0c5da,2025-09-02 21:05:11.942,NMATAMOROS,2025-09-02 21:05:11.942,NMATAMOROS,DES,2020,R-138,14000004,18000063,ROSS,2025,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1000.0000,0.0000,0.0000,0.0000,0.0000,0.0000,,,1
67f58d5f-95bf-4926-9a97-6719fc308ad0,2025-09-02 21:05:11.942,NMATAMOROS,2025-09-02 21:05:11.942,NMATAMOROS,ENG,2608,PAV-585,16000001,12000021,ELCO,2025,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,25134.1632,0.0000,,,1
e56b3f8f-3202-44ee-b981-1f88e747820d,2025-09-02 21:05:11.942,NMATAMOROS,2025-09-02 21:05:11.942,NMATAMOROS,ENG,2300,PAV-162,16000001,12000003,ELCO,2025,0.0000,68557.7465,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,,,1
337f67fd-017a-41b8-813b-271816065a38,2025-09-02 21:05:11.942,NMATAMOROS,2025-09-02 21:05:11.942,NMATAMOROS,ENG,2613,PAV-229,16000001,12000023,ELCO,2025,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,97743.9670,0.0000,0.0000,,,1
344fce7a-9872-4d15-8ca2-256541b784be,2025-09-02 21:05:11.942,NMATAMOROS,2025-09-02 21:05:11.942,NMATAMOROS,ENG,2610,PAV-516,16000001,12000021,ELCO,2025,0.0000,0.0000,0.0000,9631.8666,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,,,1
f835feab-afa9-44db-b149-bbafa6c2dbab,2025-09-02 21:05:11.942,NMATAMOROS,2025-09-02 21:05:11.942,NMATAMOROS,ENG,2404,PAV-055,16000001,12000001,ELCO,2025,0.0000,0.0000,0.0000,0.0000,66256.3770,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,,,1
fe1f3a2f-4ef9-4fce-adee-80e985cd3907,2025-09-02 21:05:11.942,NMATAMOROS,2025-09-02 21:05:11.942,NMATAMOROS,ENG,2611,PAV-319,16000001,12000021,ELCO,2025,0.0000,0.0000,0.0000,0.0000,23238.1350,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,,,1
4723bcf4-0c1a-4795-89e8-d6bf4a5e6f08,2025-09-02 21:05:11.942,NMATAMOROS,2025-09-02 21:05:11.942,NMATAMOROS,DES,2020,H-133,14000004,18000210,HUBB,2024,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1000.0000,0.0000,0.0000,,,1
7752d333-5290-4442-8faf-1ee00ca36fa8,2025-09-02 21:05:11.942,NMATAMOROS,2025-09-02 21:05:11.942,NMATAMOROS,ENG,2611,PAV-041,16000001,12000021,ELCO,2025,0.0000,0.0000,21626.0379,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,,,1
690078df-a33d-44ad-813e-89c02802c56a,2025-09-02 21:05:11.942,NMATAMOROS,2025-09-02 21:05:11.942,NMATAMOROS,ENG,2404,PAV-332,16000001,12000000,ELCO,2025,0.0000,0.0000,0.0000,0.0000,0.0000,16137.3023,4610.6578,0.0000,0.0000,0.0000,0.0000,0.0000,,,1
c5d708a2-1cf6-4ed0-8cd3-ec52498d125a,2025-09-02 21:05:11.942,NMATAMOROS,2025-09-02 21:05:11.942,NMATAMOROS,ENG,2612,PAV-415,16000001,12000024,ELCO,2025,0.0000,70516.5395,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,,,1
41230355-a9ac-4fbc-866a-cfd26aa83e46,2025-09-02 21:05:11.942,NMATAMOROS,2025-09-02 21:05:11.942,NMATAMOROS,ENG,2613,PAV-085,16000001,12000021,ELCO,2025,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,11033.4159,0.0000,0.0000,0.0000,0.0000,,,1
293ab802-a0b7-4627-882a-abab351a12dc,2025-09-02 21:05:11.942,NMATAMOROS,2025-09-02 21:05:11.942,NMATAMOROS,ENG,2608,PAV-630,16000001,12000023,ELCO,2025,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,13870.7770,0.0000,0.0000,0.0000,0.0000,0.0000,,,1
69bcdd65-1033-4343-944a-e1948b5a0bc6,2025-09-02 21:05:11.942,NMATAMOROS,2025-09-02 21:05:11.942,NMATAMOROS,ENG,2613,PAV-539,16000001,12000023,ELCO,2025,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,31290.2734,46935.4101,0.0000,,,1
4601018b-2fa9-476d-9bba-4abcc9d6f614,2025-09-02 21:05:11.942,NMATAMOROS,2025-09-02 21:05:11.942,NMATAMOROS,ENG,2608,PAV-235,16000001,12000021,ELCO,2025,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,5585.3696,19548.7936,0.0000,,,1
125d1c8e-a79e-4ef2-9e38-61259eb1c085,2025-09-02 21:05:11.942,NMATAMOROS,2025-09-02 21:05:11.942,NMATAMOROS,ENG,2301,PAV-347,16000001,12000002,ELCO,2025,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,81210.4515,0.0000,0.0000,0.0000,,,1
65187a4b-d4a0-4c02-a9c2-d37dd2a29f6d,2025-09-02 21:05:11.942,NMATAMOROS,2025-09-02 21:05:11.942,NMATAMOROS,ENG,2608,PAV-519,16000001,12000024,ELCO,2025,0.0000,0.0000,0.0000,0.0000,80144.3550,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,,,1
69559b88-b95c-4440-a628-af535d36b207,2025-09-02 21:05:11.942,NMATAMOROS,2025-09-02 21:05:11.942,NMATAMOROS,ENG,2301,PAV-150,16000001,12000002,ELCO,2024,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,90230.8410,,,1
02191c71-cc5a-4d62-a530-e5619fc39c05,2025-09-02 21:05:11.942,NMATAMOROS,2025-09-02 21:05:11.942,NMATAMOROS,ENG,2614,PAV-508,16000001,12000021,ELCO,2025,0.0000,21154.9617,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,,,1
f6691fdc-0633-4fa1-bcab-b4e8ec439286,2025-09-02 21:05:11.942,NMATAMOROS,2025-09-02 21:05:11.942,NMATAMOROS,ENG,2401,PAV-075,16000001,12000001,ELCO,2025,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,17866.7592,14888.9660,0.0000,0.0000,0.0000,0.0000,,,1
75e6d765-c0bc-419a-94bc-728b59933421,2025-09-02 21:05:11.942,NMATAMOROS,2025-09-02 21:05:11.942,NMATAMOROS,ENG,2613,PAV-533,16000001,12000024,ELCO,2025,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,41742.7235,0.0000,0.0000,0.0000,,,1
54a92afa-eb00-4ff9-ab7d-b88e54924539,2025-09-02 21:05:11.942,NMATAMOROS,2025-09-02 21:05:11.942,NMATAMOROS,ENG,2614,PAV-113,16000001,12000021,ELCO,2025,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1752.0322,14016.2576,,,1
528194a7-9974-4115-92b6-bf62697cded4,2025-09-02 21:05:11.942,NMATAMOROS,2025-09-02 21:05:11.942,NMATAMOROS,ENG,2610,PAV-178,16000001,12000024,ELCO,2025,0.0000,0.0000,0.0000,64115.4840,16028.8710,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,,,1
3f62a9d1-4387-4a13-82d9-3c3bb515351f,2025-09-02 21:05:11.942,NMATAMOROS,2025-09-02 21:05:11.942,NMATAMOROS,POS,2120,R-138,14000004,18000047,ROSS,2026,0.0000,1000.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,,,1
aace35bf-9165-4a69-b64d-2d63ebb8e4cf,2025-09-02 21:05:11.942,NMATAMOROS,2025-09-02 21:05:11.942,NMATAMOROS,ENG,2610,PAV-086,16000001,12000021,ELCO,2025,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,11840.3181,0.0000,0.0000,0.0000,0.0000,,,1
f04eb734-3113-415d-89b7-e570f8e03205,2025-09-02 21:05:11.942,NMATAMOROS,2025-09-02 21:05:11.942,NMATAMOROS,ENG,2614,PAV-613,16000001,12000021,ELCO,2025,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,12889.0872,0.0000,0.0000,,,1
c10a30bf-9ce5-4b5b-b20a-d9c7981119db,2025-09-02 21:05:11.942,NMATAMOROS,2025-09-02 21:05:11.942,NMATAMOROS,ENG,2612,PAV-079,16000001,12000024,ELCO,2025,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,27622.7090,0.0000,0.0000,0.0000,0.0000,,,1
a2ca1d84-f472-414c-b7b2-69fd121c69d3,2025-09-02 21:05:11.942,NMATAMOROS,2025-09-02 21:05:11.942,NMATAMOROS,ENG,2614,PAV-523,16000001,12000022,ELCO,2025,0.0000,0.0000,0.0000,0.0000,0.0000,85124.4878,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,,,1
a1d84569-456d-4675-9d0e-1153b4583cf1,2025-09-02 21:05:11.942,NMATAMOROS,2025-09-02 21:05:11.942,NMATAMOROS,ENG,2613,PAV-515,16000001,12000021,ELCO,2025,0.0000,0.0000,1890.3299,15122.6392,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,,,1
24f5681f-b8f7-45c0-a4d1-74597aa79234,2025-09-02 21:05:11.942,NMATAMOROS,2025-09-02 21:05:11.942,NMATAMOROS,ENG,2614,PAV-375,16000001,12000021,ELCO,2025,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,22747.2705,,,1
bc520235-5909-47aa-8e23-092fbeb42303,2025-09-02 21:05:11.942,NMATAMOROS,2025-09-02 21:05:11.942,NMATAMOROS,ENG,2612,PAV-236,16000001,12000023,ELCO,2025,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,97743.9670,0.0000,,,1
f0c26137-341f-4805-9f3d-1106073b8614,2025-09-02 21:05:11.942,NMATAMOROS,2025-09-02 21:05:11.942,NMATAMOROS,ENG,2614,PAV-087,16000001,12000021,ELCO,2025,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,2376.8960,1901.5168,0.0000,0.0000,0.0000,,,1
6ef55e4c-2362-4584-804e-4281f85e283f,2025-09-02 21:05:11.942,NMATAMOROS,2025-09-02 21:05:11.942,NMATAMOROS,ENG,2610,PAV-047,16000001,12000024,ELCO,2025,0.0000,0.0000,0.0000,45024.6505,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,,,1
7ef5c4cd-b3c4-47c9-b871-598fb7fae468,2025-09-02 21:05:11.942,NMATAMOROS,2025-09-02 21:05:11.942,NMATAMOROS,POS,2120,C-134,14000005,18000322,COBB,2025,0.0000,0.0000,0.0000,0.0000,35.0000,20.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,,,1
0b1bf3fb-1067-4c7b-b28c-09a69817c74f,2025-09-02 21:05:11.942,NMATAMOROS,2025-09-02 21:05:11.942,NMATAMOROS,ENG,2608,PAV-531,16000001,12000022,ELCO,2025,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,89331.4972,0.0000,0.0000,0.0000,0.0000,,,1
64ce82a1-7b55-49d1-9590-32d112a28598,2025-09-02 21:05:11.942,NMATAMOROS,2025-09-02 21:05:11.942,NMATAMOROS,ENG,2612,PAV-367,16000001,12000021,ELCO,2025,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,25134.1632,0.0000,,,1
cbcb6e93-5419-47dc-ac4c-42d099d0bd3c,2025-09-02 21:05:11.942,NMATAMOROS,2025-09-02 21:05:11.942,NMATAMOROS,ENG,2302,PAV-043,16000001,12000002,ELCO,2025,0.0000,0.0000,0.0000,81229.3695,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,,,1
6710dc7e-46e5-4c80-a1a7-910c9c71bd78,2025-09-02 21:05:11.942,NMATAMOROS,2025-09-02 21:05:11.942,NMATAMOROS,DES,2020,R-137,14000004,18000007,ROSS,2025,0.0000,0.0000,0.0000,0.0000,1000.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,,,1
9fba6eb4-7ede-4066-a1d8-86842d46b73c,2025-09-02 21:05:11.942,NMATAMOROS,2025-09-02 21:05:11.942,NMATAMOROS,ENG,2300,PAV-334,16000001,12000003,ELCO,2025,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,71729.2140,0.0000,0.0000,0.0000,0.0000,0.0000,,,1
721fd7ce-1f08-436f-b1ce-9690a4a3896f,2025-09-02 21:05:11.942,NMATAMOROS,2025-09-02 21:05:11.942,NMATAMOROS,DES,2020,R-140,14000004,18000005,ROSS,2025,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1000.0000,0.0000,0.0000,0.0000,,,1
be01475c-9e1f-4229-949d-5ebc5459cb67,2025-09-02 21:05:11.942,NMATAMOROS,2025-09-02 21:05:11.942,NMATAMOROS,ENG,2612,PAV-511,16000001,12000021,ELCO,2025,0.0000,0.0000,22142.2077,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,,,1
0038e2aa-313e-44c3-8969-c057e6b830ba,2025-09-02 21:05:11.942,NMATAMOROS,2025-09-02 21:05:11.942,NMATAMOROS,ENG,2612,PAV-236,16000001,12000024,ELCO,2025,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,16756.1086,67024.4344,,,1
5ba57478-5de8-4fce-8537-6a3d8ebc507f,2025-09-02 21:05:11.942,NMATAMOROS,2025-09-02 21:05:11.942,NMATAMOROS,ENG,2609,PAV-452,16000001,12000021,ELCO,2025,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,25059.2247,0.0000,0.0000,0.0000,0.0000,0.0000,,,1
1e444cc6-2ad4-4667-9edc-a83ba8c93b20,2025-09-02 21:05:11.942,NMATAMOROS,2025-09-02 21:05:11.942,NMATAMOROS,ENG,2611,PAV-319,16000001,12000024,ELCO,2025,0.0000,0.0000,0.0000,0.0000,77460.4510,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,,,1
897dbaac-aaee-4802-937b-1932827ffdff,2025-09-02 21:05:11.942,NMATAMOROS,2025-09-02 21:05:11.942,NMATAMOROS,ENG,2613,PAV-527,16000001,12000021,ELCO,2025,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,14047.3296,0.0000,0.0000,0.0000,0.0000,0.0000,,,1
1924ef53-879a-4dfb-bfb5-96944f4c6613,2025-09-02 21:05:11.942,NMATAMOROS,2025-09-02 21:05:11.942,NMATAMOROS,DES,2020,C-142,14000003,14000003,COBB,2025,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,33080.0000,,,1
c76f7bb6-00eb-4b1d-a4e9-fdfeb59a538a,2025-09-02 21:05:11.942,NMATAMOROS,2025-09-02 21:05:11.942,NMATAMOROS,POS,2120,C-134,14000000,18000302,COBB,2025,0.0000,0.0000,0.0000,5.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,,,1
aaa32d40-4dc4-4ba9-89c5-a5fe05a7d23a,2025-09-02 21:05:11.942,NMATAMOROS,2025-09-02 21:05:11.942,NMATAMOROS,ENG,2609,PAV-509,16000001,12000021,ELCO,2025,0.0000,11752.7565,9402.2052,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,,,1
e5962d1c-7fac-4ae1-8dae-04cdf4b0941c,2025-09-02 21:05:11.942,NMATAMOROS,2025-09-02 21:05:11.942,NMATAMOROS,DES,2020,R-140,14000004,14000004,ROSS,2025,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1128.0000,4493.0000,5575.0000,4426.0000,5490.0000,,,1
a3cd9076-5e7e-47b8-8c8b-8b40e2bacc02,2025-09-02 21:05:11.942,NMATAMOROS,2025-09-02 21:05:11.942,NMATAMOROS,DES,2020,C-134,14000004,12000006,COBB,2025,0.0000,2563.5226,5639.7496,5383.3974,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,,,1
029f27ce-e8d8-4c03-b64c-6438f9bda6ad,2025-09-02 21:05:11.942,NMATAMOROS,2025-09-02 21:05:11.942,NMATAMOROS,ENG,2613,PAV-521,16000001,12000022,ELCO,2025,0.0000,0.0000,0.0000,0.0000,31772.9095,38127.4914,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,,,1
e4f7fcc7-74b4-4f5c-92d2-d2f6b85285be,2025-09-02 21:05:11.942,NMATAMOROS,2025-09-02 21:05:11.942,NMATAMOROS,ENG,2303,PAV-290,16000001,12000003,ELCO,2025,44879.2860,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,,,1
f03cbc78-de7a-453d-9275-8e813fd13202,2025-09-02 21:05:11.942,NMATAMOROS,2025-09-02 21:05:11.942,NMATAMOROS,POS,2120,R-132,14000000,18000250,ROSS,2025,5.0000,0.0000,0.0000,2.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,,,1
30d798ee-2b6e-4ed6-b4b2-8832d765e564,2025-09-02 21:05:11.942,NMATAMOROS,2025-09-02 21:05:11.942,NMATAMOROS,ENG,2614,PAV-166,16000001,12000024,ELCO,2025,0.0000,0.0000,70516.5395,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,,,1
d92c12c4-fa8d-4b4b-a731-c4e1c894a646,2025-09-02 21:05:11.942,NMATAMOROS,2025-09-02 21:05:11.942,NMATAMOROS,ENG,2401,PAV-193,16000001,12000003,ELCO,2025,0.0000,0.0000,0.0000,0.0000,0.0000,42687.2610,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,,,1
