createdat,createdby,modifiedat,modifiedby,codigo,descripcion,unidad,segmentonivel1_segmento_codigojerarquia,segmentonivel2_codigojerarquia,segmentonivel3_codigojerarquia,grupoproducto_codigo,tipomaterial_codigo,historico
2025-08-27 22:33:07.746,DBULNES,2025-08-27 22:33:07.746,DBULNES,60000187,API 20E,UN,"","","",LABOR002,XSUM,t
2025-08-27 22:33:07.746,DBULNES,2025-08-27 22:33:07.746,DBULNES,60000188,RAPPAPORT VASSILIADIS,G,"","","",LABOR002,XSUM,t
2025-08-27 22:33:07.746,DBULNES,2025-08-27 22:33:07.746,DBULNES,60000189,MICROGEN GN-ID,UN,"","","",LABOR002,XSUM,t
2025-08-27 22:33:07.746,DBULNES,2025-08-27 22:33:07.746,DBULNES,60000190,AGAR SOYA TRIPTICASA,G,"","","",LABOR002,XSUM,t
2025-08-27 22:33:07.746,DBULNES,2025-08-27 22:33:07.746,DBULNES,60000191,AGAR TSI,G,"","","",LABOR002,XSUM,t
2025-08-27 22:33:07.746,DBULNES,2025-08-27 22:33:07.746,DBULNES,60000192,AGAR LIA,G,"","","",LABOR002,XSUM,t
2025-08-27 22:33:07.746,DBULNES,2025-08-27 22:33:07.746,DBULNES,60000193,ANTISUERO PARA SALMONELLA O POLI A-I&VI,ML,"","","",LABOR002,XSUM,t
2025-08-27 22:33:07.746,DBULNES,2025-08-27 22:33:07.746,DBULNES,60000194,ANTISUERO PARA SALMONELLA H,ML,"","","",LABOR002,XSUM,t
2025-08-27 22:33:07.746,DBULNES,2025-08-27 22:33:07.746,DBULNES,60000195,KIT REO 5/SOLID,UN,"","","",LABOR002,XSUM,t
2025-08-27 22:33:07.746,DBULNES,2025-08-27 22:33:07.746,DBULNES,60000196,KIT IBV 5/SOLID,UN,"","","",LABOR002,XSUM,t
2025-08-27 22:33:07.746,DBULNES,2025-08-27 22:33:07.746,DBULNES,60000197,KIT IBD 5/SOLID,UN,"","","",LABOR002,XSUM,t
2025-08-27 22:33:07.746,DBULNES,2025-08-27 22:33:07.746,DBULNES,60000198,KIT MG 5/SOLID,UN,"","","",LABOR002,XSUM,t
2025-08-27 22:33:07.746,DBULNES,2025-08-27 22:33:07.746,DBULNES,60000199,KIT MS 5/SOLID,UN,"","","",LABOR002,XSUM,t
2025-08-27 22:33:07.746,DBULNES,2025-08-27 22:33:07.746,DBULNES,60000200,KIT CAV 5/SOLID,UN,"","","",LABOR002,XSUM,t
2025-08-27 22:33:07.746,DBULNES,2025-08-27 22:33:07.746,DBULNES,60000201,KIT NDV 5/SOLID,UN,"","","",LABOR002,XSUM,t
2025-08-27 22:33:07.746,DBULNES,2025-08-27 22:33:07.746,DBULNES,60000202,AGAR RAMBACH,UN,"","","",LABOR002,XSUM,t
2025-08-27 22:33:07.746,DBULNES,2025-08-27 22:33:07.746,DBULNES,70000000,DEDOS DE HULE M70,UN,"","","",REPUE053,XREP,t
2025-08-27 22:33:07.746,DBULNES,2025-08-27 22:33:07.746,DBULNES,70000001,DEDOS DE HULE M90,UN,"","","",REPUE053,XREP,t
2025-08-27 22:33:07.746,DBULNES,2025-08-27 22:33:07.746,DBULNES,70000002,DEDOS DE HULE M110,UN,"","","",REPUE053,XREP,t
2025-08-27 22:33:07.746,DBULNES,2025-08-27 22:33:07.746,DBULNES,70000003,CUCHILLAS PARA CORTAR ANOS,UN,"","","",REPUE027,XREP,t
2025-08-27 22:33:07.746,DBULNES,2025-08-27 22:33:07.746,DBULNES,70000004,PUNZONES,UN,"","","",REPUE027,XREP,t
2025-08-27 22:33:07.746,DBULNES,2025-08-27 22:33:07.746,DBULNES,70000005,DADOS,UN,"","","",REPUE027,XREP,t
2025-08-27 22:33:07.746,DBULNES,2025-08-27 22:33:07.746,DBULNES,70000006,CUCHILLAS CORTA PESCUESO,UN,"","","",REPUE027,XREP,t
2025-08-27 22:33:07.746,DBULNES,2025-08-27 22:33:07.746,DBULNES,70000007,RODOS DESMOLLEJADORA DE 10-1/2,UN,"","","",REPUE054,XREP,t
2025-08-27 22:33:07.746,DBULNES,2025-08-27 22:33:07.746,DBULNES,70000008,LUBRICANTE BLANCO,UN,"","","",REPUE040,XREP,t
2025-08-27 22:33:07.746,DBULNES,2025-08-27 22:33:07.746,DBULNES,70000009,PENETRANTE,UN,"","","",REPUE040,XREP,t
2025-08-27 22:33:07.746,DBULNES,2025-08-27 22:33:07.746,DBULNES,70000010,BALINERAS 6206-2RS1/C3,UN,"","","",REPUE045,XREP,t
2025-08-27 22:33:07.746,DBULNES,2025-08-27 22:33:07.746,DBULNES,70000011,BALINERAS 6203-2RS1/C3,UN,"","","",REPUE045,XREP,t
2025-08-27 22:33:07.746,DBULNES,2025-08-27 22:33:07.746,DBULNES,70000012,BALINERAS 6304-2RS1/C3,UN,"","","",REPUE045,XREP,t
2025-08-27 22:33:07.746,DBULNES,2025-08-27 22:33:07.746,DBULNES,70000013,RETENEDOR 20X52X7,UN,"","","",REPUE045,XREP,t
2025-08-27 22:33:07.746,DBULNES,2025-08-27 22:33:07.746,DBULNES,70000014,BALINERAS 6204-2RS1/C3,UN,"","","",REPUE045,XREP,t
2025-08-27 22:33:07.746,DBULNES,2025-08-27 22:33:07.746,DBULNES,70000015,CHUMACERA DE PARED FY 1 15/16 TF,UN,"","","",REPUE039,XREP,t
2025-08-27 22:33:07.746,DBULNES,2025-08-27 22:33:07.746,DBULNES,70000016,CHUMACERA DE PARED FY 1.7/ 16 TF,UN,"","","",REPUE039,XREP,t
2025-08-27 22:33:07.746,DBULNES,2025-08-27 22:33:07.746,DBULNES,70000017,CHUMACERA DE PARED  FY 1.3/8 TF,UN,"","","",REPUE039,XREP,t
2025-08-27 22:33:07.746,DBULNES,2025-08-27 22:33:07.746,DBULNES,70000018,CHUMACERA ALIMENTICIA SYKC1 1/4,UN,"","","",REPUE039,XREP,t
2025-08-27 22:33:07.746,DBULNES,2025-08-27 22:33:07.746,DBULNES,70000019,BANDAS INDUSTRIAL #18B48,UN,"","","",REPUE037,XREP,t
2025-08-27 22:33:07.746,DBULNES,2025-08-27 22:33:07.746,DBULNES,70000020,BANDAS INDUSTRIAL #18B50,UN,"","","",REPUE037,XREP,t
2025-08-27 22:33:07.746,DBULNES,2025-08-27 22:33:07.746,DBULNES,70000021,BANDAS INDUSTRIAL #18B54,UN,"","","",REPUE037,XREP,t
2025-08-27 22:33:07.746,DBULNES,2025-08-27 22:33:07.746,DBULNES,70000022,BANDAS INDUSTRIAL #18B60,UN,"","","",REPUE037,XREP,t
2025-08-27 22:33:07.746,DBULNES,2025-08-27 22:33:07.746,DBULNES,70000023,BANDAS INDUSTRIAL #18A38,UN,"","","",REPUE037,XREP,t
2025-08-27 22:33:07.746,DBULNES,2025-08-27 22:33:07.746,DBULNES,70000024,CHUMACERA DE PARED FY 1.1/2 TF,UN,"","","",REPUE039,XREP,t
2025-08-27 22:33:07.746,DBULNES,2025-08-27 22:33:07.746,DBULNES,70000025,CHUMACERA DE PARED FY  2TF,UN,"","","",REPUE039,XREP,t
2025-08-27 22:33:07.746,DBULNES,2025-08-27 22:33:07.746,DBULNES,70000026,BALINERAS 6202 -SRSI/03,UN,"","","",REPUE045,XREP,t
2025-08-27 22:33:07.746,DBULNES,2025-08-27 22:33:07.746,DBULNES,70000027,BALINERAS 6205  -2SRS1/63,UN,"","","",REPUE045,XREP,t
2025-08-27 22:33:07.746,DBULNES,2025-08-27 22:33:07.746,DBULNES,70000028,BALINERAS 6207  -2SRS1/63,UN,"","","",REPUE045,XREP,t
2025-08-27 22:33:07.746,DBULNES,2025-08-27 22:33:07.746,DBULNES,70000029,BALINERAS 6208  -2SRS1/63,UN,"","","",REPUE045,XREP,t
2025-08-27 22:33:07.746,DBULNES,2025-08-27 22:33:07.746,DBULNES,70000030,BALINERAS 6000 -SRS,UN,"","","",REPUE045,XREP,t
2025-08-27 22:33:07.746,DBULNES,2025-08-27 22:33:07.746,DBULNES,70000031,BALINERAS 6007-SRS,UN,"","","",REPUE045,XREP,t
2025-08-27 22:33:07.746,DBULNES,2025-08-27 22:33:07.746,DBULNES,70000032,BALINERAS 6009-ZZ,UN,"","","",REPUE045,XREP,t
2025-08-27 22:33:07.746,DBULNES,2025-08-27 22:33:07.746,DBULNES,70000033,BALINERAS 6010-ZRSI/C3,UN,"","","",REPUE045,XREP,t
2025-08-27 22:33:07.746,DBULNES,2025-08-27 22:33:07.746,DBULNES,70000034,BALINERAS 6012- ZRS,UN,"","","",REPUE045,XREP,t
2025-08-27 22:33:07.746,DBULNES,2025-08-27 22:33:07.746,DBULNES,70000035,BALINERAS 6306- ZRI/C3,UN,"","","",REPUE045,XREP,t
2025-08-27 22:33:07.746,DBULNES,2025-08-27 22:33:07.746,DBULNES,70000036,BALINERAS 6310-ZRS,UN,"","","",REPUE045,XREP,t
2025-08-27 22:33:07.746,DBULNES,2025-08-27 22:33:07.746,DBULNES,70000037,BALINERAS 7204-BEP,UN,"","","",REPUE045,XREP,t
2025-08-27 22:33:07.746,DBULNES,2025-08-27 22:33:07.746,DBULNES,70000038,BALINERAS 2208-EZRS,UN,"","","",REPUE045,XREP,t
2025-08-27 22:33:07.746,DBULNES,2025-08-27 22:33:07.746,DBULNES,70000039,BALINERAS 626-2RS,UN,"","","",REPUE045,XREP,t
2025-08-27 22:33:07.746,DBULNES,2025-08-27 22:33:07.746,DBULNES,70000040,BALINERSAS 608-2SR,UN,"","","",REPUE045,XREP,t
2025-08-27 22:33:07.746,DBULNES,2025-08-27 22:33:07.746,DBULNES,70000041,PASADOR DE ENGRANAJE #1327047,UN,"","","",REPUE055,XREP,t
2025-08-27 22:33:07.746,DBULNES,2025-08-27 22:33:07.746,DBULNES,70000042,BALINERA DE AGUJA #1311018,UN,"","","",REPUE055,XREP,t
2025-08-27 22:33:07.746,DBULNES,2025-08-27 22:33:07.746,DBULNES,70000043,BALINERA DE AGUJA #1311019,UN,"","","",REPUE055,XREP,t
2025-08-27 22:33:07.746,DBULNES,2025-08-27 22:33:07.746,DBULNES,70000044,ENGRANAJE ABIERTO # 1342003,UN,"","","",REPUE055,XREP,t
2025-08-27 22:33:07.746,DBULNES,2025-08-27 22:33:07.746,DBULNES,70000045,JUEGOS PARA CONEXION P/ ROTOR #1350042,UN,"","","",REPUE055,XREP,t
2025-08-27 22:33:07.746,DBULNES,2025-08-27 22:33:07.746,DBULNES,70000046,VALVULA DE AIRE #1350079,UN,"","","",REPUE055,XREP,t
2025-08-27 22:33:07.746,DBULNES,2025-08-27 22:33:07.746,DBULNES,70000047,CUCHILLAS CIRCULARES,UN,"","","",REPUE045,XREP,t
2025-08-27 22:33:07.746,DBULNES,2025-08-27 22:33:07.746,DBULNES,70000048,BALINERAS 6201-2RS,UN,"","","",REPUE045,XREP,t
2025-08-27 22:33:07.746,DBULNES,2025-08-27 22:33:07.746,DBULNES,70000049,RETENEDORES 40X80X10,UN,"","","",REPUE045,XREP,t
2025-08-27 22:33:07.746,DBULNES,2025-08-27 22:33:07.746,DBULNES,10000180,DIAMOND V,LB,"","","",MICRO013,XMAP,t
2025-08-27 22:33:07.746,DBULNES,2025-08-27 22:33:07.746,DBULNES,70000050,CHUMACERA DE BANCO 1.7/16,UN,"","","",REPUE039,XREP,t
2025-08-27 22:33:07.746,DBULNES,2025-08-27 22:33:07.746,DBULNES,70000051,TORNILLO Nº 10307,UN,"","","",REPUE027,XREP,t
2025-08-27 22:33:07.746,DBULNES,2025-08-27 22:33:07.746,DBULNES,70000052,TORNILLO Nº 12284,UN,"","","",REPUE027,XREP,t
2025-08-27 22:33:07.746,DBULNES,2025-08-27 22:33:07.746,DBULNES,70000053,TUERCA PARA PUNSONES Nº 12984,UN,"","","",REPUE027,XREP,t
2025-08-27 22:33:07.746,DBULNES,2025-08-27 22:33:07.746,DBULNES,70000054,PUNZONES Nº 15724,UN,"","","",REPUE027,XREP,t
2025-08-27 22:33:07.746,DBULNES,2025-08-27 22:33:07.746,DBULNES,70000055,TORNILLOS PARA PUNZONES Nº 16633,UN,"","","",REPUE027,XREP,t
2025-08-27 22:33:07.746,DBULNES,2025-08-27 22:33:07.746,DBULNES,70000056,TORNILLO M 4X12 Nº 18034,UN,"","","",REPUE027,XREP,t
2025-08-27 22:33:07.746,DBULNES,2025-08-27 22:33:07.746,DBULNES,70000057,DADOS Nº 59635,UN,"","","",REPUE027,XREP,t
2025-08-27 22:33:07.746,DBULNES,2025-08-27 22:33:07.746,DBULNES,70000058,CODOS GIRATORIOS Nº 71409,UN,"","","",REPUE027,XREP,t
2025-08-27 22:33:07.746,DBULNES,2025-08-27 22:33:07.746,DBULNES,70000059,TORNILLOS M 4X25 Nº 57722,UN,"","","",REPUE027,XREP,t
2025-08-27 22:33:07.746,DBULNES,2025-08-27 22:33:07.746,DBULNES,70000060,VALVULA CON RODO Nº 71777,UN,"","","",REPUE027,XREP,t
2025-08-27 22:33:07.746,DBULNES,2025-08-27 22:33:07.746,DBULNES,70000061,PUNCH Nº 47149-4500,UN,"","","",REPUE027,XREP,t
2025-08-27 22:33:07.746,DBULNES,2025-08-27 22:33:07.746,DBULNES,70000062,DIE GRAP Nº 20317,UN,"","","",REPUE027,XREP,t
2025-08-27 22:33:07.746,DBULNES,2025-08-27 22:33:07.746,DBULNES,70000063,SCREW Nº 14270,UN,"","","",REPUE027,XREP,t
2025-08-27 22:33:07.746,DBULNES,2025-08-27 22:33:07.746,DBULNES,70000064,ROIL FOOT Nº 78089,UN,"","","",REPUE027,XREP,t
2025-08-27 22:33:07.746,DBULNES,2025-08-27 22:33:07.746,DBULNES,70000065,SCREW Nº 61606,UN,"","","",REPUE027,XREP,t
2025-08-27 22:33:07.746,DBULNES,2025-08-27 22:33:07.746,DBULNES,70000066,WATER VALVE,UN,"","","",REPUE055,XREP,t
2025-08-27 22:33:07.746,DBULNES,2025-08-27 22:33:07.746,DBULNES,70000067,MOTOR END PLATE (REAR),UN,"","","",REPUE055,XREP,t
2025-08-27 22:33:07.746,DBULNES,2025-08-27 22:33:07.746,DBULNES,70000068,AIR INLET VALVE,UN,"","","",REPUE055,XREP,t
2025-08-27 22:33:07.746,DBULNES,2025-08-27 22:33:07.746,DBULNES,70000069,VALVE STEM PIN,UN,"","","",REPUE055,XREP,t
2025-08-27 22:33:07.746,DBULNES,2025-08-27 22:33:07.746,DBULNES,70000070,VALVE PIN,UN,"","","",REPUE055,XREP,t
2025-08-27 22:33:07.746,DBULNES,2025-08-27 22:33:07.746,DBULNES,70000071,WASHER,UN,"","","",REPUE055,XREP,t
2025-08-27 22:33:07.746,DBULNES,2025-08-27 22:33:07.746,DBULNES,70000072,MOTOR END PLATE (FRONT),UN,"","","",REPUE055,XREP,t
2025-08-27 22:33:07.746,DBULNES,2025-08-27 22:33:07.746,DBULNES,70000073,BALINERAS 14136 A,UN,"","","",REPUE045,XREP,t
2025-08-27 22:33:07.746,DBULNES,2025-08-27 22:33:07.746,DBULNES,70000074,BALINERAS 14138 A,UN,"","","",REPUE045,XREP,t
2025-08-27 22:33:07.746,DBULNES,2025-08-27 22:33:07.746,DBULNES,70000075,CASQUILLOS 14276,UN,"","","",REPUE045,XREP,t
2025-08-27 22:33:07.746,DBULNES,2025-08-27 22:33:07.746,DBULNES,70000076,RETENEDORES 69X44X11,UN,"","","",REPUE045,XREP,t
2025-08-27 22:33:07.746,DBULNES,2025-08-27 22:33:07.746,DBULNES,70000077,VARIADOR DE FRECUENCIA 5HP 230 V,LB,"","","",REPUE022,XREP,t
2025-08-27 22:33:07.746,DBULNES,2025-08-27 22:33:07.746,DBULNES,70000078,BALINERAS 6303-2RS,UN,"","","",REPUE045,XREP,t
2025-08-27 22:33:07.746,DBULNES,2025-08-27 22:33:07.746,DBULNES,70000079,LHXR35 INTERCABIADOR,UN,"","","",REPUE005,XREP,t
2025-08-27 22:33:07.746,DBULNES,2025-08-27 22:33:07.746,DBULNES,70000080,HXR500 INTERCABIADOR,UN,"","","",REPUE005,XREP,t
2025-08-27 22:33:07.746,DBULNES,2025-08-27 22:33:07.746,DBULNES,70000081,BANDAS AA163 DESPLUMADORA,UN,"","","",REPUE037,XREP,t
2025-08-27 22:33:07.746,DBULNES,2025-08-27 22:33:07.746,DBULNES,70000082,GRASA MÓVIL FM-02 GRADO ALIMENTICIO,LB,"","","",REPUE040,XREP,t
2025-08-27 22:33:07.746,DBULNES,2025-08-27 22:33:07.746,DBULNES,70000083,IMPELLER,UN,"","","",REPUE055,XREP,t
2025-08-27 22:33:07.746,DBULNES,2025-08-27 22:33:07.746,DBULNES,70000084,CHUMACERA DE PARED DE 1 1/2,UN,"","","",REPUE039,XREP,t
2025-08-27 22:33:07.746,DBULNES,2025-08-27 22:33:07.746,DBULNES,70000085,VALVE LEVER (VALVULA DE BAJA),UN,"","","",REPUE022,XREP,t
2025-08-27 22:33:07.746,DBULNES,2025-08-27 22:33:07.746,DBULNES,70000086,O-RING Ø3.68*1.78 (ANILLO),UN,"","","",REPUE022,XREP,t
2025-08-27 22:33:07.746,DBULNES,2025-08-27 22:33:07.746,DBULNES,70000087,O-RING Ø17*1.8 (ANILLO),UN,"","","",REPUE022,XREP,t
2025-08-27 22:33:07.746,DBULNES,2025-08-27 22:33:07.746,DBULNES,70000088,O-RING Ø 20*2 (ANILLO),UN,"","","",REPUE022,XREP,t
2025-08-27 22:33:07.746,DBULNES,2025-08-27 22:33:07.746,DBULNES,70000089,VALVE CONE Ø 4 (VALVULA TUERCA),UN,"","","",REPUE022,XREP,t
2025-08-27 22:33:07.746,DBULNES,2025-08-27 22:33:07.746,DBULNES,70000090,SCREW (TUERCA),UN,"","","",REPUE022,XREP,t
2025-08-27 22:33:07.746,DBULNES,2025-08-27 22:33:07.746,DBULNES,70000091,C.H. INHEX SCREW (TUERCA),UN,"","","",REPUE022,XREP,t
2025-08-27 22:33:07.746,DBULNES,2025-08-27 22:33:07.746,DBULNES,70000092,WASHER Ø6.4*1.6 (ARANDELA),UN,"","","",REPUE022,XREP,t
2025-08-27 22:33:07.746,DBULNES,2025-08-27 22:33:07.746,DBULNES,70000093,SILENCER 1 (SILENCIADOR),UN,"","","",REPUE022,XREP,t
2025-08-27 22:33:07.746,DBULNES,2025-08-27 22:33:07.746,DBULNES,70000094,REBUILD KITF Ø 20MM CYLINDER,UN,"","","",REPUE022,XREP,t
2025-08-27 22:33:07.746,DBULNES,2025-08-27 22:33:07.746,DBULNES,70000095,LUBRICATOR 0.4 KG REPLACES (LUBRICANTE),UN,"","","",REPUE022,XREP,t
2025-08-27 22:33:07.746,DBULNES,2025-08-27 22:33:07.746,DBULNES,70000096,HOSE CLAMP (ABRAZADERA),UN,"","","",REPUE022,XREP,t
2025-08-27 22:33:07.746,DBULNES,2025-08-27 22:33:07.746,DBULNES,70000097,BUSHING (CONECTOR DE COJINETES),UN,"","","",REPUE022,XREP,t
2025-08-27 22:33:07.746,DBULNES,2025-08-27 22:33:07.746,DBULNES,70000098,DISC NORDLOCK (DISCO DE SEGURIDAD),UN,"","","",REPUE022,XREP,t
2025-08-27 22:33:07.746,DBULNES,2025-08-27 22:33:07.746,DBULNES,70000099,GASKET RING N-3 CONNETOR,UN,"","","",REPUE022,XREP,t
2025-08-27 22:33:07.746,DBULNES,2025-08-27 22:33:07.746,DBULNES,70000100,"GASKET 2 1/2"" DS (EMPAQUE)",UN,"","","",REPUE022,XREP,t
2025-08-27 22:33:07.746,DBULNES,2025-08-27 22:33:07.746,DBULNES,70000101,GASKET RING 1 UNION (EMPAQUE PARA UNION),UN,"","","",REPUE022,XREP,t
2025-08-27 22:33:07.746,DBULNES,2025-08-27 22:33:07.746,DBULNES,70000102,"GASKET RING Ø38, 1 1/2 "" CONNECTOR",UN,"","","",REPUE022,XREP,t
2025-08-27 22:33:07.746,DBULNES,2025-08-27 22:33:07.746,DBULNES,70000103,"GASKET RING 2"" UNION RUBBER (EMPAQUE)",UN,"","","",REPUE022,XREP,t
2025-08-27 22:33:07.746,DBULNES,2025-08-27 22:33:07.746,DBULNES,70000104,O-RING 6.00*2.00MM BLACK (ANILLO),UN,"","","",REPUE022,XREP,t
2025-08-27 22:33:07.746,DBULNES,2025-08-27 22:33:07.746,DBULNES,70000105,OIL SEAL (SELLO DE ACEITE),UN,"","","",REPUE022,XREP,t
2025-08-27 22:33:07.746,DBULNES,2025-08-27 22:33:07.746,DBULNES,70000106,BUSHING 1 (CONECTOR DE COJINETES),UN,"","","",REPUE022,XREP,t
2025-08-27 22:33:07.746,DBULNES,2025-08-27 22:33:07.746,DBULNES,70000107,BUSHING 2 (CONECTOR DE COJINETES),UN,"","","",REPUE022,XREP,t
2025-08-27 22:33:07.746,DBULNES,2025-08-27 22:33:07.746,DBULNES,70000108,WHASHER 1 (ARANDELA),UN,"","","",REPUE022,XREP,t
2025-08-27 22:33:07.746,DBULNES,2025-08-27 22:33:07.746,DBULNES,70000109,WHASHER 2 (ARANDELA),UN,"","","",REPUE022,XREP,t
2025-08-27 22:33:07.746,DBULNES,2025-08-27 22:33:07.746,DBULNES,70000110,BUSHING CONECTOR Ø25/30*30-Ø35*2.5,UN,"","","",REPUE022,XREP,t
2025-08-27 22:33:07.746,DBULNES,2025-08-27 22:33:07.746,DBULNES,70000111,BUSHING Ø40/Ø45*30-Ø50*2 NYLONIT,UN,"","","",REPUE022,XREP,t
2025-08-27 22:33:07.746,DBULNES,2025-08-27 22:33:07.746,DBULNES,70000112,WASHER Ø25/40*3 NYLONIT (ARANDELA),UN,"","","",REPUE022,XREP,t
2025-08-27 22:33:07.746,DBULNES,2025-08-27 22:33:07.746,DBULNES,70000113,BUSHING 3 (CONNETOR DE COJINETES),UN,"","","",REPUE022,XREP,t
2025-08-27 22:33:07.746,DBULNES,2025-08-27 22:33:07.746,DBULNES,70000114,SILENCER (SILENCIADOR),UN,"","","",REPUE022,XREP,t
2025-08-27 22:33:07.746,DBULNES,2025-08-27 22:33:07.746,DBULNES,70000115,LYDDAEMPER Ø10 INDSTIK HIGH FLOW,UN,"","","",REPUE022,XREP,t
2025-08-27 22:33:07.746,DBULNES,2025-08-27 22:33:07.746,DBULNES,70000116,LYDDAEMPER Ø8 SLANGE HIGH FLOW (ROSCA),UN,"","","",REPUE022,XREP,t
2025-08-27 22:33:07.746,DBULNES,2025-08-27 22:33:07.746,DBULNES,70000117,SILINCER 2 (SILENCIADOR),UN,"","","",REPUE022,XREP,t
2025-08-27 22:33:07.746,DBULNES,2025-08-27 22:33:07.746,DBULNES,70000118,WEAR PARTS KIT F. FM 80,UN,"","","",REPUE022,XREP,t
2025-08-27 22:33:07.746,DBULNES,2025-08-27 22:33:07.746,DBULNES,70000119,CORTINA PLÁSTICA DE 8X080 DE 300 PIES,TF,"","","",REPUE044,XREP,t
2025-08-27 22:33:07.746,DBULNES,2025-08-27 22:33:07.746,DBULNES,70000120,CASCOS DE PELADORA DE POLLOS N-1,UN,"","","",REPUE010,XREP,t
2025-08-27 22:33:07.746,DBULNES,2025-08-27 22:33:07.746,DBULNES,70000121,PLATOS DE DEDOS DE PELADORA N-1,UN,"","","",REPUE010,XREP,t
2025-08-27 22:33:07.746,DBULNES,2025-08-27 22:33:07.746,DBULNES,70000122,VALVE CONE Ø,UN,"","","",REPUE022,XREP,t
2025-08-27 22:33:07.746,DBULNES,2025-08-27 22:33:07.746,DBULNES,70000123,TOOL FOR PISTON ROD,UN,"","","",REPUE022,XREP,t
2025-08-27 22:33:07.746,DBULNES,2025-08-27 22:33:07.746,DBULNES,70000124,DADOS 20317,UN,"","","",REPUE027,XREP,t
2025-08-27 22:33:07.746,DBULNES,2025-08-27 22:33:07.746,DBULNES,70000125,SELLOS 42271,UN,"","","",REPUE027,XREP,t
2025-08-27 22:33:07.746,DBULNES,2025-08-27 22:33:07.746,DBULNES,70000126,SELLOS 42272,UN,"","","",REPUE027,XREP,t
2025-08-27 22:33:07.746,DBULNES,2025-08-27 22:33:07.746,DBULNES,70000127,PISTON 42274,UN,"","","",REPUE027,XREP,t
2025-08-27 22:33:07.746,DBULNES,2025-08-27 22:33:07.746,DBULNES,70000128,TORNILLOS 61606,UN,"","","",REPUE027,XREP,t
2025-08-27 22:33:07.746,DBULNES,2025-08-27 22:33:07.746,DBULNES,70000129,ACOPLES 71409,UN,"","","",REPUE027,XREP,t
2025-08-27 22:33:07.746,DBULNES,2025-08-27 22:33:07.746,DBULNES,70000130,ZAPATILLAS 78089,UN,"","","",REPUE027,XREP,t
2025-08-27 22:33:07.746,DBULNES,2025-08-27 22:33:07.746,DBULNES,70000131,ZAPATILLAS 788018,UN,"","","",REPUE027,XREP,t
2025-08-27 22:33:07.746,DBULNES,2025-08-27 22:33:07.746,DBULNES,70000132,VENTANA 179409,UN,"","","",REPUE027,XREP,t
2025-08-27 22:33:07.746,DBULNES,2025-08-27 22:33:07.746,DBULNES,70000133,TUERCAS 12984,UN,"","","",REPUE027,XREP,t
2025-08-27 22:33:07.746,DBULNES,2025-08-27 22:33:07.746,DBULNES,70000134,RUEDA FIJA 5”X2”  CON BASE 4.5”X4”,UN,"","","",REPUE045,XREP,t
2025-08-27 22:33:07.746,DBULNES,2025-08-27 22:33:07.746,DBULNES,70000135,CUCHILLA N/32,UN,"","","",REPUE014,XREP,t
2025-08-27 22:33:07.746,DBULNES,2025-08-27 22:33:07.746,DBULNES,70000136,PLATE N/32,UN,"","","",REPUE014,XREP,t
2025-08-27 22:33:07.746,DBULNES,2025-08-27 22:33:07.746,DBULNES,70000137,VAREADOR SP 1404 FO-MACO,UN,"","","",REPUE022,XREP,t
2025-08-27 22:33:07.746,DBULNES,2025-08-27 22:33:07.746,DBULNES,70000138,BALINERA SKF 6202,UN,"","","",REPUE045,XREP,t
2025-08-27 22:33:07.746,DBULNES,2025-08-27 22:33:07.746,DBULNES,70000139,BALINERA 6204 ZC3,UN,"","","",REPUE045,XREP,t
2025-08-27 22:33:07.746,DBULNES,2025-08-27 22:33:07.746,DBULNES,70000140,BALINERA CONO COPA 4T3872/20,UN,"","","",REPUE043,XREP,t
2025-08-27 22:33:07.746,DBULNES,2025-08-27 22:33:07.746,DBULNES,70000141,BANDA B-54,UN,"","","",REPUE037,XREP,t
2025-08-27 22:33:07.746,DBULNES,2025-08-27 22:33:07.746,DBULNES,70000142,BANDA B-81,UN,"","","",REPUE037,XREP,t
2025-08-27 22:33:07.746,DBULNES,2025-08-27 22:33:07.746,DBULNES,70000143,BANDA B-70,UN,"","","",REPUE037,XREP,t
2025-08-27 22:33:07.746,DBULNES,2025-08-27 22:33:07.746,DBULNES,70000144,BANDA B-89,UN,"","","",REPUE037,XREP,t
2025-08-27 22:33:07.746,DBULNES,2025-08-27 22:33:07.746,DBULNES,70000145,BANDA B-105,UN,"","","",REPUE037,XREP,t
2025-08-27 22:33:07.746,DBULNES,2025-08-27 22:33:07.746,DBULNES,70000146,BANDA A-65,UN,"","","",REPUE037,XREP,t
2025-08-27 22:33:07.746,DBULNES,2025-08-27 22:33:07.746,DBULNES,70000147,BANDA B-68,UN,"","","",REPUE037,XREP,t
2025-08-27 22:33:07.746,DBULNES,2025-08-27 22:33:07.746,DBULNES,70000148,BANDA B-69,UN,"","","",REPUE037,XREP,t
2025-08-27 22:33:07.746,DBULNES,2025-08-27 22:33:07.746,DBULNES,70000149,BANDA A-36,UN,"","","",REPUE037,XREP,t
2025-08-27 22:33:07.746,DBULNES,2025-08-27 22:33:07.746,DBULNES,70000150,BANDA B-41,UN,"","","",REPUE037,XREP,t
2025-08-27 22:33:07.746,DBULNES,2025-08-27 22:33:07.746,DBULNES,70000151,BANDA 17540,UN,"","","",REPUE037,XREP,t
2025-08-27 22:33:07.746,DBULNES,2025-08-27 22:33:07.746,DBULNES,70000152,BANDA 17280,UN,"","","",REPUE037,XREP,t
