id,empleado_codigo,tipo_codigo,valores
db1bfe06-f8ea-44c6-b67e-6744d8e1c629,11971,SeguroMedico,"[0,0]"
b3becea6-c7b6-46bf-99d6-58ef67d16d27,11971,AporteAFP,[3]
b2f41a28-640a-4e39-89be-b1b6204f9d9f,11974,BonoCumplimiento,"[3970,0,0,1,3970]"
3165b87b-2cf5-4588-a7de-12cd1175e241,11974,SeguroMedico,"[0,0]"
2441a55a-d9b8-4723-94ed-ad252476d59a,11974,AporteAFP,[3]
9b793657-263a-47d1-be68-0dfde9ce43d7,11978,BonoCumplimiento,"[4500,0,0,1,4500]"
5b004ce7-a890-471e-b9d5-dccb0e269148,11978,SeguroMedico,"[602,602]"
bed137c6-6f7b-4f21-aa15-8bb7d1ca9ac2,11978,AporteAFP,[3]
55c6e3ce-4463-4a64-839b-080ac1482e34,11979,BonoCumplimiento,"[1750,0,0,1,1750]"
900669c7-9e73-4639-b6aa-754a21cabd2d,11979,SeguroMedico,"[0,0]"
1d9b65ed-d64d-4381-8f20-e9890bfa9e24,11979,AporteAFP,[3]
3f4eac80-ffcb-441a-971b-5fc2dbdf2983,11980,BonoCumplimiento,"[900,0,0,1,900]"
813f8501-cd81-459d-9c77-04806580fcf3,11980,SeguroMedico,"[0,0]"
9495010e-c150-4ab4-baba-0b9f5113ff2c,11980,AporteAFP,[3]
6ec24011-87ae-40c8-b418-93d390ebfdee,11981,BonoCumplimiento,"[1750,0,0,1,1750]"
6b09d64e-c0e6-4bf0-82cd-a042ba4a9080,11981,SeguroMedico,"[0,0]"
62d5faaf-f84e-4467-b3b2-47a03a3c24ec,11981,AporteAFP,[3]
d37df8cc-8136-4a9b-b9f2-4ee0c284c7d5,11985,BonoCumplimiento,"[1750,0,0,1,1750]"
5bcd60ee-fbae-4845-8c72-bc790cfcc1b4,11985,SeguroMedico,"[0,0]"
59c50f56-a6de-46ba-a29d-2e48b4bf34f5,11985,AporteAFP,[3]
69b33b77-a3be-4e15-b372-972ae0a571d3,11986,BonoCumplimiento,"[1750,0,0,1,1750]"
006fb16b-6c34-4e03-b307-1fc101405237,11986,SeguroMedico,"[0,0]"
b0e993f9-9f16-4670-b34e-f563c212cb4e,11986,AporteAFP,[3]
39422ca1-9a0b-4108-9a0a-a795f4cccb80,11989,BonoCumplimiento,"[3970,0,0,1,3970]"
36e319ce-9588-44ac-bf10-818129187e2b,11989,SeguroMedico,"[0,0]"
4340c3f2-e272-417d-9af6-a854c55f9985,11989,AporteAFP,[3]
5d8e109b-17b5-49f2-8763-793b616dbfb0,11994,BonoCumplimiento,"[1000,0,0,1,1000]"
4883b34d-d4cc-4ff8-8a65-d8c6f5b7f996,11994,SeguroMedico,"[0,0]"
9e1b7a5f-3c42-4687-b2cb-19bf73d61bff,11994,AporteAFP,[3]
adcfd721-fe0e-4088-813d-3f62467db9bd,11997,BonoCumplimiento,"[900,0,0,1,900]"
367cadc8-741b-417d-98f7-1cf33d5beed9,11997,SeguroMedico,"[0,0]"
52b69120-1c83-4fee-99a1-b7571b03b149,11997,AporteAFP,[3]
adaffaa4-3392-455e-83c5-679dc0931a8a,12006,BonoCumplimiento,"[900,0,0,1,900]"
92932fb5-68c2-406a-980e-8c601afeee30,12006,SeguroMedico,"[0,0]"
47db8ce5-06a1-494e-8745-19fca906f3de,12006,AporteAFP,[3]
fb00e413-44a8-44ff-9f84-37ed09aad62d,12007,BonoCumplimiento,"[900,0,0,1,900]"
b730fbe3-a3f5-4972-87d1-68a65f70738d,12007,SeguroMedico,"[0,0]"
6c70f3c7-8f53-4476-b7f0-1cdc92227640,12007,AporteAFP,[3]
275ea86c-f8d9-46e8-a53c-cc6cf3d3c9a8,12014,BonoCumplimiento,"[900,0,0,1,900]"
92af41ff-f6b3-45be-b755-ca5a7cb03d1b,12014,SeguroMedico,"[0,0]"
c6997491-605a-47f1-be73-8dc90f2ec320,12014,AporteAFP,[3]
b03ee18c-d744-44f6-90d0-e7279217a39f,12015,BonoCumplimiento,"[900,0,0,1,900]"
35e3159b-23d7-463d-803a-cefa4b466a21,12015,SeguroMedico,"[0,0]"
451ee2f5-5cee-453d-9a27-9235838bf6d7,12015,AporteAFP,[3]
e3e43d81-9d37-4d88-8927-dba6b7bacbf5,12016,BonoCumplimiento,"[900,0,0,1,900]"
a36e2e6f-fa04-451f-9e0b-de4af83ac344,12016,SeguroMedico,"[0,0]"
2ede8b74-7312-4c82-bd04-e77131579022,12016,AporteAFP,[3]
4eea6e2e-edce-4b8e-bae9-54775aa92684,12019,BonoCumplimiento,"[900,0,0,1,900]"
edd433c0-e82c-4847-b785-00006ccf9dcd,12019,SeguroMedico,"[0,0]"
139b82de-9cca-4377-b5dc-fcb84e3f0a04,12019,AporteAFP,[3]
e71a2e7f-7b3f-4aca-9146-dd1b8a2f1428,12020,BonoCumplimiento,"[900,0,0,1,900]"
d8ba021c-2363-405d-a33b-c2592293cfa8,12020,SeguroMedico,"[0,0]"
5b5a4963-e7b2-482e-99de-b2effebaa737,12020,AporteAFP,[3]
2595aa57-f51e-42b8-ac36-f17fec4c384c,12024,BonoCumplimiento,"[1750,0,0,1,1750]"
ce766418-545d-4947-85f0-2e89e570924f,12024,SeguroMedico,"[0,0]"
8678c270-612d-47f3-8e24-07d5e37954ce,12024,AporteAFP,[3]
b4f0a43b-48c4-4c67-849a-1e87ef0f4d2c,12028,BonoCumplimiento,"[900,0,0,1,900]"
f7469c6c-6fa4-41b9-a1b1-a408a6474e80,12028,SeguroMedico,"[0,0]"
e60e4aad-ba72-498e-b352-1fb1018a930e,12028,AporteAFP,[3]
d69a5e85-d882-447f-8a8c-66943c0a7f34,12032,BonoCumplimiento,"[3970,0,0,1,3970]"
af1eb6c5-7e47-43de-8852-a55c79cdee78,12032,SeguroMedico,"[0,0]"
0adb19a2-ba9e-40d6-b65a-88bc4378c6ab,12032,AporteAFP,[3]
4457d3f4-7d0b-491f-8d2f-6fd1bad9fd5a,12033,BonoCumplimiento,"[900,0,0,1,900]"
81312b16-5e1b-4d76-8450-6f8ccdcd2cac,12033,SeguroMedico,"[0,0]"
8b2f2f1d-013c-4425-a225-4fafe0f7767c,12033,AporteAFP,[3]
7ceca0c4-271b-4c97-ba12-3f96d21438d6,12042,BonoCumplimiento,"[3970,0,0,1,3970]"
9641ed9b-0665-4134-b335-0cfc78bc78df,12042,SeguroMedico,"[0,0]"
5461e12d-bf3c-408c-b3b6-8def85902bb6,12042,AporteAFP,[3]
10f2eb14-fc8a-4921-a340-4055715d8322,12044,BonoCumplimiento,"[4200,0,0,1,4200]"
e80d315b-e47a-4669-97d1-7f8d3eb46804,12044,SeguroMedico,"[602,602]"
06dfbf02-9c34-42c7-b9b5-301126ea3a02,12044,AporteAFP,[3]
0555e38a-4793-4799-8da7-e1105b1d691c,12048,BonoCumplimiento,"[1750,0,0,1,1750]"
4bf3784d-2fba-49fc-8259-f2b29bb49376,12048,SeguroMedico,"[0,0]"
31dcb36a-e292-4214-8be6-97dfc4c972eb,12048,AporteAFP,[3]
189ae845-46f2-406a-aa8b-3a56e7d54d56,12049,BonoCumplimiento,"[3970,0,0,1,3970]"
a5ac9e02-e6f4-4db0-a432-c6ff01f2e4cf,12049,SeguroMedico,"[0,0]"
048b33c8-1654-4687-b008-b34508b229ff,12049,AporteAFP,[3]
1374a395-04f5-4168-9cab-35d67f32c14b,12051,BonoCumplimiento,"[3450,0,0,1,3450]"
aa18fa32-2527-4282-a39e-d0ebfd77d1e4,12051,SeguroMedico,"[0,0]"
082e66c8-54f9-4ee9-b32e-a7d582e410cc,12051,AporteAFP,[3]
1b08c75e-7f79-499e-97a5-a55319d6cb26,12053,BonoCumplimiento,"[900,0,0,1,900]"
254d591c-63f3-4ca1-9bb7-d849a1622418,12053,SeguroMedico,"[0,0]"
2f8309e0-2b75-48c7-bac1-fb970e0fc20e,12053,AporteAFP,[3]
d345662a-2e6e-4b14-9fce-64dc7f1de3ff,12056,BonoCumplimiento,"[3970,0,0,1,3970]"
715a2b9c-39d8-4b13-8401-d1b5cbbfca0e,12056,SeguroMedico,"[0,0]"
c45b8053-955c-4b79-9314-d9aa895e16b7,12056,AporteAFP,[5]
51f5cb50-f8c1-4924-a060-feb0ebafbcc1,12061,BonoCumplimiento,"[3970,0,0,1,3970]"
a7b268f2-487e-4390-bc1a-045bc95dae63,12061,SeguroMedico,"[0,0]"
0a7a5e7c-2a5c-4f7e-96e5-6e5b3deb64e4,12061,AporteAFP,[3]
951569c7-2431-4abb-a3e9-f1f301ab9232,12064,BonoCumplimiento,"[900,0,0,1,900]"
c3b0bdc0-df76-4ae8-8863-02af03b9acad,12064,SeguroMedico,"[0,0]"
f2f07f75-9abb-499a-a889-195811bb8765,12064,AporteAFP,[3]
1262fce7-e2cf-4d64-9955-c9ed4e050660,12071,BonoCumplimiento,"[3970,0,0,1,3970]"
679b9482-8f03-4d28-9d2f-5c8d87b712fe,12071,SeguroMedico,"[0,0]"
e12e47ab-4d7b-43ac-b867-627a858e9324,12071,AporteAFP,[3]
d543591e-3148-46f5-bbcb-eb58ee66b1d1,12072,BonoCumplimiento,"[900,0,0,1,900]"
6ea64187-c176-431c-9ada-264dddd1efda,12072,SeguroMedico,"[0,0]"
40714633-05d5-4d0d-bd1c-3810185134ec,12072,AporteAFP,[3]
61f5f69b-a102-4433-91dc-0f1742bd15c2,12073,BonoCumplimiento,"[3970,0,0,1,3970]"
af3be811-fbc1-4c85-9d45-3aeb8cb563db,12073,SeguroMedico,"[602,602]"
e1dd52c2-adfe-4333-832c-18511326efbc,12073,AporteAFP,[3]
2e742f9b-dceb-4406-8323-bd73a26292f4,12077,BonoCumplimiento,"[900,0,0,1,900]"
30a849d0-bf2f-4fba-a688-e2fa28130266,12077,SeguroMedico,"[0,0]"
caed8110-c1d1-4b63-98b3-6c625554cf91,12077,AporteAFP,[3]
05b007f1-d284-4ceb-b073-eede9d43076c,12078,BonoCumplimiento,"[900,0,0,1,900]"
021fe740-631f-4e09-9d79-62ca956ec429,12078,SeguroMedico,"[0,0]"
e1e2e8dc-107d-4628-98d7-4f96ecad488a,12078,AporteAFP,[3]
2a0e9eda-f0bd-4410-80ce-12e99e4a87e6,12080,BonoCumplimiento,"[900,0,0,1,900]"
a9e4d0c8-825c-4ee1-a94e-d0fa37902242,12080,SeguroMedico,"[0,0]"
638a4313-7522-43e9-b0eb-fc9e77fea40d,12080,AporteAFP,[3]
ad7a2155-196b-4810-bd73-60e81aff8c9a,12082,BonoCumplimiento,"[900,0,0,1,900]"
38a45ffa-d024-4ab9-8a18-4eb5f8c3a58f,12082,SeguroMedico,"[0,0]"
569e8789-8309-4247-ab43-e6ba96ef44dd,12082,AporteAFP,[3]
1490babc-37b9-4da2-8e3b-1cc60da06175,12085,BonoCumplimiento,"[900,0,0,1,900]"
6e0f8b87-870c-448c-9613-f707cff3d912,12085,SeguroMedico,"[0,0]"
694c340f-2f46-4eae-895d-b2e2a577641f,12085,AporteAFP,[3]
ff5b9a85-4db5-4091-a856-8913ce4705f5,12093,BonoCumplimiento,"[3970,0,0,1,3970]"
063fb254-0504-4722-9370-292d3208f63a,12093,SeguroMedico,"[0,0]"
5240b0af-a409-4ade-9e34-9ffd643917fe,12093,AporteAFP,[3]
59c4b8c4-eecf-48ba-8b0a-7fa618d93f9d,12098,BonoCumplimiento,"[1750,0,0,1,1750]"
5e6187b7-65e9-48f1-ad42-700bada38bab,12098,SeguroMedico,"[0,0]"
98d65911-656e-415e-82e0-89e1bd7b4f5c,12098,AporteAFP,[3]
d42b5654-ca5e-49b9-bfb9-bfcf4c6455b6,12100,BonoCumplimiento,"[3970,0,0,1,3970]"
b3dd6e3b-f63b-4bbf-b426-ac20647550dc,12100,SeguroMedico,"[602,602]"
b66e5bc3-976e-4d27-9340-49ac6513c20b,12100,AporteAFP,[3]
7439f93c-062e-4d5c-871b-5591166325e1,12101,BonoCumplimiento,"[1500,0,0,1,1500]"
57ff76ce-4160-483a-9ccc-110333125c15,12101,SeguroMedico,"[0,0]"
629ac3fd-650c-4f6e-a929-3a0da9d132bd,12101,AporteAFP,[3]
00b8a1a3-3203-4d19-8803-d7ed17500b24,12107,BonoCumplimiento,"[900,0,0,1,900]"
b409b53f-aeee-4323-b218-bb72743f3cb8,12107,SeguroMedico,"[0,0]"
16aff8b5-2380-44a2-ab01-0ed616642be0,12107,AporteAFP,[3]
3d15550f-46fa-4d8d-be7d-11912a96e967,12110,BonoCumplimiento,"[3970,0,0,1,3970]"
1a1d9b3c-d296-4b7c-a752-62feb5e8ddad,12110,SeguroMedico,"[602,602]"
9080d6de-a556-4a5c-9b2d-7b2e9b45fcf9,12110,AporteAFP,[3]
d4f05126-e989-4566-a175-e547ab2886d9,12111,BonoCumplimiento,"[1000,0,0,1,1000]"
ece51baa-94b5-460c-969c-2368089149b4,12111,SeguroMedico,"[602,602]"
bba5d423-c1ea-4d6a-b38f-955aa0d03a12,12111,AporteAFP,[3]
1b17291b-892b-4d7b-b813-999336a20242,12112,BonoCumplimiento,"[900,0,0,1,900]"
8e662907-4c93-4c6b-b949-95d189bde308,12112,SeguroMedico,"[0,0]"
988fd864-42dc-47db-b329-5c1e063bd81d,12112,AporteAFP,[3]
76310221-2dcc-4315-9f49-70fbb5c7752c,12113,BonoCumplimiento,"[900,0,0,1,900]"
d57db6c9-3476-4ee8-9fda-c3ed8a63183d,12113,SeguroMedico,"[0,0]"
fef46c44-a645-4ccd-af91-7176aa9d8f2b,12113,AporteAFP,[3]
e0e5ca47-8d0f-4d0d-92f7-82b9a1f965fa,12117,BonoCumplimiento,"[1750,0,0,1,1750]"
f4cfe3e5-7189-44d7-ada9-17dde1805aa1,12117,SeguroMedico,"[0,0]"
0b0ad837-3c86-42e3-8269-0fad5e2ceb9c,12117,AporteAFP,[3]
cf9c318e-1e32-40ef-9202-b0619eb37552,12119,BonoCumplimiento,"[1750,0,0,1,1750]"
36667007-cd61-4a37-816e-138352f14d29,12119,SeguroMedico,"[0,0]"
b30c288e-6a24-4a4b-b622-edfcd83df1a4,12119,AporteAFP,[3]
fee773db-004e-412f-ad1c-fbebaf9f7917,12125,BonoCumplimiento,"[900,0,0,1,900]"
678bbeba-ac0c-41f3-9f28-f51141dc0449,12125,SeguroMedico,"[0,0]"
c1e9a522-0267-46d4-a4bf-8801b088e73e,12125,AporteAFP,[3]
62b64ba4-52a6-4c0c-9ffc-65164cb29773,12134,BonoCumplimiento,"[900,0,0,1,900]"
70c7cf7a-d687-4fab-b858-095316d83f56,12134,SeguroMedico,"[0,0]"
f1877039-2ba6-4f3c-9d96-aa58e4028ab3,12134,AporteAFP,[3]
437ead78-5e37-403a-a131-5516cce26db4,12136,BonoCumplimiento,"[3970,0,0,1,3970]"
a78b8eda-cb24-4543-b755-06aab2bd430b,12136,SeguroMedico,"[602,602]"
91d9c96e-affe-4394-b75a-9676962741ec,12136,AporteAFP,[3]
34307c7f-4ca3-4dc8-91c9-a430d8401e30,12139,BonoCumplimiento,"[900,0,0,1,900]"
a9c3b368-028e-4f1f-b6e4-2feeb5f10611,12139,SeguroMedico,"[0,0]"
52d8f385-a73c-46ae-ad01-4a0a7a36f2b9,12139,AporteAFP,[3]
d281dd4b-7c11-47d2-9e22-524d8c7a60ad,12142,BonoCumplimiento,"[900,0,0,1,900]"
2c88470c-ffbf-43f3-a1ca-f53422d8d1de,12142,SeguroMedico,"[0,0]"
381e95f0-4cda-42e2-8d02-9a03b0c46019,12142,AporteAFP,[3]
57611e81-a2f4-4157-b770-269c5ef1efb7,12144,BonoCumplimiento,"[900,0,0,1,900]"
694ddde7-f741-4db5-b63d-7c17a956fcc6,12144,SeguroMedico,"[0,0]"
39336949-925a-439f-a31d-19d020303eb7,12144,AporteAFP,[3]
0739a1cf-f88a-4e01-abd3-f291c7bb1484,12152,BonoCumplimiento,"[900,0,0,1,900]"
e209e119-4f46-478a-88dd-7c9596f42e13,12152,SeguroMedico,"[0,0]"
1dba6e19-36a3-4f75-9b42-f23b461d199b,12152,AporteAFP,[3]
08e74488-6b6f-4613-88b7-8d366b64305e,12153,BonoCumplimiento,"[1200,0,0,1,1200]"
0e8b5367-0956-46f1-9ff7-024715b8cd31,12153,SeguroMedico,"[0,0]"
131e699e-08d9-4229-a8cc-a85412b4dac7,12153,AporteAFP,[3]
4dfd6f51-1202-4036-8634-439059119923,12158,BonoCumplimiento,"[900,0,0,1,900]"
55b491b6-d2c5-402c-a5e8-d1f86b680adc,12158,SeguroMedico,"[0,0]"
0631e0aa-c96c-4d2f-b009-95b9238ec778,12158,AporteAFP,[3]
1dcfd4dc-44ad-4460-970a-f65d02e8f540,12163,BonoCumplimiento,"[3970,0,0,1,3970]"
ed9af5c2-12ec-4e97-a22d-e511bf968499,12163,SeguroMedico,"[0,0]"
dc73eef7-0305-47f1-9f8e-bef842703db7,12163,AporteAFP,[3]
9769ae6f-6982-475a-884d-fa48f8191b32,12166,BonoCumplimiento,"[3970,0,0,1,3970]"
bd635fa5-e527-4958-82b9-79142a295c1c,12166,SeguroMedico,"[0,0]"
8aa4dc4a-294f-4896-ba11-541b7a148676,12166,AporteAFP,[3]
f6158f94-c89c-4f6c-aad5-0086e89b42ff,12169,BonoCumplimiento,"[900,0,0,1,900]"
8f27f5ab-36b5-49d3-8610-0048cf2dab32,12169,SeguroMedico,"[0,0]"
7f6239b5-619d-4664-b5eb-c9af2251c0b3,12169,AporteAFP,[3]
fe84181d-4552-4b00-943b-8d83a6b09db3,12175,BonoCumplimiento,"[500,0,0,1,500]"
f622f66c-4866-4c47-943c-07839c722e65,12175,SeguroMedico,"[0,0]"
d69ebe66-71bc-44a7-8b97-e3832b42ebff,12175,AporteAFP,[3]
2a963a99-2ced-4ba1-a18b-341ebbdc42c2,T31,BonoCumplimiento,"[0,0,0,0,0]"
7cc755f4-5012-491b-bb50-9276a8f52055,T31,SeguroMedico,"[0,0]"
d65a7afa-6cf0-407d-9ba4-7eb278961adf,12176,BonoCumplimiento,"[3970,0,0,1,3970]"
721d87bb-edd4-41af-910d-c551762b1f74,12176,SeguroMedico,"[602,602]"
16dd6689-5f5c-47f8-8539-dae754ab310f,12176,AporteAFP,[3]
fdfb5060-47ce-43fd-8ae9-68135a643840,12177,BonoCumplimiento,"[1750,0,0,1,1750]"
b05b9327-cce3-4d4e-818d-afc793c373b5,12177,SeguroMedico,"[0,0]"
38d4ce5e-86a3-4992-9f58-5d70b4db6bb6,12177,AporteAFP,[3]
dea96d62-801c-4bb1-91ca-c954a3e46d7d,12178,BonoCumplimiento,"[3970,0,0,1,3970]"
3828b08e-3593-492c-99e0-0aa745f111fd,12178,SeguroMedico,"[0,0]"
e1548fa5-7760-4f2a-9702-2dcd372abdcc,12178,AporteAFP,[5]
2b086f8d-b6a8-4ef0-9e11-c6271f04eb0e,12181,BonoCumplimiento,"[500,0,0,1,500]"
ff71b6c9-a955-4b0d-be38-8c6ac4b5d0c4,12181,SeguroMedico,"[0,0]"
7e2aa323-8de6-4059-a80e-f3e6a9719be2,12181,AporteAFP,[3]
b863bbbc-55ab-47b7-ac30-ea447d3e3466,12183,BonoCumplimiento,"[500,0,0,1,500]"
f2f03f7e-b14e-4a05-a876-0cb9fa2ddd89,12183,SeguroMedico,"[0,0]"
64068299-e26d-497a-8203-5393237f7793,12183,AporteAFP,[3]
34be1d0c-60f9-48b0-bdbe-b3a1f9c1b120,12185,BonoCumplimiento,"[500,0,0,1,500]"
fde414db-45bb-40b1-973b-48427f410618,12185,SeguroMedico,"[0,0]"
3bc9111d-df7d-49b9-9f41-45b262e950a3,12185,AporteAFP,[3]
ab98d722-d372-4238-8814-a5f8d4b0613b,12188,BonoCumplimiento,"[3970,0,0,1,3970]"
053185e7-eb16-49e3-b168-77e5af4f15ec,12188,SeguroMedico,"[0,0]"
2e79752d-b45a-4847-a1ec-f06fee43aee7,12188,AporteAFP,[3]
ef461be7-453b-41e0-98db-77d4c37cbf84,12192,BonoCumplimiento,"[500,0,0,1,500]"
396b915a-7f1c-4b55-a5ed-1adf6b106085,12192,SeguroMedico,"[0,0]"
02754e87-6a38-4554-bff7-500ff2ce0cfb,12192,AporteAFP,[3]
ef047d7d-b722-4c61-a6cd-b22642459b4c,12196,BonoCumplimiento,"[900,0,0,1,900]"
fb1be71b-6ed3-440d-9984-f263af45b923,12196,SeguroMedico,"[0,0]"
b061230c-6ffc-458e-a653-8e44af725d21,12196,AporteAFP,[3]
d1cff388-41d1-4f7e-90c7-d8f8f81768d4,12197,BonoCumplimiento,"[900,0,0,1,900]"
3d7fe877-cf26-409d-9ecc-2c7f6ed24df3,12197,SeguroMedico,"[0,0]"
e40497fb-070f-49d9-aad9-21a6603313cf,12197,AporteAFP,[3]
ee70a72a-4339-40c3-9b19-79102aa36011,12199,BonoCumplimiento,"[1500,0,0,1,1500]"
93f01921-e5a6-4e77-9664-dc91b49adff2,12199,SeguroMedico,"[0,0]"
ce99c409-7ab5-4927-b741-37a237289659,12199,AporteAFP,[3]
3ee9a049-5bbc-422a-b8d0-16aeb311a1da,12200,BonoCumplimiento,"[900,0,0,1,900]"
905a5e2c-2250-43a7-a7e6-1f13f9369440,12200,SeguroMedico,"[0,0]"
6d713aca-46cf-41a2-9817-4846601511f8,12200,AporteAFP,[3]
ae30b40d-3fd2-4dfa-be6d-a6f6b9326546,12202,BonoCumplimiento,"[1750,0,0,1,1750]"
6ea6347f-e35e-4698-a841-bbb8672cce08,12202,SeguroMedico,"[0,0]"
bc90f48b-b7cc-4aff-bad4-da2eb227fbf9,12202,AporteAFP,[3]
55e4db53-445d-4b2f-91f4-37877df0fa4a,12203,BonoCumplimiento,"[3970,0,0,1,3970]"
67051878-86bb-461c-8b3a-2aa5e782c4c2,12203,SeguroMedico,"[602,602]"
7ee1e782-d059-4b46-be62-c2990a8f40b8,12203,AporteAFP,[3]
8b8c93fa-bcbc-41c5-9f76-218a0a8ce499,12204,BonoCumplimiento,"[3970,0,0,1,3970]"
c03cd070-7534-415f-916e-18e1c641ba01,12204,SeguroMedico,"[602,602]"
37729a2d-b446-41e3-a363-452ff9632b85,12204,AporteAFP,[3]
dc276073-667c-4329-8007-9be1fce9290d,12205,BonoCumplimiento,"[1500,0,0,1,1500]"
8e475a09-6541-4f3c-9cea-7f79340721ee,12205,SeguroMedico,"[0,0]"
17a48d6c-1e39-4163-86de-062e8da72d37,12205,AporteAFP,[3]
9908e863-bc84-4c66-ac88-3332e0295eb4,12206,BonoCumplimiento,"[900,0,0,1,900]"
7fb238e8-3b00-4cb5-9a88-fa086656ea49,12206,SeguroMedico,"[0,0]"
a8023f2b-36fa-4657-9f49-4450e90cfa4c,12206,AporteAFP,[3]
8dded44a-f0cf-45fb-9179-a01b64908a72,12207,BonoCumplimiento,"[900,0,0,1,900]"
6df45c2a-78a4-40dd-a94e-65a66ddffd95,12207,SeguroMedico,"[0,0]"
764ef71e-7a7a-4c88-ab94-577b9c9eab20,12207,AporteAFP,[3]
406882f2-cd62-44c6-9187-f2bbc47eb2bd,12210,BonoCumplimiento,"[1000,0,0,1,1000]"
25fbebe2-dc99-4893-99c0-3770730a0f81,12210,SeguroMedico,"[602,602]"
3168dd47-bb2b-481f-b833-17388b9a6d86,12210,AporteAFP,[3]
d6ed9038-d8b1-4965-be6e-30883c2262c2,12212,BonoCumplimiento,"[3970,0,0,1,3970]"
cf12ca23-f1b3-4713-a87d-2c7826b21cdd,12212,SeguroMedico,"[602,602]"
dec9476e-2376-487a-8c5b-38509228d023,12212,AporteAFP,[3]
74648b7f-aee9-441c-ae04-3d5d90f26d0c,12213,BonoCumplimiento,"[900,0,0,1,900]"
6f1539cf-e1cb-475d-8d11-4c5ff75db5bb,12213,SeguroMedico,"[0,0]"
3e3a0ff7-5642-4cf3-90a5-b0b4d1a58e2a,12213,AporteAFP,[3]
ebdf5db1-d0ac-4eea-9e7d-e9f85a279d2e,12215,BonoCumplimiento,"[3000,0,0,1,3000]"
9d541002-b571-4c1e-9f9c-f360655cc3d6,12215,SeguroMedico,"[0,0]"
1d3e4f14-a925-4c61-adb5-d43e1c32d569,12215,AporteAFP,[3]
3f9d4e09-1d78-4b79-a52e-f630cf9f6cc2,12217,BonoCumplimiento,"[900,0,0,1,900]"
41f60d3d-cf8d-4808-ad04-b0833a8a7c41,12217,SeguroMedico,"[0,0]"
ea57ec73-f41d-4fd0-8348-ae2dbbfe81d3,12217,AporteAFP,[3]
add8ab64-8ae3-4043-9e74-02f439892cd6,12222,BonoCumplimiento,"[900,0,0,1,900]"
b0e31543-e1f4-4c09-8521-752950829b2b,12222,SeguroMedico,"[0,0]"
38363b0b-7999-418d-9f25-08b50a9dd5ea,12222,AporteAFP,[3]
af596a56-b22e-440a-a4de-6988ab096f4a,12225,BonoCumplimiento,"[900,0,0,1,900]"
4a6c9a39-6c9f-4b1e-85d4-984cc933ea66,12225,SeguroMedico,"[0,0]"
93b76f9e-27f2-4399-8c6f-9a3aec5a106d,12225,AporteAFP,[3]
79647824-3be6-43e1-8e9d-d2dc95ae7c0a,12226,BonoCumplimiento,"[3970,0,0,1,3970]"
9cdde008-4f3a-44a2-8902-7087691b1534,12226,SeguroMedico,"[602,602]"
ce7ec4b8-5014-45f8-a169-24b697ef9423,12226,AporteAFP,[3]
09fab9c2-6663-46d1-b1ad-259ea631084e,12227,BonoCumplimiento,"[6000,0,0,1,6000]"
a4c7ebe1-2591-424a-b174-5a01ad35d90d,12227,SeguroMedico,"[602,602]"
9ee5d383-f977-4951-bdac-c3f1a8f728ce,12227,AporteAFP,[3]
113b3e09-a014-4a51-90fc-2163702c9f40,12228,BonoCumplimiento,"[3970,0,0,1,3970]"
e2e42d39-caa1-4b6d-8782-2a6433f3bed7,12228,SeguroMedico,"[0,0]"
97e464cc-2f22-4c56-b763-5f072da3e903,12228,AporteAFP,[3]
c9ab255a-aa9c-4ab4-8019-d564e2cd5d6d,12229,BonoCumplimiento,"[900,0,0,1,900]"
bef42ade-40d2-4f45-a52d-e2f44be5f087,12229,SeguroMedico,"[0,0]"
a402f691-3553-4094-a0be-43a98d670305,12229,AporteAFP,[3]
ffbfe0cd-80d0-4c11-824a-2f40e55b0320,12231,BonoCumplimiento,"[1750,0,0,1,1750]"
6733449e-f7f5-4cd2-a2d8-4258e1e01f7a,12231,SeguroMedico,"[0,0]"
7015632b-ec93-4fc1-916e-417dc66b6979,12231,AporteAFP,[3]
95e5e11a-4ce5-400a-841b-35cdc2d87056,12234,BonoCumplimiento,"[3970,0,0,1,3970]"
f84e312d-a46c-487c-8469-46107971bae8,12234,SeguroMedico,"[0,0]"
c2f0547f-7adc-4cc6-9751-8d27852d2bce,12234,AporteAFP,[3]
1b7d3d2d-7aed-49c7-8398-a142adb6a5ca,12236,BonoCumplimiento,"[1500,0,0,1,1500]"
f3df15bc-8b91-4cc4-8713-83808a01ede1,12236,SeguroMedico,"[0,0]"
0d2be351-0726-4dfa-873b-bc490084aaf9,12236,AporteAFP,[3]
2b6b65bd-ee29-47d5-aaac-23cb864af65e,12239,BonoCumplimiento,"[3970,0,0,1,3970]"
52cc2ccd-1e82-423c-a74a-458c10b7d82b,12239,SeguroMedico,"[602,602]"
4dc8ee9f-6bbb-4fb6-8203-7bd43d0e17b8,12239,AporteAFP,[3]
7ec41536-63a0-4ece-99e4-9a04b65b529f,12240,BonoCumplimiento,"[900,0,0,1,900]"
4321c57a-3fda-4836-ab55-1667e46f1098,12240,SeguroMedico,"[0,0]"
87d60182-c256-47a9-91c9-bf79ed48e476,12240,AporteAFP,[3]
5dbe0747-001a-4047-8ce1-058f941f18c8,12241,BonoCumplimiento,"[500,0,0,1,500]"
873d553f-1e53-45ac-984b-33084f78f639,12241,SeguroMedico,"[0,0]"
e54e9bf4-1526-4e50-b261-b0d75c196b47,12241,AporteAFP,[3]
