id,createdat,createdby,modifiedat,modifiedby,sociedadfi_codigo,centrocosto_codigo,centrologistico_codigo,tipodistribucion_codigo,indicadorcuenta,agrupador_codigo,ejercicio,periodop1,periodop2,periodop3,periodop4,periodop5,periodop6,periodop7,periodop8,periodop9,periodop10,periodop11,periodop12,participacionp1,participacionp2,participacionp3,participacionp4,participacionp5,participacionp6,participacionp7,participacionp8,participacionp9,participacionp10,participacionp11,participacionp12,empleado_codigo,bloqueouser,bloqueoadmin,escenario
31f07731-c5a3-4e32-8df0-74728b742e9b,2025-07-22 20:57:20.099,DBULNES,2025-07-25 16:42:53.866,NMATAMOROS,1000,1132000099,,SGI,GTOSEGURIN,4_SCI_ED25,2025,20.7900,20.7900,20.7900,20.7900,20.7900,20.7900,20.7900,20.7900,20.7900,20.7900,20.7900,20.7900,0.2079,0.2079,0.2079,0.2079,0.2079,0.2079,0.2079,0.2079,0.2079,0.2079,0.2079,0.2079,,t,t,1
12c2c197-5d8f-4849-a8b9-46c7c9630de8,2025-07-22 20:57:20.099,DBULNES,2025-07-25 16:42:23.88,NMATAMOROS,1000,1111300002,,KW,GTOENERGI,2_EE_OP25,2025,30.1000,30.1000,30.1000,30.1000,30.1000,30.1000,30.1000,30.1000,30.1000,30.1000,30.1000,30.1000,0.3010,0.3010,0.3010,0.3010,0.3010,0.3010,0.3010,0.3010,0.3010,0.3010,0.3010,0.3010,,t,t,1
b33bf592-8a81-4c31-98f6-f46f9a04ea47,2025-07-22 20:57:20.099,DBULNES,2025-07-25 16:42:23.88,NMATAMOROS,1000,1112100001,,KW,GTOENERGI,2_EE_OP25,2025,7.7700,7.7700,7.7700,7.7700,7.7700,7.7700,7.7700,7.7700,7.7700,7.7700,7.7700,7.7700,0.0777,0.0777,0.0777,0.0777,0.0777,0.0777,0.0777,0.0777,0.0777,0.0777,0.0777,0.0777,,t,t,1
a970a130-a150-4c77-b158-8c6f3b897cc6,2025-07-22 20:57:20.099,DBULNES,2025-07-25 16:42:23.88,NMATAMOROS,1000,1121201005,,KW,GTOENERGI,2_EE_BO25,2025,0.9900,0.9900,0.9900,0.9900,0.9900,0.9900,0.9900,0.9900,0.9900,0.9900,0.9900,0.9900,0.0099,0.0099,0.0099,0.0099,0.0099,0.0099,0.0099,0.0099,0.0099,0.0099,0.0099,0.0099,,t,t,1
11d5d79d-1a69-4672-9dcf-881cfb54dd3e,2025-07-22 20:57:20.099,DBULNES,2025-07-25 16:42:23.88,NMATAMOROS,1000,1121201006,,KW,GTOENERGI,2_EE_BO25,2025,0.9900,0.9900,0.9900,0.9900,0.9900,0.9900,0.9900,0.9900,0.9900,0.9900,0.9900,0.9900,0.0099,0.0099,0.0099,0.0099,0.0099,0.0099,0.0099,0.0099,0.0099,0.0099,0.0099,0.0099,,t,t,1
b2379f20-ec05-4ed3-8c0b-473943d9ad77,2025-07-22 20:57:20.099,DBULNES,2025-07-25 16:42:23.88,NMATAMOROS,1000,1121201007,,KW,GTOENERGI,2_EE_BO25,2025,0.9900,0.9900,0.9900,0.9900,0.9900,0.9900,0.9900,0.9900,0.9900,0.9900,0.9900,0.9900,0.0099,0.0099,0.0099,0.0099,0.0099,0.0099,0.0099,0.0099,0.0099,0.0099,0.0099,0.0099,,t,t,1
4c667bd3-dafb-416d-89c6-7c77ce961f2f,2025-07-22 20:57:20.099,DBULNES,2025-07-25 16:42:23.88,NMATAMOROS,1000,1121299001,,KW,GTOENERGI,2_EE_BO25,2025,1.9800,1.9800,1.9800,1.9800,1.9800,1.9800,1.9800,1.9800,1.9800,1.9800,1.9800,1.9800,0.0198,0.0198,0.0198,0.0198,0.0198,0.0198,0.0198,0.0198,0.0198,0.0198,0.0198,0.0198,,t,t,1
412cd6db-1db4-470b-9404-d4151f54d8b4,2025-07-22 20:57:20.099,DBULNES,2025-07-25 16:42:53.866,NMATAMOROS,1000,1131100001,,SGI,GTOSEGURIN,4_SCI_ME25,2025,0.9900,0.9900,0.9900,0.9900,0.9900,0.9900,0.9900,0.9900,0.9900,0.9900,0.9900,0.9900,0.0099,0.0099,0.0099,0.0099,0.0099,0.0099,0.0099,0.0099,0.0099,0.0099,0.0099,0.0099,,t,t,1
591436c7-d83b-411e-bfd4-87558387aac5,2025-07-22 20:57:20.099,DBULNES,2025-07-25 16:42:53.866,NMATAMOROS,1000,1131700002,,SGI,GTOSEGURIN,4_SCI_ME25,2025,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,,t,t,1
74d07703-b7bb-45e8-881e-9f8669921214,2025-07-22 20:57:20.099,DBULNES,2025-07-25 16:42:53.866,NMATAMOROS,1000,1111300003,,SGI,GTOSEGURIN,4_SCI_ME25,2025,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,,t,t,1
3ee92160-8fcd-4161-b0db-539eb1d26449,2025-07-22 20:57:20.099,DBULNES,2025-07-25 16:42:53.866,NMATAMOROS,1000,1111400001,,SGI,GTOSEGURIN,4_SCI_ME25,2025,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,,t,t,1
7dbc9db2-f2c5-4634-902b-d0d28dcf0038,2025-07-22 20:57:20.099,DBULNES,2025-07-25 16:42:53.866,NMATAMOROS,1000,1112100001,,SGI,GTOSEGURIN,4_SCI_ME25,2025,0.9900,0.9900,0.9900,0.9900,0.9900,0.9900,0.9900,0.9900,0.9900,0.9900,0.9900,0.9900,0.0099,0.0099,0.0099,0.0099,0.0099,0.0099,0.0099,0.0099,0.0099,0.0099,0.0099,0.0099,,t,t,1
1267d102-4887-4485-88a6-6abd3422689a,2025-07-22 20:57:20.099,DBULNES,2025-07-25 16:42:53.866,NMATAMOROS,1000,1112310001,,SGI,GTOSEGURIN,4_SCI_ME25,2025,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,,t,t,1
e27615cc-4624-4f10-a2fd-0bb542342f00,2025-07-22 20:57:20.099,DBULNES,2025-07-25 16:42:45.984,NMATAMOROS,1000,1111300002,,SE,SEGPATRIM,5_SS_GPS25,2025,2.0200,2.0200,2.0200,2.0200,2.0200,2.0200,2.0200,2.0200,2.0200,2.0200,2.0200,2.0200,0.0202,0.0202,0.0202,0.0202,0.0202,0.0202,0.0202,0.0202,0.0202,0.0202,0.0202,0.0202,,t,t,1
43329203-bdbf-45b5-8834-1556c39c0e6c,2025-07-22 20:57:20.099,DBULNES,2025-07-25 16:42:45.984,NMATAMOROS,1000,1112100001,,SE,SEGPATRIM,5_SS_GPS25,2025,12.1200,12.1200,12.1200,12.1200,12.1200,12.1200,12.1200,12.1200,12.1200,12.1200,12.1200,12.1200,0.1212,0.1212,0.1212,0.1212,0.1212,0.1212,0.1212,0.1212,0.1212,0.1212,0.1212,0.1212,,t,t,1
29d50cb9-8382-4768-aeea-56ed2ea15bdc,2025-07-22 20:57:20.099,DBULNES,2025-07-25 16:42:45.984,NMATAMOROS,1000,1111100001,,SE,SEGPATRIM,5_SS_GU25,2025,4.0800,4.0800,4.0800,4.0800,4.0800,4.0800,4.0800,4.0800,4.0800,4.0800,4.0800,4.0800,0.0408,0.0408,0.0408,0.0408,0.0408,0.0408,0.0408,0.0408,0.0408,0.0408,0.0408,0.0408,,t,t,1
6c383f0e-8507-4fbb-9459-9c5d03e60bd3,2025-07-22 20:57:20.099,DBULNES,2025-07-25 16:42:45.984,NMATAMOROS,1000,1112350001,,SE,SEGPATRIM,5_SS_GU25,2025,9.2000,9.2000,9.2000,9.2000,9.2000,9.2000,9.2000,9.2000,9.2000,9.2000,9.2000,9.2000,0.0920,0.0920,0.0920,0.0920,0.0920,0.0920,0.0920,0.0920,0.0920,0.0920,0.0920,0.0920,,t,t,1
820347c9-f189-4d4d-aa00-633abd3c87dc,2025-07-22 20:57:20.099,DBULNES,2025-07-25 16:42:45.984,NMATAMOROS,1000,1113000001,,SE,SEGPATRIM,5_SS_GU25,2025,4.0800,4.0800,4.0800,4.0800,4.0800,4.0800,4.0800,4.0800,4.0800,4.0800,4.0800,4.0800,0.0408,0.0408,0.0408,0.0408,0.0408,0.0408,0.0408,0.0408,0.0408,0.0408,0.0408,0.0408,,t,t,1
873ef857-534e-465e-bca6-5fd904d97efe,2025-07-22 20:57:20.099,DBULNES,2025-07-25 16:42:45.984,NMATAMOROS,1000,1113000007,,SE,SEGPATRIM,5_SS_GU25,2025,17.3500,17.3500,17.3500,17.3500,17.3500,17.3500,17.3500,17.3500,17.3500,17.3500,17.3500,17.3500,0.1735,0.1735,0.1735,0.1735,0.1735,0.1735,0.1735,0.1735,0.1735,0.1735,0.1735,0.1735,,t,t,1
0fd72771-b373-45d9-a4d5-d87928253600,2025-07-22 20:57:20.099,DBULNES,2025-07-25 16:42:23.88,NMATAMOROS,1000,1111100002,,KW,GTOENERGI,2_EE_OP25,2025,2.9100,2.9100,2.9100,2.9100,2.9100,2.9100,2.9100,2.9100,2.9100,2.9100,2.9100,2.9100,0.0291,0.0291,0.0291,0.0291,0.0291,0.0291,0.0291,0.0291,0.0291,0.0291,0.0291,0.0291,,t,t,1
37fb19ea-1474-4927-a175-766556726ae2,2025-07-22 20:57:20.099,DBULNES,2025-07-25 16:42:23.88,NMATAMOROS,1000,1112330003,,KW,GTOENERGI,2_EE_SV25,2025,100.0000,100.0000,100.0000,100.0000,100.0000,100.0000,100.0000,100.0000,100.0000,100.0000,100.0000,100.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,,t,t,1
d318e0f3-f79e-49a8-923c-f22283f48db9,2025-07-22 20:57:20.099,DBULNES,2025-07-25 16:43:01.07,NMATAMOROS,1000,1113000005,,SGV,GTOSEGURVE,4_SVE25,2025,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,,t,t,1
5d658844-7cbd-47b8-a273-f381b84df334,2025-07-22 20:57:20.099,DBULNES,2025-07-25 16:42:23.88,NMATAMOROS,1000,1123101001,,KW,GTOENERGI,2_EE_BO25,2025,0.9900,0.9900,0.9900,0.9900,0.9900,0.9900,0.9900,0.9900,0.9900,0.9900,0.9900,0.9900,0.0099,0.0099,0.0099,0.0099,0.0099,0.0099,0.0099,0.0099,0.0099,0.0099,0.0099,0.0099,,t,t,1
5f59719f-30bf-4caa-9de1-84c11a081cc2,2025-07-22 20:57:20.099,DBULNES,2025-07-25 16:42:23.88,NMATAMOROS,1000,1123102001,,KW,GTOENERGI,2_EE_BO25,2025,0.9900,0.9900,0.9900,0.9900,0.9900,0.9900,0.9900,0.9900,0.9900,0.9900,0.9900,0.9900,0.0099,0.0099,0.0099,0.0099,0.0099,0.0099,0.0099,0.0099,0.0099,0.0099,0.0099,0.0099,,t,t,1
c41f5c08-4c20-4ef0-b8cc-9d35f0f2b11e,2025-07-22 20:57:20.099,DBULNES,2025-07-25 16:42:23.88,NMATAMOROS,1000,1123900001,,KW,GTOENERGI,2_EE_BO25,2025,0.9900,0.9900,0.9900,0.9900,0.9900,0.9900,0.9900,0.9900,0.9900,0.9900,0.9900,0.9900,0.0099,0.0099,0.0099,0.0099,0.0099,0.0099,0.0099,0.0099,0.0099,0.0099,0.0099,0.0099,,t,t,1
12490659-285a-418a-a5d8-7fdd37c651da,2025-07-22 20:57:20.099,DBULNES,2025-07-25 16:42:23.88,NMATAMOROS,1000,1113000002,,KW,GTOENERGI,2_EE_CG25,2025,5.1000,5.1000,5.1000,5.1000,5.1000,5.1000,5.1000,5.1000,5.1000,5.1000,5.1000,5.1000,0.0510,0.0510,0.0510,0.0510,0.0510,0.0510,0.0510,0.0510,0.0510,0.0510,0.0510,0.0510,,t,t,1
49481dde-e228-453e-b618-409699b2abc0,2025-07-22 20:57:20.099,DBULNES,2025-07-25 16:42:23.88,NMATAMOROS,1000,1113000004,,KW,GTOENERGI,2_EE_CG25,2025,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,,t,t,1
a8bdf552-d477-4a62-a8ae-6c62198d0da9,2025-07-22 20:57:20.099,DBULNES,2025-07-25 16:42:45.984,NMATAMOROS,1000,1123104001,,SE,SEGPATRIM,5_SS_GU25,2025,17.3500,17.3500,17.3500,17.3500,17.3500,17.3500,17.3500,17.3500,17.3500,17.3500,17.3500,17.3500,0.1735,0.1735,0.1735,0.1735,0.1735,0.1735,0.1735,0.1735,0.1735,0.1735,0.1735,0.1735,,t,t,1
0dfafd3d-244c-462c-91c2-49f776a826b3,2025-07-22 20:57:20.099,DBULNES,2025-07-25 16:42:45.984,NMATAMOROS,1000,1123205001,,SE,SEGPATRIM,5_SS_GU25,2025,9.1800,9.1800,9.1800,9.1800,9.1800,9.1800,9.1800,9.1800,9.1800,9.1800,9.1800,9.1800,0.0918,0.0918,0.0918,0.0918,0.0918,0.0918,0.0918,0.0918,0.0918,0.0918,0.0918,0.0918,,t,t,1
9b926b91-9502-4037-821c-98f5a015c36f,2025-07-22 20:57:20.099,DBULNES,2025-07-25 16:42:45.984,NMATAMOROS,1000,1129900099,,SE,SEGPATRIM,5_SS_GU25,2025,9.1800,9.1800,9.1800,9.1800,9.1800,9.1800,9.1800,9.1800,9.1800,9.1800,9.1800,9.1800,0.0918,0.0918,0.0918,0.0918,0.0918,0.0918,0.0918,0.0918,0.0918,0.0918,0.0918,0.0918,,t,t,1
edf771ff-bfd2-47ee-9aa6-37c4a356f1bd,2025-07-22 20:57:20.099,DBULNES,2025-07-25 16:42:45.984,NMATAMOROS,1000,1131800001,,SE,SEGPATRIM,5_SS_GU25,2025,4.0800,4.0800,4.0800,4.0800,4.0800,4.0800,4.0800,4.0800,4.0800,4.0800,4.0800,4.0800,0.0408,0.0408,0.0408,0.0408,0.0408,0.0408,0.0408,0.0408,0.0408,0.0408,0.0408,0.0408,,t,t,1
caae2c29-a12e-40e3-832c-4f55c519550e,2025-07-22 20:57:20.099,DBULNES,2025-07-25 16:42:45.984,NMATAMOROS,1000,1113000002,,SE,SEGPATRIM,5_SS_CG25,2025,7.1400,7.1400,7.1400,7.1400,7.1400,7.1400,7.1400,7.1400,7.1400,7.1400,7.1400,7.1400,0.0714,0.0714,0.0714,0.0714,0.0714,0.0714,0.0714,0.0714,0.0714,0.0714,0.0714,0.0714,,t,t,1
2d8c2cbe-c8f8-43f3-98e8-6250f68c62f1,2025-07-22 20:57:20.099,DBULNES,2025-07-25 16:42:45.984,NMATAMOROS,1000,1113000005,,SE,SEGPATRIM,5_SS_CG25,2025,5.1000,5.1000,5.1000,5.1000,5.1000,5.1000,5.1000,5.1000,5.1000,5.1000,5.1000,5.1000,0.0510,0.0510,0.0510,0.0510,0.0510,0.0510,0.0510,0.0510,0.0510,0.0510,0.0510,0.0510,,t,t,1
f2d0b7ed-91ff-401b-9cd3-1f69c5dfbf7f,2025-07-22 20:57:20.099,DBULNES,2025-07-25 16:42:45.984,NMATAMOROS,1000,1131800001,,SE,SEGPATRIM,5_SS_CG25,2025,36.7300,36.7300,36.7300,36.7300,36.7300,36.7300,36.7300,36.7300,36.7300,36.7300,36.7300,36.7300,0.3673,0.3673,0.3673,0.3673,0.3673,0.3673,0.3673,0.3673,0.3673,0.3673,0.3673,0.3673,,t,t,1
8f1d9cef-fe79-4d29-8cce-69c28db558a9,2025-07-22 20:57:20.099,DBULNES,2025-07-25 16:42:23.88,NMATAMOROS,1000,1131100001,,KW,GTOENERGI,2_EE_BO25,2025,10.8900,10.8900,10.8900,10.8900,10.8900,10.8900,10.8900,10.8900,10.8900,10.8900,10.8900,10.8900,0.1089,0.1089,0.1089,0.1089,0.1089,0.1089,0.1089,0.1089,0.1089,0.1089,0.1089,0.1089,,t,t,1
53ce39b5-a51d-4dca-9a79-ca3b036919de,2025-07-22 20:57:20.099,DBULNES,2025-07-25 16:42:45.984,NMATAMOROS,1000,1131900001,,SE,SEGPATRIM,5_SS_CG25,2025,1.0200,1.0200,1.0200,1.0200,1.0200,1.0200,1.0200,1.0200,1.0200,1.0200,1.0200,1.0200,0.0102,0.0102,0.0102,0.0102,0.0102,0.0102,0.0102,0.0102,0.0102,0.0102,0.0102,0.0102,,t,t,1
65ae6cf1-7a3b-4b33-8f25-98f3f92a547e,2025-07-22 20:57:20.099,DBULNES,2025-07-25 16:42:45.984,NMATAMOROS,1000,1132000099,,SE,SEGPATRIM,5_SS_CG25,2025,31.6300,31.6300,31.6300,31.6300,31.6300,31.6300,31.6300,31.6300,31.6300,31.6300,31.6300,31.6300,0.3163,0.3163,0.3163,0.3163,0.3163,0.3163,0.3163,0.3163,0.3163,0.3163,0.3163,0.3163,,t,t,1
ea95576c-ba47-4684-ad60-01d6b39ff2b3,2025-07-22 20:57:20.099,DBULNES,2025-07-25 16:42:45.984,NMATAMOROS,1000,1133000001,,SE,SEGPATRIM,5_SS_CG25,2025,11.2200,11.2200,11.2200,11.2200,11.2200,11.2200,11.2200,11.2200,11.2200,11.2200,11.2200,11.2200,0.1122,0.1122,0.1122,0.1122,0.1122,0.1122,0.1122,0.1122,0.1122,0.1122,0.1122,0.1122,,t,t,1
897f2bb0-ee4a-418d-ab4b-de1a5ccf7197,2025-07-22 20:57:20.099,DBULNES,2025-07-25 16:42:45.984,NMATAMOROS,1000,1140000004,,SE,SEGPATRIM,5_SS_CG25,2025,1.0200,1.0200,1.0200,1.0200,1.0200,1.0200,1.0200,1.0200,1.0200,1.0200,1.0200,1.0200,0.0102,0.0102,0.0102,0.0102,0.0102,0.0102,0.0102,0.0102,0.0102,0.0102,0.0102,0.0102,,t,t,1
947179ac-7c27-413f-9d80-ad5049501d86,2025-07-22 20:57:20.099,DBULNES,2025-07-25 16:42:45.984,NMATAMOROS,1000,1140000006,,SE,SEGPATRIM,5_SS_GPS25,2025,1.0100,1.0100,1.0100,1.0100,1.0100,1.0100,1.0100,1.0100,1.0100,1.0100,1.0100,1.0100,0.0101,0.0101,0.0101,0.0101,0.0101,0.0101,0.0101,0.0101,0.0101,0.0101,0.0101,0.0101,,t,t,1
6f1e2d58-6a80-4225-b260-f656d9b09c15,2025-07-22 20:57:20.099,DBULNES,2025-07-25 16:42:23.88,NMATAMOROS,1000,1131100001,,KW,GTOENERGI,2_EE_CG25,2025,14.2900,14.2900,14.2900,14.2900,14.2900,14.2900,14.2900,14.2900,14.2900,14.2900,14.2900,14.2900,0.1429,0.1429,0.1429,0.1429,0.1429,0.1429,0.1429,0.1429,0.1429,0.1429,0.1429,0.1429,,t,t,1
ebec5341-ce4e-4514-8c31-939a8849479c,2025-07-22 20:57:20.099,DBULNES,2025-07-25 16:42:23.88,NMATAMOROS,1000,1131600001,,KW,GTOENERGI,2_EE_CG25,2025,6.1200,6.1200,6.1200,6.1200,6.1200,6.1200,6.1200,6.1200,6.1200,6.1200,6.1200,6.1200,0.0612,0.0612,0.0612,0.0612,0.0612,0.0612,0.0612,0.0612,0.0612,0.0612,0.0612,0.0612,,t,t,1
0ff25628-c76b-4a65-a7f9-a46d6daf4cd2,2025-07-22 20:57:20.099,DBULNES,2025-07-25 16:42:23.88,NMATAMOROS,1000,1131700002,,KW,GTOENERGI,2_EE_CG25,2025,56.1200,56.1200,56.1200,56.1200,56.1200,56.1200,56.1200,56.1200,56.1200,56.1200,56.1200,56.1200,0.5612,0.5612,0.5612,0.5612,0.5612,0.5612,0.5612,0.5612,0.5612,0.5612,0.5612,0.5612,,t,t,1
82ccffac-01be-466f-9209-01644d78e273,2025-07-22 20:57:20.099,DBULNES,2025-07-25 16:42:23.88,NMATAMOROS,1000,1131800001,,KW,GTOENERGI,2_EE_CG25,2025,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,,t,t,1
54506b66-6b39-45df-826b-276ad5226e30,2025-07-22 20:57:20.099,DBULNES,2025-07-25 16:42:23.88,NMATAMOROS,1000,1132000002,,KW,GTOENERGI,2_EE_CG25,2025,8.1600,8.1600,8.1600,8.1600,8.1600,8.1600,8.1600,8.1600,8.1600,8.1600,8.1600,8.1600,0.0816,0.0816,0.0816,0.0816,0.0816,0.0816,0.0816,0.0816,0.0816,0.0816,0.0816,0.0816,,t,t,1
9646e4b4-da64-421f-a4e0-70ac505682dc,2025-07-22 20:57:20.099,DBULNES,2025-07-25 16:42:31.816,NMATAMOROS,1000,1129900099,,IM,GTOIMPIMU,6_IBM_GR25,2025,0.0000,0.0000,0.0000,13.1300,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.1313,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,,t,t,1
45a92ee8-42da-4545-9b90-ff0ba563ffbc,2025-07-22 20:57:20.099,DBULNES,2025-07-25 16:42:53.866,NMATAMOROS,1000,1111200005,,SGI,GTOSEGURIN,4_SCI_EC25,2025,0.9700,0.9700,0.9700,0.9700,0.9700,0.9700,0.9700,0.9700,0.9700,0.9700,0.9700,0.9700,0.0097,0.0097,0.0097,0.0097,0.0097,0.0097,0.0097,0.0097,0.0097,0.0097,0.0097,0.0097,,t,t,1
8ee866c2-de45-4c11-8876-ab903f7916db,2025-07-22 20:57:20.099,DBULNES,2025-07-25 16:42:53.866,NMATAMOROS,1000,1111200007,,SGI,GTOSEGURIN,4_SCI_EC25,2025,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,,t,t,1
ab6653bd-ac23-4f73-bd13-0998e6842516,2025-07-22 20:57:20.099,DBULNES,2025-07-25 16:42:53.866,NMATAMOROS,1000,1111300001,,SGI,GTOSEGURIN,4_SCI_EC25,2025,1.9400,1.9400,1.9400,1.9400,1.9400,1.9400,1.9400,1.9400,1.9400,1.9400,1.9400,1.9400,0.0194,0.0194,0.0194,0.0194,0.0194,0.0194,0.0194,0.0194,0.0194,0.0194,0.0194,0.0194,,t,t,1
c16ee9d1-bd11-410a-8c29-2e1fd2581506,2025-07-22 20:57:20.099,DBULNES,2025-07-25 16:42:53.866,NMATAMOROS,1000,1111300003,,SGI,GTOSEGURIN,4_SCI_EC25,2025,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,,t,t,1
4b541d43-2230-4835-8ce7-858361e9fa59,2025-07-22 20:57:20.099,DBULNES,2025-07-25 16:42:31.816,NMATAMOROS,1000,1131700002,,IM,GTOIMPIMU,6_IBM_GR25,2025,0.0000,0.0000,0.0000,9.0900,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0909,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,,t,t,1
06365fbe-8daf-480e-9c73-740afe82a051,2025-07-22 20:57:20.099,DBULNES,2025-07-25 16:42:31.816,NMATAMOROS,1000,1132000099,,IM,GTOIMPIMU,6_IBM_GR25,2025,0.0000,0.0000,0.0000,9.1000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0910,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,,t,t,1
f4e1d018-f542-4b43-8e65-c5637d15fcbe,2025-07-22 20:57:20.099,DBULNES,2025-07-25 16:42:31.816,NMATAMOROS,1000,1123101001,,IM,GTOIMPIMU,6_IBM_GR25,2025,0.0000,0.0000,0.0000,11.1100,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.1111,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,,t,t,1
1c0d9d0e-d7d4-4bb3-9024-6bf6b1963d94,2025-07-22 20:57:20.099,DBULNES,2025-07-25 16:42:37.828,NMATAMOROS,1000,1111200006,,SEI,SEGINDUST,3_SI_GR25,2025,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,,t,t,1
8eb47f78-7711-478c-b092-839d8a022c87,2025-07-22 20:57:20.099,DBULNES,2025-07-25 16:42:37.828,NMATAMOROS,1000,1111300001,,SEI,SEGINDUST,3_SI_GR25,2025,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,,t,t,1
e773a9d5-3681-439a-9813-099b64a019f5,2025-07-22 20:57:20.099,DBULNES,2025-07-25 16:42:37.828,NMATAMOROS,1000,1111300002,,SEI,SEGINDUST,3_SI_GR25,2025,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,,t,t,1
ae365f64-da51-4948-a7a9-dbdb26008b7d,2025-07-22 20:57:20.099,DBULNES,2025-07-25 16:42:37.828,NMATAMOROS,1000,1111300003,,SEI,SEGINDUST,3_SI_GR25,2025,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,,t,t,1
9c220455-0b33-4442-9c88-210ca900eb41,2025-07-22 20:57:20.099,DBULNES,2025-07-25 16:42:37.828,NMATAMOROS,1000,1111400001,,SEI,SEGINDUST,3_SI_GR25,2025,1.0200,3.0300,1.0200,0.0000,0.9900,0.0000,1.9600,0.0000,2.0200,2.9700,0.0000,0.0000,0.0102,0.0303,0.0102,0.0000,0.0099,0.0000,0.0196,0.0000,0.0202,0.0297,0.0000,0.0000,,t,t,1
a5922ba5-5491-4f9f-a1a3-c82824e74daa,2025-07-22 20:57:20.099,DBULNES,2025-07-25 16:42:45.984,NMATAMOROS,1000,1112100002,,SE,SEGPATRIM,5_SS_GR25,2025,5.0000,5.0000,5.0000,5.0000,5.0000,5.0000,5.0000,5.0000,5.0000,5.0000,5.0000,5.0000,0.0500,0.0500,0.0500,0.0500,0.0500,0.0500,0.0500,0.0500,0.0500,0.0500,0.0500,0.0500,,t,t,1
