id,createdat,createdby,modifiedat,modifiedby,material_producto_codigo,material_centrologistico_codigo,ejercicio,escenario,moneda_code,preciop1,preciop2,preciop3,preciop4,preciop5,preciop6,preciop7,preciop8,preciop9,preciop10,preciop11,preciop12,bloqueouser,bloqueoadmin,historico,preciosmaterial_id
fad2e3d5-10c9-4c9d-8c84-9582a1585069,2025-09-03 15:38:47.429,DEVELOPER,2025-09-03 15:38:47.429,DEVELOPER,10000025,1000,2024,1,HNL,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,68.1800,f,f,t,b9901aa8-9c22-4588-acae-c78c2d9d0668
c78a5a50-4015-42e7-8cd9-252fb6dd2137,2025-09-03 15:38:47.429,DEVELOPER,2025-09-03 15:38:47.429,DEVELOPER,10000027,1000,2024,1,USD,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.2823,f,f,t,506e633c-780a-49e4-8726-757dd1583df7
47ece713-df5d-41e1-8364-307a30244a00,2025-09-03 15:38:47.429,DEVELOPER,2025-09-03 15:38:47.429,DEVELOPER,10000027,1000,2024,1,HNL,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,31.8200,f,f,t,506e633c-780a-49e4-8726-757dd1583df7
efb07deb-37ba-4d27-91b5-8e143ea177c9,2025-09-03 15:38:47.429,DEVELOPER,2025-09-03 15:38:47.429,DEVELOPER,10000032,1000,2024,1,USD,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,2.2362,f,f,t,7dda041f-9f46-47f3-990e-fb9a86471b77
6a023f97-d133-4078-9d41-b88960d7f145,2025-09-03 15:38:47.429,DEVELOPER,2025-09-03 15:38:47.429,DEVELOPER,10000032,1000,2024,1,HNL,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,55.4900,f,f,t,7dda041f-9f46-47f3-990e-fb9a86471b77
97387a20-184c-4a9c-92cc-cd7a353648cb,2025-09-03 15:38:47.429,DEVELOPER,2025-09-03 15:38:47.429,DEVELOPER,10000034,1000,2024,1,USD,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.4667,f,f,t,808e787e-5764-4cdb-b4c2-6de1234a6493
e1513cd4-9ce0-4f86-93b4-7f13d6d7b70e,2025-09-03 15:38:47.429,DEVELOPER,2025-09-03 15:38:47.429,DEVELOPER,10000034,1000,2024,1,HNL,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,11.5800,f,f,t,808e787e-5764-4cdb-b4c2-6de1234a6493
e5372ec5-545a-40fa-9279-af546b9e1287,2025-09-03 15:38:47.429,DEVELOPER,2025-09-03 15:38:47.429,DEVELOPER,10000035,1000,2024,1,USD,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.6596,f,f,t,e946e162-d332-4968-a0db-d7a36036bbbb
c1246963-d81c-43a1-8805-c7684ebb80fe,2025-09-03 15:38:47.429,DEVELOPER,2025-09-03 15:38:47.429,DEVELOPER,10000035,1000,2024,1,HNL,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,41.1800,f,f,t,e946e162-d332-4968-a0db-d7a36036bbbb
7b697d31-6510-4a62-a4bb-1c6a66bf6bc8,2025-09-03 15:38:47.429,DEVELOPER,2025-09-03 15:38:47.429,DEVELOPER,10000036,1000,2024,1,USD,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.1934,f,f,t,8a1e0847-ff9a-4445-904d-614e5c0ab083
8519f877-e061-479e-b2ba-f2aade87c095,2025-09-03 15:38:47.429,DEVELOPER,2025-09-03 15:38:47.429,DEVELOPER,10000036,1000,2024,1,HNL,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,4.8000,f,f,t,8a1e0847-ff9a-4445-904d-614e5c0ab083
d1bef18f-f0b2-43fb-a367-c4c94c84562c,2025-09-03 15:38:47.429,DEVELOPER,2025-09-03 15:38:47.429,DEVELOPER,10000037,1000,2024,1,USD,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,2.2713,f,f,t,da6f2526-31e0-4c96-a01b-ac7ae2e05c95
7e2b4674-f592-49ce-9392-9d5ef4166b2a,2025-09-03 15:38:47.429,DEVELOPER,2025-09-03 15:38:47.429,DEVELOPER,10000037,1000,2024,1,HNL,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,56.3600,f,f,t,da6f2526-31e0-4c96-a01b-ac7ae2e05c95
3fecba3c-2586-4552-9d34-7bf65c28d9cf,2025-09-03 15:38:47.429,DEVELOPER,2025-09-03 15:38:47.429,DEVELOPER,10000038,1000,2024,1,USD,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.2966,f,f,t,ac51dccf-ad2d-4f99-8640-79fdddf1f358
1e367cc4-ddf7-44ba-adb4-3c24be026f44,2025-09-03 15:38:47.429,DEVELOPER,2025-09-03 15:38:47.429,DEVELOPER,10000038,1000,2024,1,HNL,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,7.3600,f,f,t,ac51dccf-ad2d-4f99-8640-79fdddf1f358
091f5aaa-37ec-4bf4-9277-6a0dff7136e0,2025-09-03 15:38:47.429,DEVELOPER,2025-09-03 15:38:47.429,DEVELOPER,10000040,1000,2024,1,USD,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.1449,f,f,t,9a51051c-7abf-4931-8ed8-a7b97b24daa8
6593d79b-6b71-46b3-8f88-5fa33ffc9796,2025-09-03 15:38:47.429,DEVELOPER,2025-09-03 15:38:47.429,DEVELOPER,10000040,1000,2024,1,HNL,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,28.4100,f,f,t,9a51051c-7abf-4931-8ed8-a7b97b24daa8
c3dd5475-6a89-47bc-bd9c-a0ea25d53231,2025-09-03 15:38:47.429,DEVELOPER,2025-09-03 15:38:47.429,DEVELOPER,10000041,1000,2024,1,USD,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,12.4563,f,f,t,df1e2375-8fed-45d3-8e8c-b95fffbb4336
7164f2ea-471e-484f-909b-bf205d0bedb7,2025-09-03 15:38:47.429,DEVELOPER,2025-09-03 15:38:47.429,DEVELOPER,10000041,1000,2024,1,HNL,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,309.0900,f,f,t,df1e2375-8fed-45d3-8e8c-b95fffbb4336
d435cdab-f4ee-4287-b60e-425d05f16231,2025-09-03 15:38:47.429,DEVELOPER,2025-09-03 15:38:47.429,DEVELOPER,10000042,1000,2024,1,USD,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,2.9862,f,f,t,21f49adb-24d1-4910-b29f-b5e7bc84c80d
4b200551-cec3-4c87-be22-142ebe1f932c,2025-09-03 15:38:47.429,DEVELOPER,2025-09-03 15:38:47.429,DEVELOPER,10000042,1000,2024,1,HNL,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,74.1000,f,f,t,21f49adb-24d1-4910-b29f-b5e7bc84c80d
01f95826-d7a9-4e17-84ec-94aeb7ccd065,2025-09-03 15:38:47.429,DEVELOPER,2025-09-03 15:38:47.429,DEVELOPER,10000044,1000,2024,1,USD,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,6.7777,f,f,t,4d356b85-a376-4825-930f-5d39afdd9ade
2d1aaf4a-cd6b-443e-aeb4-bb15689562d6,2025-09-03 15:38:47.429,DEVELOPER,2025-09-03 15:38:47.429,DEVELOPER,10000044,1000,2024,1,HNL,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,168.1800,f,f,t,4d356b85-a376-4825-930f-5d39afdd9ade
e1477557-2880-4af8-9843-ba70fef6cbb1,2025-09-03 15:38:47.429,DEVELOPER,2025-09-03 15:38:47.429,DEVELOPER,10000045,1000,2024,1,USD,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,3.2349,f,f,t,39f5f681-8978-4fbc-8788-597d08adc35e
b7ef0473-c72a-44f8-b415-a1b988cd2774,2025-09-03 15:38:47.429,DEVELOPER,2025-09-03 15:38:47.429,DEVELOPER,10000045,1000,2024,1,HNL,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,80.2700,f,f,t,39f5f681-8978-4fbc-8788-597d08adc35e
9006a4d3-1aec-4c57-b7e5-0fa3a015bc68,2025-09-03 15:38:47.429,DEVELOPER,2025-09-03 15:38:47.429,DEVELOPER,10000053,1000,2024,1,USD,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,2.8956,f,f,t,93c2b76f-b1ab-48c1-bb5e-8c8a6c3f2af3
e42964fb-2b89-40af-9381-5c5510e8e340,2025-09-03 15:38:47.429,DEVELOPER,2025-09-03 15:38:47.429,DEVELOPER,10000053,1000,2024,1,HNL,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,71.8500,f,f,t,93c2b76f-b1ab-48c1-bb5e-8c8a6c3f2af3
1df51d27-38cb-463c-9312-477aae90050f,2025-09-03 15:38:47.429,DEVELOPER,2025-09-03 15:38:47.429,DEVELOPER,10000057,1000,2024,1,USD,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.6398,f,f,t,61056fb4-88b4-495f-a098-afe21a5f8e4d
0c06d400-76c4-403c-a422-476ba2db24ac,2025-09-03 15:38:47.429,DEVELOPER,2025-09-03 15:38:47.429,DEVELOPER,10000057,1000,2024,1,HNL,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,40.6900,f,f,t,61056fb4-88b4-495f-a098-afe21a5f8e4d
220468f4-03d7-4c39-abd2-7e2a09080d05,2025-09-03 15:38:47.429,DEVELOPER,2025-09-03 15:38:47.429,DEVELOPER,10000059,1000,2024,1,USD,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,6.3573,f,f,t,e5a01086-5638-4df9-8f5d-33e250024ff8
70c0ddc6-808c-4d65-b092-ee42dd5b06bb,2025-09-03 15:38:47.429,DEVELOPER,2025-09-03 15:38:47.429,DEVELOPER,10000059,1000,2024,1,HNL,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,157.7500,f,f,t,e5a01086-5638-4df9-8f5d-33e250024ff8
c7e83655-5e4f-4515-a6b4-3f9f198d8d0c,2025-09-03 15:38:47.429,DEVELOPER,2025-09-03 15:38:47.429,DEVELOPER,10000060,1000,2024,1,USD,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,13.5815,f,f,t,f41749ce-f70d-4f36-8dca-d7ebe37f6f01
5d4d1966-c97b-4248-ac60-6086ceef9101,2025-09-03 15:38:47.429,DEVELOPER,2025-09-03 15:38:47.429,DEVELOPER,10000060,1000,2024,1,HNL,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,337.0100,f,f,t,f41749ce-f70d-4f36-8dca-d7ebe37f6f01
16c17760-d2cc-4e62-95ef-fc6564959922,2025-09-03 15:38:47.429,DEVELOPER,2025-09-03 15:38:47.429,DEVELOPER,10000063,1000,2024,1,USD,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,2.5095,f,f,t,be5d1173-2d71-49d4-a7a8-5a5eb52eea30
6a5d63e9-649e-4010-be26-d9c4a4af07a6,2025-09-03 15:38:47.429,DEVELOPER,2025-09-03 15:38:47.429,DEVELOPER,10000063,1000,2024,1,HNL,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,62.2700,f,f,t,be5d1173-2d71-49d4-a7a8-5a5eb52eea30
3070a994-2c46-4ac2-85cf-ce2138bb857c,2025-09-03 15:38:47.429,DEVELOPER,2025-09-03 15:38:47.429,DEVELOPER,10000071,1000,2024,1,USD,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,3.1994,f,f,t,8a71c282-1432-44a4-b346-27c02f7031bd
1b82455d-924a-488f-bb09-2d5e4d536672,2025-09-03 15:38:47.429,DEVELOPER,2025-09-03 15:38:47.429,DEVELOPER,10000071,1000,2024,1,HNL,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,79.3900,f,f,t,8a71c282-1432-44a4-b346-27c02f7031bd
b77f9580-e722-4ef1-bea2-37a9b686fbe3,2025-09-03 15:38:47.429,DEVELOPER,2025-09-03 15:38:47.429,DEVELOPER,10000074,1000,2024,1,USD,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0351,f,f,t,920ee80e-22d1-41b5-8b7c-cbc505ebb2ee
0cab8f3a-75c0-4fa1-b56e-24e12664faef,2025-09-03 15:38:47.429,DEVELOPER,2025-09-03 15:38:47.429,DEVELOPER,10000074,1000,2024,1,HNL,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.8700,f,f,t,920ee80e-22d1-41b5-8b7c-cbc505ebb2ee
b5a96387-7ec9-4930-8830-45072109c3c5,2025-09-03 15:38:47.429,DEVELOPER,2025-09-03 15:38:47.429,DEVELOPER,10000110,1000,2024,1,USD,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,5.6779,f,f,t,ea6398eb-96cf-4dec-be47-3832611b0a90
7a23a391-4407-4d23-9b4a-522d1f2cbcf5,2025-09-03 15:38:47.429,DEVELOPER,2025-09-03 15:38:47.429,DEVELOPER,10000110,1000,2024,1,HNL,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,140.8900,f,f,t,ea6398eb-96cf-4dec-be47-3832611b0a90
465d6fa5-3c8f-4f8a-9dce-e7c1d4e6ebd2,2025-09-03 15:38:47.429,DEVELOPER,2025-09-03 15:38:47.429,DEVELOPER,10000122,1001,2024,1,USD,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.8328,f,f,t,35613a2b-24b7-4471-9f73-33ef8105d271
44d5d4e0-8026-4166-bda6-98860e2e512d,2025-09-03 15:38:47.429,DEVELOPER,2025-09-03 15:38:47.429,DEVELOPER,10000122,1001,2024,1,HNL,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,45.4800,f,f,t,35613a2b-24b7-4471-9f73-33ef8105d271
2701747a-9190-4fc7-9b7c-818295ac08af,2025-09-03 15:38:47.429,DEVELOPER,2025-09-03 15:38:47.429,DEVELOPER,10000171,1000,2024,1,USD,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,2.8891,f,f,t,20979260-a5a8-4af2-bb89-1a92bb6e2b6e
1b8cac90-4b10-4092-88a5-e84b5a13c1dd,2025-09-03 15:38:47.429,DEVELOPER,2025-09-03 15:38:47.429,DEVELOPER,10000171,1000,2024,1,HNL,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,71.6900,f,f,t,20979260-a5a8-4af2-bb89-1a92bb6e2b6e
b7be422f-08ae-4bf5-83e1-235aa589802d,2025-09-03 15:38:47.429,DEVELOPER,2025-09-03 15:38:47.429,DEVELOPER,10000180,1000,2024,1,USD,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.9860,f,f,t,f9a7e0ad-bc33-4fce-8a45-a655b6135393
42a22afc-54f6-4744-b18f-0093b0aaf906,2025-09-03 15:38:47.429,DEVELOPER,2025-09-03 15:38:47.429,DEVELOPER,10000180,1000,2024,1,HNL,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,49.2800,f,f,t,f9a7e0ad-bc33-4fce-8a45-a655b6135393
c9ce401b-9a0e-4fe9-aef3-4ffdf7e62af4,2025-09-03 15:38:47.429,DEVELOPER,2025-09-03 15:38:47.429,DEVELOPER,10000192,1000,2024,1,USD,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,5.0589,f,f,t,777af9ed-b399-4887-8342-73f5a1ac27ac
d7c9b8fe-b294-4750-8409-4338f1f2779c,2025-09-03 15:38:47.429,DEVELOPER,2025-09-03 15:38:47.429,DEVELOPER,10000192,1000,2024,1,HNL,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,125.5300,f,f,t,777af9ed-b399-4887-8342-73f5a1ac27ac
1339cd38-dd90-4c31-ac97-3ee663d096f4,2025-09-03 15:38:47.429,DEVELOPER,2025-09-03 15:38:47.429,DEVELOPER,10000200,1000,2024,1,USD,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,4.6389,f,f,t,3a4670dd-1040-4b77-b4d9-6f38a8112d51
2c45b981-0191-49e6-ae62-0fc012f6d209,2025-09-03 15:38:47.429,DEVELOPER,2025-09-03 15:38:47.429,DEVELOPER,10000200,1000,2024,1,HNL,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,115.1100,f,f,t,3a4670dd-1040-4b77-b4d9-6f38a8112d51
6010a029-59d0-449c-a5f5-4af8cc2bd51b,2025-09-03 15:38:47.429,DEVELOPER,2025-09-03 15:38:47.429,DEVELOPER,10000210,1000,2024,1,USD,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,3.2216,f,f,t,65698fe1-ef8b-435b-9257-10bf16122081
63541a8f-6bb6-4967-b44c-e36fcb8cbaf3,2025-09-03 15:38:47.429,DEVELOPER,2025-09-03 15:38:47.429,DEVELOPER,10000210,1000,2024,1,HNL,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,79.9400,f,f,t,65698fe1-ef8b-435b-9257-10bf16122081
442b339e-c0f2-4800-a754-cf716088e256,2025-09-03 15:38:47.429,DEVELOPER,2025-09-03 15:38:47.429,DEVELOPER,10000220,1000,2024,1,USD,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.5461,f,f,t,f9a57d40-51a0-4f31-adfa-c5a22de9b667
02c70f72-ca62-4cc0-a7c5-4a364ed69513,2025-09-03 15:38:47.429,DEVELOPER,2025-09-03 15:38:47.429,DEVELOPER,10000220,1000,2024,1,HNL,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,13.5500,f,f,t,f9a57d40-51a0-4f31-adfa-c5a22de9b667
d72fe419-05e5-4452-84e0-eba13e056de4,2025-09-03 15:38:47.429,DEVELOPER,2025-09-03 15:38:47.429,DEVELOPER,10000230,1000,2024,1,USD,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,2.2000,f,f,t,6e9315d0-9167-48a1-8fc0-99dbfc59aaa0
d14e8d05-76aa-4138-825a-db7aabd60ba8,2025-09-03 15:38:47.429,DEVELOPER,2025-09-03 15:38:47.429,DEVELOPER,10000230,1000,2024,1,HNL,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,54.5900,f,f,t,6e9315d0-9167-48a1-8fc0-99dbfc59aaa0
15ea46e3-3164-4ae3-ba1b-0c3fe8dfb5b2,2025-09-03 15:38:47.429,DEVELOPER,2025-09-03 15:38:47.429,DEVELOPER,10000261,1000,2024,1,USD,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,2.9125,f,f,t,f357f7d3-27df-4cc6-bbb1-fe4c94f1f4d3
9644056c-6933-4d70-b64c-affe21e15b2b,2025-09-03 15:38:47.429,DEVELOPER,2025-09-03 15:38:47.429,DEVELOPER,10000261,1000,2024,1,HNL,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,72.2700,f,f,t,f357f7d3-27df-4cc6-bbb1-fe4c94f1f4d3
2359dc22-3c98-4862-aacc-7102a767e99f,2025-09-03 15:38:47.429,DEVELOPER,2025-09-03 15:38:47.429,DEVELOPER,10000262,1000,2024,1,USD,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.5644,f,f,t,1c9c4ea2-0eb5-47ff-9818-2ef5958d4659
d4408882-f0a4-4cdb-b191-e7b956dc2c0b,2025-09-03 15:38:47.429,DEVELOPER,2025-09-03 15:38:47.429,DEVELOPER,10000262,1000,2024,1,HNL,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,38.8200,f,f,t,1c9c4ea2-0eb5-47ff-9818-2ef5958d4659
9048b86c-0ab8-4497-8958-37e41cb868b0,2025-09-03 15:38:47.429,DEVELOPER,2025-09-03 15:38:47.429,DEVELOPER,10000263,1000,2024,1,USD,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,3.1349,f,f,t,5dfd7d8a-0c0e-4266-bef0-476bf93f3446
44ff40a5-59fa-42aa-8fdb-451332b3e2dd,2025-09-03 15:38:47.429,DEVELOPER,2025-09-03 15:38:47.429,DEVELOPER,10000263,1000,2024,1,HNL,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,77.7900,f,f,t,5dfd7d8a-0c0e-4266-bef0-476bf93f3446
b2b96d9f-5a1e-4dab-a7d7-8669dffabf51,2025-09-03 15:38:47.429,DEVELOPER,2025-09-03 15:38:47.429,DEVELOPER,10000273,1000,2024,1,USD,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.4099,f,f,t,d11f55a5-53fc-485a-b4ea-e0c69703be6d
a02ff3fd-8e04-4270-80bc-5cbbaf6dafcd,2025-09-03 15:38:47.429,DEVELOPER,2025-09-03 15:38:47.429,DEVELOPER,10000273,1000,2024,1,HNL,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,10.1700,f,f,t,d11f55a5-53fc-485a-b4ea-e0c69703be6d
d8a4041f-6dcb-4694-a9cb-7f3c964c8c2c,2025-09-03 15:38:47.429,DEVELOPER,2025-09-03 15:38:47.429,DEVELOPER,10000280,1000,2024,1,USD,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,2.0513,f,f,t,2c734907-9232-410a-a20b-36d66ad6094c
dcfcf343-517d-4561-a615-9d52c90f3c28,2025-09-03 15:38:47.429,DEVELOPER,2025-09-03 15:38:47.429,DEVELOPER,10000280,1000,2024,1,HNL,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,50.9000,f,f,t,2c734907-9232-410a-a20b-36d66ad6094c
dc298a39-f4ac-4af6-b30a-3ee0a50134d7,2025-09-03 15:38:47.429,DEVELOPER,2025-09-03 15:38:47.429,DEVELOPER,10000290,1000,2024,1,USD,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.6402,f,f,t,7aaddd6b-4376-4426-b72d-1f8220f40b96
760285aa-6fdb-4555-8e97-64b213a8f701,2025-09-03 15:38:47.429,DEVELOPER,2025-09-03 15:38:47.429,DEVELOPER,10000290,1000,2024,1,HNL,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,40.7000,f,f,t,7aaddd6b-4376-4426-b72d-1f8220f40b96
8c223e0a-6890-469c-898c-a3ffd0edf2d3,2025-09-03 15:38:47.429,DEVELOPER,2025-09-03 15:38:47.429,DEVELOPER,10000291,1000,2024,1,USD,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,3.4868,f,f,t,0426fa3c-589e-4636-86da-c44039427cce
c99bfc21-d4aa-47ce-b874-3b7d04123286,2025-09-03 15:38:47.429,DEVELOPER,2025-09-03 15:38:47.429,DEVELOPER,10000291,1000,2024,1,HNL,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,86.5200,f,f,t,0426fa3c-589e-4636-86da-c44039427cce
aff0a88a-d343-4e54-a674-0cda581a6d63,2025-09-03 15:38:47.429,DEVELOPER,2025-09-03 15:38:47.429,DEVELOPER,10000292,1000,2024,1,USD,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.9626,f,f,t,086d95b4-2d98-43d1-8a2e-839413707344
34c04f39-36d2-42f6-a4a7-dbfb30476c42,2025-09-03 15:38:47.429,DEVELOPER,2025-09-03 15:38:47.429,DEVELOPER,10000292,1000,2024,1,HNL,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,48.7000,f,f,t,086d95b4-2d98-43d1-8a2e-839413707344
28b6ce84-5d47-493c-bffd-5e277c295d8e,2025-09-03 15:38:47.429,DEVELOPER,2025-09-03 15:38:47.429,DEVELOPER,10000293,1000,2024,1,USD,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,3.7032,f,f,t,3554c24c-4274-4a5c-b04b-cc4eb84e5258
afe8a023-a031-4a66-bd0a-23a6368fa130,2025-09-03 15:38:47.429,DEVELOPER,2025-09-03 15:38:47.429,DEVELOPER,10000293,1000,2024,1,HNL,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,91.8900,f,f,t,3554c24c-4274-4a5c-b04b-cc4eb84e5258
bb2ae82c-28e8-4cc1-9591-9f5e29c79d65,2025-09-03 15:38:47.429,DEVELOPER,2025-09-03 15:38:47.429,DEVELOPER,10000294,1000,2024,1,USD,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,5.0867,f,f,t,e305deb4-7d3f-4401-b892-dc1208ed475f
